Temperature (T),v_region_1
387.36842105263156,2.9265297314395866e-06
387.81954887218046,2.926671726299901e-06
388.2706766917293,2.926813721160215e-06
388.7218045112782,2.9269557302313842e-06
389.17293233082705,2.9270977393025532e-06
389.62406015037595,2.9272397483737223e-06
390.0751879699248,2.9273817432340365e-06
390.5263157894737,2.927523738094351e-06
390.97744360902254,2.92766574716552e-06
391.42857142857144,2.927807742025834e-06
391.8796992481203,2.927949751097003e-06
392.33082706766913,2.928091760168172e-06
392.78195488721803,2.9282337550284865e-06
393.23308270676694,2.9283757640996555e-06
393.6842105263158,2.9285177731708245e-06
394.1353383458646,2.928659768031139e-06
394.5864661654135,2.928801762891453e-06
395.0375939849624,2.928943786173477e-06
395.4887218045113,2.929085781033791e-06
395.9398496240601,2.9292277758941054e-06
396.390977443609,2.9293697849652744e-06
396.8421052631579,2.9295117798255887e-06
397.29323308270676,2.9296537888967578e-06
397.7443609022556,2.929795783757072e-06
398.1954887218045,2.929937792828241e-06
398.6466165413534,2.93007980189941e-06
399.09774436090225,2.9302217967597244e-06
399.5488721804511,2.9303638058308934e-06
400.0,2.9305058006912077e-06
400.45112781954884,2.9306478097623767e-06
400.90225563909775,2.930789804622691e-06
401.3533834586466,2.93093181369386e-06
401.8045112781955,2.931073822765029e-06
402.25563909774434,2.9312158176253433e-06
402.70676691729324,2.9313578124856576e-06
403.1578947368421,2.9314998357676814e-06
403.609022556391,2.9316418306279957e-06
404.0601503759398,2.93178382548831e-06
404.5112781954887,2.931925834559479e-06
404.9624060150376,2.9320678294197933e-06
405.4135338345865,2.9322098384909623e-06
405.8646616541353,2.9323518333512766e-06
406.3157894736842,2.9324938424224456e-06
406.76691729323306,2.9326358514936146e-06
407.21804511278197,2.932777846353929e-06
407.6691729323308,2.932919841214243e-06
408.12030075187965,2.9330618502854122e-06
408.57142857142856,2.9332038593565812e-06
409.02255639097746,2.9333458542168955e-06
409.4736842105263,2.9334878632880645e-06
409.92481203007515,2.9336298723592336e-06
410.37593984962405,2.933771867219548e-06
410.82706766917295,2.933913862079862e-06
411.2781954887218,2.934055871151031e-06
411.72932330827064,2.9341978802222e-06
412.18045112781954,2.9343398750825145e-06
412.63157894736844,2.9344818841536835e-06
413.0827067669173,2.9346238932248525e-06
413.5338345864661,2.934765888085167e-06
413.98496240601503,2.934907882945481e-06
414.43609022556393,2.93504989201665e-06
414.8872180451128,2.935191901087819e-06
415.3383458646616,2.9353338959481334e-06
415.7894736842105,2.9354758908084477e-06
416.2406015037594,2.9356178998796167e-06
416.69172932330827,2.9357599089507858e-06
417.1428571428571,2.9359019038111e-06
417.593984962406,2.9360438986714144e-06
418.0451127819549,2.936185921953438e-06
418.49624060150376,2.9363279168137524e-06
418.9473684210526,2.9364699116740667e-06
419.3984962406015,2.9366119349560904e-06
419.8496240601504,2.9367539298164047e-06
420.30075187969925,2.936895924676719e-06
420.7518796992481,2.937037933747888e-06
421.203007518797,2.9371799286082023e-06
421.6541353383459,2.9373219376793713e-06
422.10526315789474,2.9374639325396856e-06
422.5563909774436,2.9376059416108546e-06
423.0075187969925,2.9377479506820237e-06
423.4586466165414,2.937889945542338e-06
423.90977443609023,2.938031954613507e-06
424.3609022556391,2.9381739494738213e-06
424.812030075188,2.9383159585449903e-06
425.2631578947368,2.9384579534053046e-06
425.71428571428567,2.9385999624764736e-06
426.16541353383457,2.9387419715476426e-06
426.61654135338347,2.938883966407957e-06
427.0676691729323,2.939025975479126e-06
427.51879699248116,2.9391679703394402e-06
427.96992481203006,2.9393099794106092e-06
428.42105263157896,2.9394519742709235e-06
428.8721804511278,2.9395939833420925e-06
429.32330827067665,2.9397359924132616e-06
429.77443609022555,2.939877987273576e-06
430.22556390977445,2.94001998213389e-06
430.6766917293233,2.940161991205059e-06
431.12781954887214,2.940304000276228e-06
431.57894736842104,2.9404459951365425e-06
432.03007518796994,2.9405879899968568e-06
432.4812030075188,2.9407300132788805e-06
432.93233082706763,2.940872008139195e-06
433.38345864661653,2.941014002999509e-06
433.83458646616543,2.941156012070678e-06
434.2857142857143,2.941298021141847e-06
434.7368421052631,2.9414400160021614e-06
435.187969924812,2.9415820108624757e-06
435.6390977443609,2.9417240199336447e-06
436.09022556390977,2.9418660290048138e-06
436.5413533834586,2.942008023865128e-06
436.9924812030075,2.942150032936297e-06
437.4436090225564,2.942292042007466e-06
