Temperature (T),viol_nseg_1,viol_nseg_2,viol_nseg_3,viol_nseg_5,viol_nseg_7,viol_nseg_9
322.85714285714283,2.8740491586631833e-06,1.634652733173425e-07,2.8584587230540137e-07,1.0786360249426252e-07,9.976864863148194e-07,1.0146350675199756e-06
323.30827067669173,2.8746051725647703e-06,1.6204609210035414e-07,2.861380048457818e-07,1.0593732469033057e-07,9.989806351029529e-07,1.0165348403035068e-06
323.7593984962406,2.875161158044648e-06,1.6062691443607946e-07,2.864301373861622e-07,1.0401104333368494e-07,1.0002747856674432e-06,1.0184345011765572e-06
324.2105263157895,2.875717171946235e-06,1.5920773677180478e-07,2.867222690383642e-07,1.0208476197703931e-07,1.0015689344555767e-06,1.020334158496894e-06
324.6616541353383,2.8762731574261124e-06,1.5778855733117325e-07,2.870144015787446e-07,1.0015848062039368e-07,1.0028630832437102e-06,1.0222338193699443e-06
325.1127819548872,2.87682914290599e-06,1.5636937966689857e-07,2.87306534119125e-07,9.823220281646172e-08,1.0041572320318437e-06,1.0241334802429947e-06
325.56390977443607,2.877385156807577e-06,1.5495020022626704e-07,2.87598665771327e-07,9.630592145981609e-08,1.0054513808199772e-06,1.0260331393396882e-06
326.01503759398497,2.8779411422874546e-06,1.5353102256199236e-07,2.878907991998858e-07,9.437964010317046e-08,1.0067455296081107e-06,1.0279328002127386e-06
326.4661654135338,2.878497141978187e-06,1.5211184312136083e-07,2.881829308520878e-07,9.245335874652483e-08,1.0080396783962442e-06,1.0298324593094321e-06
326.9172932330827,2.879053141668919e-06,1.506926636807293e-07,2.884750633924682e-07,9.05270773898792e-08,1.0093338271843777e-06,1.0317321201824825e-06
327.36842105263156,2.8796091413596514e-06,1.4927348601645463e-07,2.887671950446702e-07,8.860079603323356e-08,1.010627977748868e-06,1.033631779279176e-06
327.81954887218046,2.8801651410503837e-06,1.4785430835217994e-07,2.890593275850506e-07,8.667451467658793e-08,1.0119221265370015e-06,1.0355314401522264e-06
328.2706766917293,2.880721140741116e-06,1.4643513068790526e-07,2.893514592372526e-07,8.474823687265598e-08,1.013216275325135e-06,1.03743109924892e-06
328.7218045112782,2.8812771262209935e-06,1.450159494709169e-07,2.89643591777633e-07,8.282195551601035e-08,1.0145105306946789e-06,1.0393307601219703e-06
329.17293233082705,2.881833125911726e-06,1.435967718066422e-07,2.899357243180134e-07,8.089567415936472e-08,1.0158131811266458e-06,1.0412304192186639e-06
329.62406015037595,2.882389125602458e-06,1.4217759414236752e-07,2.902278568583938e-07,7.896939280271909e-08,1.0177801605948389e-06,1.0431300800917143e-06
330.0751879699248,2.8829451252931904e-06,1.4075841647809284e-07,2.905199885105958e-07,7.704311499878713e-08,1.0711254265771686e-06,1.0450297391884078e-06
330.5263157894737,2.883501110773068e-06,1.3933923703746132e-07,2.908121210509762e-07,7.51168336421415e-08,4.972850895512693e-06,1.0469294000614582e-06
330.97744360902254,2.884057124674655e-06,1.379200575968298e-07,2.911042535913566e-07,7.319055228549587e-08,0.0002807674140417049,1.0488290591581517e-06
331.42857142857144,2.8846131101545325e-06,1.3650087815619827e-07,2.913963852435586e-07,7.126427092885024e-08,0.29048998190592457,1.0507287182548453e-06
331.8796992481203,2.8851691240561195e-06,1.3508170049192358e-07,2.91688517783939e-07,6.93379895722046e-08,0.006036347504494444,1.0526283791278956e-06
332.3308270676692,2.885725109535997e-06,1.336625228276489e-07,2.919806503243194e-07,6.741170821555897e-08,6.515934916606625e-05,1.054528040000946e-06
332.78195488721803,2.8862811092267293e-06,1.3224334338701738e-07,2.922727828646998e-07,6.548543041162702e-08,1.8961475767298452e-06,1.0564276973212827e-06
333.23308270676694,2.8868371089174616e-06,1.308241657227427e-07,2.925649145169018e-07,6.355914550226771e-08,1.2368851294297656e-06,1.058327358194333e-06
333.6842105263158,2.887393094397339e-06,1.29404988058468e-07,2.928570470572822e-07,6.163286769833576e-08,1.2322950588838921e-06,1.0602270190673835e-06
334.1353383458647,2.887949108298926e-06,1.2798580684147964e-07,2.931491787094842e-07,5.970658634169013e-08,1.2345328279650403e-06,1.0621266799404339e-06
334.5864661654135,2.8885050937788037e-06,1.2656662917720496e-07,2.934413112498646e-07,5.7780304985044495e-08,1.236841612239914e-06,1.0640263372607706e-06
335.0375939849624,2.889061093469536e-06,1.2514745151293027e-07,2.93733443790245e-07,5.5854023628398863e-08,1.2391511283738055e-06,1.065925998133821e-06
335.4887218045113,2.8896170931602683e-06,1.2372827207229875e-07,2.9402557633062543e-07,5.392774582446691e-08,1.241460655165838e-06,1.0678256590068713e-06
335.9398496240601,2.890173078640146e-06,1.2230909440802407e-07,2.94317707094649e-07,5.200146446782128e-08,1.243770178405157e-06,1.0697253181035649e-06
336.390977443609,2.890729092541733e-06,1.208899131910357e-07,2.946098405232078e-07,5.007518311117565e-08,1.2460797051971895e-06,1.0716249772002584e-06
336.8421052631579,2.8912850780216104e-06,1.1947073552676102e-07,2.9490196951087455e-07,4.8148901754530016e-08,1.2483892284365083e-06,1.0735246380733088e-06
337.29323308270676,2.8918410777123427e-06,1.1805155786248633e-07,2.9519387556575793e-07,4.6222620397884384e-08,1.250698755228541e-06,1.0754243255917117e-06
337.7443609022556,2.892397077403075e-06,1.1663237842185481e-07,2.954665081489338e-07,4.429633904123875e-08,1.2530082820205735e-06,1.0773249119466755e-06
338.1954887218045,2.892953091304662e-06,1.1521320075758013e-07,2.9408604440561703e-07,4.23700612373068e-08,1.255317808812606e-06,1.0791624696082636e-06
338.6466165413534,2.8935090767845395e-06,1.137940213169486e-07,1.5145381926373602e-07,4.044377988066117e-08,1.2576273356046386e-06,1.0620903818647776e-06
339.09774436090225,2.894065062264417e-06,1.1237484365267392e-07,1.2007565105776052e-05,3.8517498524015537e-08,1.2599368552912438e-06,1.875262457318172e-06
339.5488721804511,2.894621076166004e-06,1.1095566421204239e-07,0.0010303298748022272,3.6591217167369905e-08,1.26224638563599e-06,0.00037573073724850303
340.0,2.8951770616458816e-06,1.0953648654776771e-07,3.4733453149300146,3.4664935810724273e-08,1.2645559088753089e-06,0.04758713489443167
340.45112781954884,2.895733061336614e-06,1.0811730888349302e-07,0.0735731358993661,3.273865800679232e-08,1.2668654321146278e-06,0.0006317057228386602
340.90225563909775,2.896289061027346e-06,1.066981294428615e-07,0.000797252531583581,3.081237665014669e-08,1.269174962459374e-06,2.826861173588213e-06
341.3533834586466,2.8968450607180785e-06,1.0527895177858682e-07,9.98969088072954e-06,2.8886095293501057e-08,1.2714844856986929e-06,2.6419880683192787e-07
341.8045112781955,2.8974010604088107e-06,1.0385977233795529e-07,1.5701688482749887e-06,2.6959813936855426e-08,1.2737940089380118e-06,2.833541259406047e-07
342.25563909774434,2.8979570458886883e-06,1.0244059289732377e-07,1.4795781311249812e-06,2.5033532580209794e-08,1.2761035357300443e-06,2.8282931552325863e-07
342.70676691729324,2.8985130597902753e-06,1.0102141523304908e-07,1.4779797936625982e-06,2.3107251223564163e-08,1.2784130625220769e-06,2.815606023887085e-07
343.1578947368421,2.899069045270153e-06,9.960223579241756e-08,1.4773315513139096e-06,2.118096986691853e-08,1.2807225893141094e-06,2.80277923536687e-07
343.609022556391,2.899625044960885e-06,9.818305812814287e-08,1.4766934413046329e-06,1.9254692062986578e-08,1.283032116106142e-06,2.7899502086370376e-07
344.0601503759398,2.9001810446516174e-06,9.676388046386819e-08,1.4760554449821939e-06,1.7328410706340946e-08,1.2853416393454609e-06,2.777121217434342e-07
344.5112781954887,2.900737030131495e-06,9.534469924687983e-08,1.4754174486597549e-06,1.5402129349695315e-08,1.2876511625847797e-06,2.7642921907045093e-07
344.9624060150376,2.901293044033082e-06,9.392552158260514e-08,1.4747794523373159e-06,1.3475847993049683e-08,1.2899606893768123e-06,2.7514631639746767e-07
345.4135338345865,2.9018490295129595e-06,9.250634391833046e-08,1.4741414418040222e-06,1.1549566636404052e-08,1.2922702161688449e-06,2.738634137244844e-07
345.8646616541353,2.902405029203692e-06,9.108716447769893e-08,1.473503459692438e-06,9.623288832472099e-09,1.2945797394081637e-06,2.7258051460421484e-07
346.3157894736842,2.902961028894424e-06,8.966798681342425e-08,1.4728654491591442e-06,7.697007475826467e-09,1.2968892626474826e-06,2.712976083785179e-07
346.76691729323306,2.9035170143743017e-06,8.824880737279273e-08,1.4722274528367052e-06,5.770726119180836e-09,1.2991987929922288e-06,2.7001470925824833e-07
347.21804511278197,2.9040730282758886e-06,8.682962970851804e-08,1.4715894565142662e-06,3.844444762535204e-09,1.3015083162315477e-06,2.687318065852651e-07
347.6691729323308,2.904629013755766e-06,8.541045026788652e-08,1.470951474402682e-06,1.9181634058895725e-09,1.3038178430235803e-06,2.674489039122818e-07
348.1203007518797,2.905185027657353e-06,8.399127260361183e-08,1.4703134638693882e-06,8.117950756059145e-12,1.3061273698156128e-06,2.6616600479201225e-07
348.57142857142856,2.9057410131372308e-06,8.257209316298031e-08,1.4696754533360945e-06,1.934395754688012e-09,1.3084368966076454e-06,2.648830985663153e-07
349.02255639097746,2.906297012827963e-06,8.115291372234879e-08,1.4690374712245102e-06,3.860662900478928e-09,1.3107464162942506e-06,2.6360019944604574e-07
349.4736842105263,2.9068529983078406e-06,7.97337360580741e-08,1.4683994749020712e-06,5.7854734336615365e-09,1.3130559430862832e-06,2.6231730032577616e-07
349.9248120300752,2.907408997998573e-06,7.831455661744258e-08,1.4677614785796322e-06,7.564050719111037e-09,1.3153654698783157e-06,2.610343941000792e-07
350.37593984962405,2.90796501190016e-06,7.689537895316789e-08,1.4671234680463385e-06,5.206747033525971e-09,1.3176749966703483e-06,2.5975149497980965e-07
350.82706766917295,2.9085209973800374e-06,7.547620128889321e-08,1.4664854859347543e-06,1.455116930060285e-06,1.3199845234623808e-06,2.584685923068264e-07
351.2781954887218,2.9090769970707697e-06,7.405702362461852e-08,1.4658474896123153e-06,0.00014388624889249968,1.322294043148986e-06,2.5718568963384314e-07
351.7293233082707,2.909632996761502e-06,7.263784240763016e-08,1.4652094932898763e-06,0.013183982234735936,1.3246035699410186e-06,2.5590279051357356e-07
352.18045112781954,2.9101889822413796e-06,7.121866474335548e-08,1.4645714827565826e-06,0.23102161150825395,1.3269130967330511e-06,2.546198878405903e-07
352.63157894736844,2.9107449961429666e-06,6.979948707908079e-08,1.4639335006449983e-06,0.003270903240206735,1.3292226235250837e-06,2.5333698516760705e-07
353.0827067669173,2.911300981622844e-06,6.838030763844927e-08,1.4632954901117046e-06,3.877609617575217e-05,1.3315321503171162e-06,2.520540860473375e-07
353.5338345864661,2.9118569813135764e-06,6.696112819781774e-08,1.4626574937892656e-06,2.9447014071593003e-07,1.3338416735564351e-06,2.5077117982164054e-07
353.98496240601503,2.9124129810043087e-06,6.554195053354306e-08,1.4620194974668266e-06,7.635132419636648e-07,1.3361512003484677e-06,2.4948828070137097e-07
354.43609022556393,2.912968980695041e-06,6.412277109291153e-08,1.4613815011443876e-06,7.704880857772878e-07,1.3384608159583422e-06,2.482053780283877e-07
354.8872180451128,2.9135249803857732e-06,6.270359342863685e-08,1.4607435048219486e-06,7.719694679053646e-07,1.340781135894531e-06,2.4692247535540446e-07
355.3383458646616,2.914080965865651e-06,6.128441398800533e-08,1.4601055084995096e-06,7.733859490599571e-07,1.344288794058457e-06,2.456395726824212e-07
355.7894736842105,2.914636979767238e-06,5.986523632373064e-08,1.4594675121770706e-06,7.748016344066855e-07,1.475297846553758e-06,2.4435667000943795e-07
356.2406015037594,2.91519297945797e-06,5.844605865945596e-08,1.4588295158546316e-06,7.762173339642686e-07,1.4979068133413875e-05,2.4307377088916837e-07
356.69172932330827,2.9157489649378476e-06,5.702688099518127e-08,1.4581915195321926e-06,7.776330335218518e-07,0.001391650722950999,2.417908682161851e-07
357.1428571428571,2.91630496462858e-06,5.560770155454975e-08,1.457553508998899e-06,7.790487188685802e-07,0.3401436579830772,2.405079726486292e-07
357.593984962406,2.916860964319312e-06,5.4188522113918225e-08,1.4569155268873146e-06,7.804644042153086e-07,0.008428440428446038,2.3922614644789064e-07
358.0451127819549,2.9174169640100445e-06,5.276934444964354e-08,1.4562775305648756e-06,7.818801037728917e-07,0.00010425400219560288,2.3808611260278667e-07
358.49624060150376,2.917972949489922e-06,5.1350165009012017e-08,1.4556395342424366e-06,7.832957891196202e-07,4.1283931295765797e-07,2.538948180585976e-07
358.9473684210526,2.9185289491806543e-06,4.993098556838049e-08,1.455001523709143e-06,7.847114744663486e-07,8.542012608359073e-07,2.1804705454542272e-06
359.3984962406015,2.919082533026085e-06,4.851180790410581e-08,1.454363527386704e-06,7.861271740239317e-07,8.705455627477932e-07,0.00021103702178848494
359.8496240601504,2.919486647101621e-06,4.7092628463474284e-08,1.4537513379764277e-06,7.875428593706602e-07,8.717913715372561e-07,0.018289358804942424
360.30075187969925,2.9196263824360358e-06,4.567344902284276e-08,1.4532044332327132e-06,7.889585447173886e-07,8.728563614113227e-07,0.01856519518602795
