Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.00405,0.088633001644409,7.128140385271982,5.577440357208252,88.75796080589295
KKThPINN,0.004572,0.1223882866271482,7.817639030301944,4.22341491912448e-08,103.18146863937378
