Temperature (T),v_region_1,v_region_2
280.0,0.6304647473432965,
280.45112781954884,0.6227297263174254,
280.90225563909775,0.6149947052915561,
281.3533834586466,0.6072596842656885,
281.8045112781955,0.5995246632398192,
282.25563909774434,0.5917896422139499,
282.70676691729324,0.5840546211880806,
283.1578947368421,0.5763196001622113,
283.609022556391,0.5685845791363402,
284.0601503759398,0.5608495581104727,
284.5112781954887,0.5531145370846033,
284.9624060150376,0.545379516058734,
285.4135338345865,0.5376444950328647,
285.8646616541353,0.5299094740069954,
286.3157894736842,0.5221744529811261,
286.76691729323306,0.5144394319552568,
287.21804511278197,0.5067044109293874,
287.6691729323308,0.49896938990351813,
288.1203007518797,0.4912343688776488,
288.57142857142856,0.4834993478517795,
289.02255639097746,0.4757643268259102,
289.4736842105263,0.4680293058000444,
289.9248120300752,0.46029428477417156,
290.37593984962405,0.452559263748304,
290.82706766917295,0.4448242427224329,
291.2781954887218,0.4370892216965636,
291.7293233082707,0.42935420067069785,
292.18045112781954,0.42161917964482853,
292.63157894736844,0.41388415861895744,
293.0827067669173,0.4061491375930899,
293.5338345864662,0.3984141165672188,
293.98496240601503,0.3906790955413495,
294.43609022556393,0.38294407451548196,
294.8872180451128,0.37520905348961264,
295.3383458646617,0.3674740324637433,
295.7894736842105,0.359739011437874,
296.2406015037594,0.3520039904120029,
296.69172932330827,0.3442689693861354,
297.14285714285717,0.33653394836026607,
297.593984962406,0.32879892733439675,
298.0451127819549,0.32106390630852744,
298.49624060150376,0.3133288852826581,
298.9473684210526,0.3055938642567906,
299.3984962406015,0.2978588432309195,
299.8496240601504,0.29012382220505195,
300.30075187969925,0.28238880117918086,
300.7518796992481,0.2746537801533133,
301.203007518797,0.266918759127444,
301.65413533834584,0.2591837381015747,
302.10526315789474,0.2514487170757036,
302.5563909774436,0.24371369604983784,
303.0075187969925,0.23597867502396674,
303.45864661654133,0.2282436539980992,
303.90977443609023,0.2205086329722281,
304.3609022556391,0.21277361194636057,
304.812030075188,0.20503859092049126,
305.2631578947368,0.19730356989462194,
305.7142857142857,0.18956854886875263,
306.16541353383457,0.1818335278428833,
306.61654135338347,0.174098506817014,
307.0676691729323,0.16636348579114468,
307.5187969924812,0.15862846476527537,
307.96992481203006,0.15089344373940605,
308.42105263157896,0.14315842271353674,
308.8721804511278,0.13542340168766742,
309.3233082706767,0.1276883806617981,
309.77443609022555,0.11995335963592879,
310.22556390977445,0.11221833861006125,
310.6766917293233,0.10448331758419194,
311.1278195488722,0.09674829655832085,
311.57894736842104,0.0890132755324533,
312.03007518796994,0.08127825450658221,
312.4812030075188,0.0735432334807129,
312.9323308270677,0.06580821245484536,
313.38345864661653,0.058073191428976045,
313.83458646616543,0.05033817040310673,
314.2857142857143,0.042603149377237415,
314.7368421052632,0.0348681283513681,
315.187969924812,0.02713310732550056,
315.6390977443609,0.019398086299631245,
316.09022556390977,0.01166306527376193,
316.5413533834586,0.003928044247892615,
316.9924812030075,0.0038069767779767005,
317.4436090225564,0.011541997803846016,
317.89473684210526,0.01927701882971533,
318.3458646616541,0.027012039855584646,
318.796992481203,0.03474706088145396,
319.2481203007519,0.04248208190732328,
319.69924812030075,0.05021710293319259,
320.1503759398496,0.05795212395906191,
320.6015037593985,0.06568714498493122,
321.05263157894734,0.07342216601079876,
321.50375939849624,0.08115718703666985,
321.9548872180451,0.08889220806253917,
322.406015037594,0.09662722908840848,
322.85714285714283,0.10436225011427602,
323.30827067669173,0.11209727114014534,
323.7593984962406,0.11983229216601288,
324.2105263157895,0.12756731319188397,
324.6616541353383,0.13530233421775328,
325.1127819548872,0.14303735524362438,
325.56390977443607,0.15077237626949191,
326.01503759398497,0.15850739729536123,
326.4661654135338,0.16624241832122877,
326.9172932330827,0.17397743934709808,
327.36842105263156,0.1817124603729674,
327.81954887218046,0.1894474813988385,
328.2706766917293,0.19718250242470603,
328.7218045112782,0.20491752345057535,
329.17293233082705,0.21265254447644466,
329.62406015037595,0.22038756550231575,
330.0751879699248,0.2281225865281833,
330.5263157894737,0.2358576075540526,
330.97744360902254,0.24359262857992192,
331.42857142857144,0.25132764960579124,
331.8796992481203,0.2590626706316588,
332.3308270676692,0.26679769165752987,
332.78195488721803,0.2745327126833992,
333.23308270676694,0.2822677337092685,
333.6842105263158,0.2900027547351378,
334.1353383458647,0.29773777576100713,
334.5864661654135,0.30547279678687467,
335.0375939849624,0.31320781781274576,
335.4887218045113,0.3209428388386133,
335.9398496240601,0.3286778598644826,
336.390977443609,0.33641288089035015,
336.8421052631579,0.34414790191622124,
337.29323308270676,0.3518829229420888,
337.7443609022556,0.3596179439679581,
338.1954887218045,0.3673529649938292,
338.6466165413534,0.37508798601969673,
339.09774436090225,0.38282300704556604,
339.5488721804511,0.39055802807143536,
340.0,0.3982930490973047,
340.45112781954884,0.406028070123174,
340.90225563909775,0.4137630911490433,
341.3533834586466,0.4214981121749126,
341.8045112781955,0.42923313320078194,
342.25563909774434,0.43696815422665125,
342.70676691729324,0.44470317525252057,
343.1578947368421,0.4524381962783899,
343.609022556391,0.4601732173042592,
344.0601503759398,0.4679082383301285,
344.5112781954887,0.4756432593559978,
344.9624060150376,0.48337828038186537,
345.4135338345865,0.4911133014077347,
345.8646616541353,0.498848322433604,
346.3157894736842,0.5065833434594751,
346.76691729323306,0.5143183644853426,
347.21804511278197,0.5220533855112119,
347.6691729323308,0.5297884065370813,
348.1203007518797,0.5375234275629506,
348.57142857142856,0.5452584485888199,
349.02255639097746,0.5529934696146874,
349.4736842105263,0.5607284906405567,
349.9248120300752,0.5684635116664278,
350.37593984962405,0.5761985326922954,
350.82706766917295,0.5839335537181647,
351.2781954887218,0.5916685747440358,
351.7293233082707,0.5994035957699033,
352.18045112781954,0.6071386167957726,
352.63157894736844,0.614873637821642,
353.0827067669173,0.6226086588475113,
353.5338345864661,0.6303436798733806,
353.98496240601503,0.6380787008992517,
354.43609022556393,0.6458137219251192,
354.8872180451128,0.6535487429509867,
355.3383458646616,0.6612837639768561,
355.7894736842105,0.6690187850027272,
356.2406015037594,0.6767538060285965,
356.69172932330827,0.6844888270544658,
357.1428571428571,0.6922238480803351,
357.593984962406,0.6999588691062026,
358.0451127819549,0.7076938901320737,
358.49624060150376,0.7154289111579413,
358.9473684210526,0.7231639321838106,
359.3984962406015,0.7308989532096817,
359.8496240601504,0.7386339742355492,
360.30075187969925,0.7463689952614168,
360.7518796992481,0.7541040162872861,
361.203007518797,0.7618390373131572,
361.6541353383459,0.7695740583390283,
362.10526315789474,0.777309079364894,
362.5563909774436,0.7850441003907633,
363.0075187969925,0.7928711538086333,
363.45864661654133,0.800757238321701,
363.90977443609023,0.8086433228347687,
364.3609022556391,0.8165294073478346,
364.812030075188,0.8244154918609006,
365.2631578947368,0.8323015763739683,
365.7142857142857,0.8401876608870342,
366.16541353383457,0.8480737454001019,
366.61654135338347,0.855959829913168,
367.0676691729323,0.864103351149958,
367.5187969924812,0.8739446158169925,
367.96992481203006,0.8837858791646903,
368.42105263157896,0.8936536963918459,
368.8721804511278,0.9043568450274674,
369.3233082706767,0.9147760339423221,0.07970951907023495
369.77443609022555,0.8395789687067916,6.492185595084302
370.22556390977445,0.08910737394813165,61.146921903669714
370.6766917293233,0.0010936359792256384,66.59771330891051
371.1278195488722,,65.79241501737195
371.57894736842104,,64.91210186188755
372.03007518796994,,64.0309746526306
372.4812030075188,,63.14983862107855
372.93233082706763,,62.26870249393405
373.38345864661653,,61.387566365753734
373.83458646616543,,60.50643023756197
374.2857142857143,,59.62529410937054
374.7368421052631,,58.74415798117889
375.187969924812,,57.86302185298746
375.6390977443609,,56.981885724795575
376.09022556390977,,56.100749596604146
376.5413533834586,,55.21961346841272
376.9924812030075,,54.33847734022106
377.4436090225564,,53.457341212029405
377.89473684210526,,52.576205083837976
378.3458646616541,,51.69506895564632
378.796992481203,,50.813932827454664
379.2481203007519,,49.932796699263235
379.69924812030075,,49.05166057107158
380.1503759398496,,48.17052444287992
380.6015037593985,,47.444298124697525
381.0526315789474,,46.77533735983752
381.50375939849624,,46.106376594977746
381.9548872180451,,45.43741583011797
382.406015037594,,44.768455065258195
382.85714285714283,,44.09949430039842
383.30827067669173,,43.43053353553864
383.7593984962406,,42.76157277067887
384.2105263157895,,42.092612005818864
384.6616541353383,,41.423651240959316
385.1127819548872,,40.75469047609931
385.56390977443607,,40.08572971123954
386.01503759398497,,39.41676894637976
386.4661654135338,,38.747808181519986
386.9172932330827,,38.07884741666021
387.36842105263156,,37.409886651800434
387.81954887218046,,36.74092588694066
388.2706766917293,,36.07196512208088
388.7218045112782,,35.40300435722088
389.17293233082705,,34.73404359236122
389.62406015037595,,34.06508282750133
390.0751879699248,,33.39612206264155
390.5263157894737,,32.72716129778178
390.97744360902254,,32.058200532922
391.42857142857144,,31.389239768062225
391.8796992481203,,30.720279003202222
392.33082706766913,,30.051318238342446
392.78195488721803,,29.38235747348267
393.23308270676694,,28.713396708622895
393.6842105263158,,28.04443594376312
394.1353383458646,,27.375475178903343
394.5864661654135,,26.706514414043568
395.0375939849624,,26.037553649183565
395.4887218045113,,25.36859288432379
395.9398496240601,,24.69963211946424
396.390977443609,,24.030671354604465
396.8421052631579,,23.36171058974469
397.29323308270676,,22.6927498248848
397.7443609022556,,22.02378906002491
398.1954887218045,,21.354828295165134
398.6466165413534,,20.68586753030513
399.09774436090225,,20.016906765445583
