Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7,v_region_8,v_region_9
280.0,0.16777547907683887,,,,,,,,
280.45112781954884,0.16799998110867875,,,,,,,,
280.90225563909775,0.16822448314051863,,,,,,,,
281.3533834586466,0.16844898517235873,,,,,,,,
281.8045112781955,0.1686734872041984,,,,,,,,
282.25563909774434,0.16889798923603871,,,,,,,,
282.70676691729324,0.1691224912678786,,,,,,,,
283.1578947368421,0.1693469932997187,,,,,,,,
283.609022556391,0.1695714953315588,,,,,,,,
284.0601503759398,0.16979599736339868,,,,,,,,
284.5112781954887,0.170020499395239,,,,,,,,
284.9624060150376,0.1702450014270791,,,,,,,,
285.4135338345865,0.17046950345891898,,,,,,,,
285.8646616541353,0.17069400549075908,,,,,,,,
286.3157894736842,0.17091850752259896,,,,,,,,
286.76691729323306,0.17114300955443884,,,,,,,,
287.21804511278197,0.17136751158627916,,,,,,,,
287.6691729323308,0.17159201361811904,,,,,,,,
288.1203007518797,0.17181651564995892,,,,,,,,
288.57142857142856,0.1720410176817988,,,,,,,,
289.02255639097746,0.17226551971363913,,,,,,,,
289.4736842105263,0.172490021745479,,,,,,,,
289.9248120300752,0.17271452377731888,,,,,,,,
290.37593984962405,0.17293902580915876,,,,,,,,
290.82706766917295,0.1731635278409993,,,,,,,,
291.2781954887218,0.1733880298728392,,,,,,,,
291.7293233082707,0.1736125319046793,,,,,,,,
292.18045112781954,0.17383703393651917,,,,,,,,
292.63157894736844,0.17406153596835927,,,,,,,,
293.0827067669173,0.17428603800019893,,,,,,,,
293.5338345864662,0.17451054003203925,,,,,,,,
293.98496240601503,0.17473504206387913,,,,,,,,
294.43609022556393,0.17495954409571923,,,,,,,,
294.8872180451128,0.17518404612755933,,,,,,,,
295.3383458646617,0.175408548159399,,,,,,,,
295.7894736842105,0.17563305019123931,,,,,,,,
296.2406015037594,0.17585755222307942,,,,,,,,
296.69172932330827,0.17608205425491832,,,,,,,,
297.14285714285717,0.17630655628669034,,,,,,,,
297.593984962406,0.17653105831232424,,,,,,,,
298.0451127819549,0.17675555977842655,,,,,,,,
298.49624060150376,0.1769800102411867,,,,,,,,
298.9473684210526,0.17719981169231686,,,,,,,,
299.3984962406015,0.1769968831441213,0.0006598110606534899,,,,,,,
299.8496240601504,0.14534451481722677,0.048304135018900934,,,,,,,
300.30075187969925,0.008375807419023355,0.24806947571425547,,,,,,,
300.7518796992481,,0.25491323383084363,,,,,,,
301.203007518797,,0.24977409085041696,,,,,,,
301.65413533834584,,0.24449954713390853,,,,,,,
302.10526315789474,,0.23922354607346458,,,,,,,
302.5563909774436,,0.2339475293428409,,,,,,,
303.0075187969925,,0.22867151244380293,,,,,,,
303.45864661654133,,0.22339549554295493,,,,,,,
303.90977443609023,,0.21811947864208836,,,,,,,
304.3609022556391,,0.2128434617412216,,,,,,,
304.812030075188,,0.20756744484035483,,,,,,,
305.2631578947368,,0.20229142793948807,,,,,,,
305.7142857142857,,0.19701541103861953,,,,,,,
306.16541353383457,,0.19173939413775454,,,,,,,
306.61654135338347,,0.18646337723688688,,,,,,,
307.0676691729323,,0.18118736033602012,,,,,,,
307.5187969924812,,0.17591134343515247,,,,,,,
307.96992481203006,,0.1706353265342866,,,,,,,
308.42105263157896,,0.16535930963341805,,,,,,,
308.8721804511278,,0.16008329273255217,,,,,,,
309.3233082706767,,0.1548072758316854,,,,,,,
309.77443609022555,,0.14953125893081864,,,,,,,
310.22556390977445,,0.144255242029951,,,,,,,
310.6766917293233,,0.13897922512908423,,,,,,,
311.1278195488722,,0.13370320822821657,,,,,,,
311.57894736842104,,0.1284271913273498,,,,,,,
312.03007518796994,,0.12315117442648305,,,,,,,
312.4812030075188,,0.11787515752561628,,,,,,,
312.9323308270677,,0.11259914062474952,,,,,,,
313.38345864661653,,0.10732312372388275,,,,,,,
313.83458646616543,,0.1020471068230151,,,,,,,
314.2857142857143,,0.09677108992214833,,,,,,,
314.7368421052632,,0.09149507302128157,,,,,,,
315.187969924812,,0.08621905612041392,,,,,,,
315.6390977443609,,0.08094303921954715,,,,,,,
316.09022556390977,,0.07566702231868128,,,,,,,
316.5413533834586,,0.07039100541781355,,,,,,,
316.9924812030075,,0.06511498851694121,,,,,,,
317.4436090225564,,0.059838971615607243,,,,,,,
317.89473684210526,,0.05456295467596184,,,,,,,
318.3458646616541,,0.04928693458649682,,,,,,,
318.796992481203,,0.04401065851422594,,,,,,,
319.2481203007519,,0.038713890687731345,,,,,,,
319.69924812030075,,0.031883396698002754,0.0013007263277202935,,,,,,
320.1503759398496,,0.005125491560651236,0.031085933466730557,,,,,,
320.6015037593985,,5.579671750828302e-05,0.048250727160402906,,,,,,
321.05263157894734,,,0.058739396157887265,,,,,,
321.50375939849624,,,0.06911337919251402,,,,,,
321.9548872180451,,,0.0794858272292045,,,,,,
322.406015037594,,,0.08985825541527746,,,,,,
