Temperature (T),v_region_1,v_region_2,v_region_3
280.0,0.3068715989152979,,
280.45112781954884,0.3032733005050492,,
280.90225563909775,0.29967500209480225,,
281.3533834586466,0.2960767036845544,,
281.8045112781955,0.2924784052743066,,
282.25563909774434,0.28888010686405874,,
282.70676691729324,0.2852818084538118,,
283.1578947368421,0.28168351004356307,,
283.609022556391,0.2780852116333161,,
284.0601503759398,0.2744869132230683,,
284.5112781954887,0.27088861481282045,,
284.9624060150376,0.2672903164025735,,
285.4135338345865,0.2636920179923248,,
285.8646616541353,0.26009371958207694,,
286.3157894736842,0.2564954211718291,,
286.76691729323306,0.25289712276158216,,
287.21804511278197,0.24929882435133255,,
287.6691729323308,0.2457005259410865,,
288.1203007518797,0.24210222753083777,,
288.57142857142856,0.23850392912059082,,
289.02255639097746,0.23490563071034298,,
289.4736842105263,0.23130733230009604,,
289.9248120300752,0.2277090338898473,,
290.37593984962405,0.22411073547959948,,
290.82706766917295,0.22051243706935164,,
291.2781954887218,0.2169141386591038,,
291.7293233082707,0.21331584024885597,,
292.18045112781954,0.20971754183860902,,
292.63157894736844,0.2061192434283612,,
293.0827067669173,0.20252094501811335,,
293.5338345864662,0.19892264660786552,,
293.98496240601503,0.1953243481976168,,
294.43609022556393,0.19172604978736985,,
294.8872180451128,0.1881277513771229,,
295.3383458646617,0.18452945296687506,,
295.7894736842105,0.18093115455662723,,
296.2406015037594,0.1773328561463794,,
296.69172932330827,0.17373455773613156,,
297.14285714285717,0.17013625932588372,,
297.593984962406,0.16653796091563589,,
298.0451127819549,0.16293966250538805,,
298.49624060150376,0.15934136409514021,,
298.9473684210526,0.15574306568489238,,
299.3984962406015,0.15214476727464454,,
299.8496240601504,0.1485464688643967,,
300.30075187969925,0.14494817045414976,,
300.7518796992481,0.14134987204390193,,
301.203007518797,0.1377515736336541,,
301.65413533834584,0.13415327522340714,,
302.10526315789474,0.1305549768131593,,
302.5563909774436,0.12695667840291147,,
303.0075187969925,0.12335837999266364,,
303.45864661654133,0.1197600815824158,,
303.90977443609023,0.11616178317216797,,
304.3609022556391,0.11256348476192013,,
304.812030075188,0.1089651863516723,,
305.2631578947368,0.10536688794142446,,
305.7142857142857,0.10176858953117573,,
306.16541353383457,0.09817029112092968,,
306.61654135338347,0.09457199271068095,,
307.0676691729323,0.09097369430043312,,
307.5187969924812,0.08737539589018528,,
307.96992481203006,0.08377709747993833,,
308.42105263157896,0.08017879906968961,,
308.8721804511278,0.07658050065944266,,
309.3233082706767,0.07298220224919483,,
309.77443609022555,0.06938390383894788,,
310.22556390977445,0.06578560542869916,,
310.6766917293233,0.06218730701845132,,
311.1278195488722,0.058589008608203486,,
311.57894736842104,0.05499071019795565,,
312.03007518796994,0.0513924117877087,,
312.4812030075188,0.04779411337745998,,
312.9323308270677,0.04419581496721303,,
313.38345864661653,0.040597516556965196,,
313.83458646616543,0.03699921814671736,,
314.2857142857143,0.033400919736469525,,
314.7368421052632,0.02980262132622169,,
315.187969924812,0.026204322915973854,,
315.6390977443609,0.022606024505726907,,
316.09022556390977,0.019007726095478183,,
316.5413533834586,0.015409427685231236,,
316.9924812030075,0.0118111292749834,,
317.4436090225564,0.008212830864735565,,
317.89473684210526,0.00461453245448773,,
318.3458646616541,0.0010162340442398943,,
318.796992481203,0.002582064366007053,,
319.2481203007519,0.0061803627762548885,,
319.69924812030075,0.009778661186503612,,
320.1503759398496,0.01337695959675056,,
320.6015037593985,0.016975258006998395,,
321.05263157894734,0.02057355641724623,,
321.50375939849624,0.024171854827494066,,
321.9548872180451,0.0277701532377419,,
322.406015037594,0.03136845164798974,,
322.85714285714283,0.034966750058236684,,
323.30827067669173,0.03856504846848541,,
323.7593984962406,0.04216334687873324,,
324.2105263157895,0.04576164528898019,,
324.6616541353383,0.049359943699228026,,
325.1127819548872,0.05295824210947675,,
325.56390977443607,0.05655654051972281,,
326.01503759398497,0.06015483892997242,,
326.4661654135338,0.06375313734021848,,
326.9172932330827,0.0673514357504672,,
327.36842105263156,0.07094973416071415,,
327.81954887218046,0.07454803257096287,,
328.2706766917293,0.07814633098120982,,
328.7218045112782,0.08174462939145766,,
329.17293233082705,0.08534292780170549,,
329.62406015037595,0.08894122621195333,,
330.0751879699248,0.09253952462220116,,
330.5263157894737,0.096137823032449,,
330.97744360902254,0.09973612144269683,,
331.42857142857144,0.10333441985294467,,
331.8796992481203,0.1069327182631925,,
332.3308270676692,0.11053101667344034,,
332.78195488721803,0.11412931508368729,,
333.23308270676694,0.11772761349393512,,
333.6842105263158,0.12132591190418296,,
334.1353383458647,0.1249242103144308,,
334.5864661654135,0.12852250872467863,,
335.0375939849624,0.13212080713492647,,
335.4887218045113,0.1357191055451743,2.4337010241292856e-19,
335.9398496240601,0.13931740395542125,2.1868755325684356e-17,
336.390977443609,0.14291570236566906,1.9647441151250235e-15,
336.8421052631579,0.1465140007759141,1.7648630508076052e-13,
337.29323308270676,0.15011229918590108,1.585028294177683e-11,
337.7443609022556,0.15371059757183225,1.4232521430821288e-09,
338.1954887218045,0.15730889371652917,1.2777421461193305e-07,
338.6466165413534,0.1609069811589696,1.1468806382115139e-05,
339.09774436090225,0.16448564643572558,0.001029090797988018,
339.5488721804511,0.16627733267953287,0.0913393849880709,
340.0,0.08585104482382544,4.141669727021089,
340.45112781954884,0.001904650047508087,8.071316014157086,
340.90225563909775,2.1582825576406884e-05,8.03564032013896,
341.3533834586466,2.418719122463148e-07,7.913234603197976,
341.8045112781955,2.7092086303086934e-09,7.7898801899089625,
342.25563909774434,3.0334464372002365e-11,7.666515514407815,
342.70676691729324,3.395355249276883e-13,7.543150727938832,
343.1578947368421,3.803500965557145e-15,7.419785940270272,
343.609022556391,4.451738465186154e-17,7.296421152588733,
344.0601503759398,,7.173056364907055,
344.5112781954887,,7.049691577225374,
344.9624060150376,,6.926326789543708,
345.4135338345865,,6.802962001861999,
345.8646616541353,,6.6795972141803475,
346.3157894736842,,6.556232426498653,
346.76691729323306,,6.432867638816958,
347.21804511278197,,6.309502851135278,
347.6691729323308,,6.186138063453626,
348.1203007518797,,6.062773275771917,
348.57142857142856,,5.939408488090237,
349.02255639097746,,5.816043700408571,
349.4736842105263,,5.69267891272689,
349.9248120300752,,5.569314125045196,
350.37593984962405,,5.445949337363544,
350.82706766917295,,5.322584549681835,
351.2781954887218,,5.199219762000155,
351.7293233082707,,5.075854974318474,
352.18045112781954,,4.952490186636808,
352.63157894736844,,4.829125398955114,
353.0827067669173,,4.705760611273433,
353.5338345864661,,4.582395823591781,
353.98496240601503,,4.459031035910087,
354.43609022556393,,4.33840782586698,
354.8872180451128,,4.242318101879988,
355.3383458646616,,4.1772193965894076,
355.7894736842105,,4.118962785803461,
356.2406015037594,,4.099132027393608,
356.69172932330827,,4.080587477849434,
357.1428571428571,,4.062042928305289,
357.593984962406,,4.0434983787611145,
358.0451127819549,,4.024953829216912,
358.49624060150376,,4.006409279672766,
358.9473684210526,,3.9878647301286065,
359.3984962406015,,3.9693201805844183,
359.8496240601504,,3.9507756310402726,
360.30075187969925,,3.93223108149607,
360.7518796992481,,3.9136865319519103,
361.203007518797,,3.8951419824077504,
361.6541353383459,,3.8765974328635764,
362.10526315789474,,3.8580528833194023,
362.5563909774436,,3.8395083337752567,
363.0075187969925,,3.8209637842310684,
363.45864661654133,,3.8024192346869086,
363.90977443609023,,3.7838746851427345,
364.3609022556391,,3.7653301355985604,
364.812030075188,,3.7467855860543864,
365.2631578947368,,3.7282410365102265,
365.7142857142857,,3.7096964869660525,
366.16541353383457,,3.6911519374218784,
366.61654135338347,,3.67260738787769,
367.0676691729323,,3.6540628383335445,
367.5187969924812,,3.6355182887893704,
367.96992481203006,,3.6169737392451964,
368.42105263157896,,3.5984291897010365,
368.8721804511278,,3.5798846401568767,
369.3233082706767,,3.5613400906127026,
369.77443609022555,,3.5427955410685428,
370.22556390977445,,3.5242509915243545,
370.6766917293233,,3.505706441980209,
371.1278195488722,,3.4871618924360064,
371.57894736842104,,3.4686173428918465,
372.03007518796994,,3.4500727933476867,
372.4812030075188,,3.4315282438035126,
372.93233082706763,,3.4129836942593386,
373.38345864661653,,3.3944391447151645,
373.83458646616543,,3.375894595171019,
374.2857142857143,,3.3573500456268306,
374.7368421052631,,3.3388054960826707,
375.187969924812,,3.320260946538511,
375.6390977443609,,3.3017163969943226,
376.09022556390977,,3.2831718474501486,
376.5413533834586,,3.2646272979059887,
376.9924812030075,,3.2460827483618004,
377.4436090225564,,3.227538198817655,
377.89473684210526,,3.208993649273495,
378.3458646616541,,3.1904490997293067,
378.796992481203,,3.171904550185161,
379.2481203007519,,3.1533600006409586,
379.69924812030075,,3.1348154510967987,
380.1503759398496,,3.116270901552639,
380.6015037593985,,3.097726352008465,
381.0526315789474,,3.0791818024642907,
381.50375939849624,,3.060637252920145,
381.9548872180451,,3.0420927033759426,
382.406015037594,,3.0235481538317828,
382.85714285714283,,3.005003604287623,
383.30827067669173,,2.986459054743449,
383.7593984962406,,2.967914505199275,
384.2105263157895,,2.949369955655115,
384.6616541353383,,2.930825406110941,
385.1127819548872,,2.912280856566767,
385.56390977443607,,2.893736307022607,
386.01503759398497,,2.8751917574784187,
386.4661654135338,,2.856647207934259,
386.9172932330827,,2.838102658390085,
387.36842105263156,,2.8195581088459107,
387.81954887218046,,2.801013559301751,
388.2706766917293,,2.782469009757591,
388.7218045112782,,2.763924460213417,
389.17293233082705,,2.745379910669243,
389.62406015037595,,2.726835361125069,
390.0751879699248,,2.708290811580909,
390.5263157894737,,2.689746262036749,
390.97744360902254,,2.671201712492575,
391.42857142857144,,2.652657162948387,
391.8796992481203,,2.634112613404227,
392.33082706766913,,2.615568063860053,
392.78195488721803,,2.597023514315879,
393.23308270676694,,2.578478964771705,
393.6842105263158,,2.559934415227545,
394.1353383458646,,2.541389865683385,
394.5864661654135,,2.522845316139211,
395.0375939849624,,2.504300766595051,
395.4887218045113,,2.485756217050877,2.277548968526826e-18
395.9398496240601,,2.4672116675067173,2.0278829833770517e-16
396.390977443609,,2.4486671179625428,1.8046743392237368e-14
396.8421052631579,,2.430122568418322,1.6051860845176457e-12
397.29323308270676,,2.411578018869959,1.4269593395054044e-10
397.7443609022556,,2.3930334689473436,1.2677854370215558e-08
398.1954887218045,,2.3744888852176382,1.125680808105743e-06
398.6466165413534,,2.3559412477968404,9.98863128205619e-05
399.09774436090225,,2.3371178304066627,0.00885630551397866
399.5488721804511,,2.2936607587435693,0.7763369777654879
400.0,,1.1501553608045896,34.747906875538774
400.45112781954884,,0.024791536950783302,66.8052243357998
400.90225563909775,,0.0002730412306762059,65.57435497559828
401.3533834586466,,2.9749770188154176e-06,63.62540929737553
401.8045112781955,,3.24084379685206e-08,61.66871934953787
402.25563909774434,,3.530219533113939e-10,59.711946861834875
402.70676691729324,,3.84526244845122e-12,57.75517349534216
403.1578947368421,,4.1929438167631407e-14,55.79840011950438
403.609022556391,,4.778298479681429e-16,53.841626743566835
404.0601503759398,,,51.88485336762733
404.5112781954887,,,49.928079991689174
404.9624060150376,,,47.97130661575011
405.4135338345865,,,46.014533239811044
405.8646616541353,,,44.05775986387289
406.3157894736842,,,42.10098648793428
406.76691729323306,,,40.14421311199476
407.21804511278197,,,38.18743973605615
407.6691729323308,,,36.230666360117084
408.12030075187965,,,34.273892984178474
408.57142857142856,,,32.317119608239864
409.02255639097746,,,30.3603462323008
409.4736842105263,,,28.40357285636219
409.92481203007515,,,26.44679948042358
410.37593984962405,,,24.490026104484514
410.82706766917295,,,22.53325272854545
411.2781954887218,,,20.57647935260684
411.72932330827064,,,18.61970597666823
412.18045112781954,,,16.66293260072871
412.63157894736844,,,14.706159224790099
413.0827067669173,,,12.749385848851489
413.5338345864661,,,10.792612472912879
413.98496240601503,,,8.83583909697336
414.43609022556393,,,6.879065721034749
414.8872180451128,,,4.922292345096139
415.3383458646616,,,2.965518969157074
415.7894736842105,,,1.0087455932180092
416.2406015037594,,,0.9480277827210557
416.69172932330827,,,2.904801158659666
417.1428571428571,,,4.861574534597821
417.593984962406,,,6.818347910536886
418.0451127819549,,,8.775121286475951
418.49624060150376,,,10.731894662414561
418.9473684210526,,,12.688668038353171
419.3984962406015,,,14.645441414292236
419.8496240601504,,,16.602214790230846
420.30075187969925,,,18.55898816616991
420.7518796992481,,,20.515761542108976
421.203007518797,,,22.472534918047586
421.6541353383459,,,24.42930829398665
422.10526315789474,,,26.38608166992526
422.5563909774436,,,28.34285504586387
423.0075187969925,,,30.299628421802936
423.4586466165414,,,32.256401797742
423.90977443609023,,,34.213175173680156
424.3609022556391,,,36.16994854961922
424.812030075188,,,38.12672192555783
425.2631578947368,,,40.08349530149644
425.71428571428567,,,42.04026867743596
426.16541353383457,,,43.99704205337548
426.61654135338347,,,45.95381542931318
427.0676691729323,,,47.9105888052527
427.51879699248116,,,49.8673621811904
427.96992481203006,,,51.82413555712992
428.42105263157896,,,53.78090893306944
428.8721804511278,,,55.73768230900805
429.32330827067665,,,57.694455684946206
429.77443609022555,,,59.65122906088527
430.22556390977445,,,61.60800243682388
430.6766917293233,,,63.564775812762946
431.12781954887214,,,65.52154918870156
431.57894736842104,,,67.47832256464017
432.03007518796994,,,69.43509594057969
432.4812030075188,,,71.39186931651875
432.93233082706763,,,73.34864269245736
433.38345864661653,,,75.30541606839506
433.83458646616543,,,77.26218944433549
434.2857142857143,,,79.21896282027319
434.7368421052631,,,81.17573619621226
435.187969924812,,,83.13250957215132
435.6390977443609,,,85.08928294808993
436.09022556390977,,,87.046056324029
436.5413533834586,,,89.00282969996806
436.9924812030075,,,90.95960307590667
437.4436090225564,,,92.91637645184574
437.89473684210526,,,94.87314982778435
438.3458646616541,,,96.82992320372296
438.796992481203,,,98.78669657966157
439.2481203007519,,,100.74346995560063
439.69924812030075,,,102.70024333153924
440.1503759398496,,,104.6570167074783
440.6015037593985,,,106.61379008341737
441.0526315789474,,,108.57056345935598
441.50375939849624,,,110.52733683529459
441.9548872180451,,,112.4841102112332
442.406015037594,,,114.44088358717227
442.8571428571429,,,116.39765696311179
443.30827067669173,,,118.3544303390504
443.7593984962406,,,120.31120371498855
444.2105263157895,,,122.26797709092807
444.6616541353383,,,124.22475046686577
445.11278195488717,,,126.18152384280575
445.56390977443607,,,128.1382972187439
446.01503759398497,,,130.09507059468297
446.4661654135338,,,132.05184397062158
446.91729323308266,,,134.00861734656064
447.36842105263156,,,135.9653907224997
447.81954887218046,,,137.92216409843877
448.2706766917293,,,139.87893747437647
448.72180451127815,,,141.835710850316
449.17293233082705,,,143.7924842262546
449.62406015037595,,,145.74925760219412
450.0751879699248,,,147.70603097813228
450.52631578947364,,,149.66280435407134
450.97744360902254,,,151.61957773000995
451.42857142857144,,,153.57635110594902
451.8796992481203,,,155.53312448188763
452.33082706766913,,,157.489897857826
452.78195488721803,,,159.44667123376553
453.23308270676694,,,161.40344460970437
453.6842105263158,,,163.36021798564298
454.1353383458646,,,165.3169913615816
454.5864661654135,,,167.27376473752065
455.0375939849624,,,169.23053811345972
455.4887218045113,,,171.18731148939833
455.9398496240601,,,173.14408486533716
456.390977443609,,,175.10085824127555
456.8421052631579,,,177.0576316172146
457.29323308270676,,,179.01440499315345
457.7443609022556,,,180.97117836909229
458.1954887218045,,,182.9279517450318
458.6466165413534,,,184.88472512096996
459.09774436090225,,,186.84149849690903
459.5488721804511,,,188.7982718728481
460.0,,,190.7550452487867
