Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7,v_region_8,v_region_9
367.96992481203006,,,,,7.825102841252374e-07,,,,
368.42105263157896,,,,,7.834645430193632e-07,,,,
368.8721804511278,,,,,7.844188303351984e-07,,,,
369.3233082706767,,,,,7.853730892293243e-07,,,,
369.77443609022555,,,,,7.863273765451595e-07,,,,
370.22556390977445,,,,,7.872816354392853e-07,,,,
370.6766917293233,,,,,7.882359227551206e-07,,,,
371.1278195488722,,,,,7.891901816492464e-07,,,,
371.57894736842104,,,,,7.901444547542269e-07,,,,
372.03007518796994,,,,,7.910987278592074e-07,,,,
372.4812030075188,,,,,7.92053000964188e-07,,,,
372.93233082706763,,,,,7.930072598583138e-07,,,,
373.38345864661653,,,,,7.93961547174149e-07,,,,
373.83458646616543,,,,,7.949158202791295e-07,,,,
374.2857142857143,,,,,7.958700933841101e-07,,,,
374.7368421052631,,,,,7.968243664890906e-07,,,,
375.187969924812,,,,,7.977786253832164e-07,,,,
375.6390977443609,,,,,7.987329126990517e-07,,,,
376.09022556390977,,,,,7.996871715931775e-07,,,,
376.5413533834586,,,,,8.006414304873024e-07,,,,
376.9924812030075,,,,,8.01595717803069e-07,,,,
377.4436090225564,,,,,8.025500477451962e-07,,,,
377.89473684210526,,,,,8.035211743521737e-07,,,,
378.3458646616541,,,,,8.070842949413386e-07,,,,
378.796992481203,,,,,1.1433588767729231e-06,,,,
379.2481203007519,,,,,4.053388008207232e-05,,,,
379.69924812030075,,,,,0.0040328599549244,0.014952819839448649,,,
380.1503759398496,,,,,0.015838954603923844,0.05930861226169264,,,
380.6015037593985,,,,,0.00029897276063252886,0.001133130961929289,,,
381.0526315789474,,,,,,2.0128334600424974e-05,,,
381.50375939849624,,,,,,6.129608876258242e-06,,,
381.9548872180451,,,,,,5.976562343888954e-06,,,
382.406015037594,,,,,,5.994438026633095e-06,,,
382.85714285714283,,,,,,6.014397996520909e-06,,,
383.30827067669173,,,,,,6.034383119413153e-06,,,
383.7593984962406,,,,,,6.054368583363612e-06,,,
384.2105263157895,,,,,,6.074354018892336e-06,,,
384.6616541353383,,,,,,6.0943394544210605e-06,,,
385.1127819548872,,,,,,6.114324889949785e-06,,,
385.56390977443607,,,,,,6.134310325478509e-06,,,
386.01503759398497,,,,,,6.154295789428943e-06,,,
386.4661654135338,,,,,,6.174281224957667e-06,,,
386.9172932330827,,,,,,6.194266660486392e-06,,,
387.36842105263156,,,,,,6.214252124436825e-06,,,
387.81954887218046,,,,,,6.23423753154384e-06,,,
388.2706766917293,,,,,,6.254222995494274e-06,,,
388.7218045112782,,,,,,6.274208402601289e-06,,,
389.17293233082705,,,,,,6.294193866551723e-06,,,
389.62406015037595,,,,,,6.3141793305021565e-06,,,
390.0751879699248,,,,,,6.3341647376091714e-06,,,
390.5263157894737,,,,,,6.354150201559605e-06,,,
390.97744360902254,,,,,,6.374136461317903e-06,,,
391.42857142857144,,,,,,6.39412675695894e-06,,,
391.8796992481203,,,,,,6.414116995756558e-06,,,
392.33082706766913,,,,,,6.434107234554176e-06,,,
392.78195488721803,,,,,,6.454097501773504e-06,,,
393.23308270676694,,,,,,6.474087768992831e-06,,,
393.6842105263158,,,,,,6.494078036212159e-06,,,
394.1353383458646,,,,,,6.514068303431486e-06,,,
394.5864661654135,,,,,,6.534058542229104e-06,,,
395.0375939849624,,,,,,6.554048809448432e-06,,,
395.4887218045113,,,,,,6.574039076667759e-06,,,
395.9398496240601,,,,,,6.594029315465377e-06,,,
396.390977443609,,,,,,6.6140196111064125e-06,,,
396.8421052631579,,,,,,6.634009821482195e-06,,,
397.29323308270676,,,,,,6.654000259220219e-06,,,
397.7443609022556,,,,,,6.673997033955434e-06,,,
398.1954887218045,,,,,,6.69422185441939e-06,,,
398.6466165413534,,,,,,6.702979090661598e-06,,,
399.09774436090225,,,,,,2.7343461685735463e-06,,,
399.5488721804511,,,,,,0.0006167841894575903,0.0021342885416904514,,
400.0,,,,,,0.020715572506290414,0.07140337697029508,,
400.45112781954884,,,,,,0.0011577971725922178,0.003961531153238055,,
400.90225563909775,,,,,,,1.0383510340105623e-05,,
401.3533834586466,,,,,,,4.435165100780027e-05,,
401.8045112781955,,,,,,,4.5053133047840246e-05,,
402.25563909774434,,,,,,,4.5048071903765385e-05,,
402.70676691729324,,,,,,,4.5034009985932264e-05,,
403.1578947368421,,,,,,,4.501983551108337e-05,,
403.609022556391,,,,,,,4.500565967191505e-05,,
404.0601503759398,,,,,,,4.4991484060119546e-05,,
404.5112781954887,,,,,,,4.497730822095036e-05,,
404.9624060150376,,,,,,,4.496313238178118e-05,,
405.4135338345865,,,,,,,4.4948956542611995e-05,,
405.8646616541353,,,,,,,4.493478081712965e-05,,
