Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5
414.8872180451128,,,,3.3569467632332817e-06,
415.3383458646616,,,,3.3324097330478253e-06,
415.7894736842105,,,,3.307872702862369e-06,
416.2406015037594,,,,3.2833356726769125e-06,
416.69172932330827,,,,3.258798642491456e-06,
417.1428571428571,,,,3.2342616123059997e-06,
417.593984962406,,,,3.2097245821205433e-06,
418.0451127819549,,,,3.185187551935087e-06,
418.49624060150376,,,,3.1606505217496306e-06,
418.9473684210526,,,,3.136113491564174e-06,
419.3984962406015,,,,3.11157634769188e-06,
419.8496240601504,,,,3.0870393175064237e-06,
420.30075187969925,,,,3.062502287320967e-06,
420.7518796992481,,,,3.0379651434486495e-06,
421.203007518797,,,,3.013428340634745e-06,
421.6541353383459,,,,2.9888944934890045e-06,
422.10526315789474,,,,2.9642568331404005e-06,
422.5563909774436,,,,2.8944571467852205e-06,
423.0075187969925,,,,4.536594006064945e-06,
423.4586466165414,,,,0.0009694265653830533,0.007285969489842151
423.90977443609023,,,,0.0591362918414205,0.4434976087227033
424.3609022556391,,,,0.00913683049672838,0.06858931536516108
424.812030075188,,,,,0.000984092015790554
425.2631578947368,,,,,5.0476246700111974e-05
425.71428571428567,,,,,3.847129208401575e-05
426.16541353383457,,,,,3.82270340955355e-05
426.61654135338347,,,,,3.812988006740713e-05
427.0676691729323,,,,,3.8034537737983565e-05
427.51879699248116,,,,,3.793921723627135e-05
427.96992481203006,,,,,3.784389855354675e-05
428.42105263157896,,,,,3.774857805183274e-05
428.8721804511278,,,,,3.765325936910813e-05
429.32330827067665,,,,,3.7557938867394114e-05
429.77443609022555,,,,,3.7462620184669504e-05
430.22556390977445,,,,,3.736729968295549e-05
430.6766917293233,,,,,3.727198009073618e-05
431.12781954887214,,,,,3.717666049851687e-05
431.57894736842104,,,,,3.7081340906297555e-05
432.03007518796994,,,,,3.6986021314078243e-05
432.4812030075188,,,,,3.689070172185893e-05
432.93233082706763,,,,,3.679538167489227e-05
433.38345864661653,,,,,3.670006253742031e-05
433.83458646616543,,,,,3.6604742035706295e-05
434.2857142857143,,,,,3.650942244348698e-05
434.7368421052631,,,,,3.641410330601502e-05
435.187969924812,,,,,3.631878325904836e-05
435.6390977443609,,,,,3.62234641215764e-05
436.09022556390977,,,,,3.6128144074609736e-05
436.5413533834586,,,,,3.6032824482390424e-05
436.9924812030075,,,,,3.593750489017111e-05
437.4436090225564,,,,,3.58421852979518e-05
437.89473684210526,,,,,3.574686570573249e-05
438.3458646616541,,,,,3.565154611351318e-05
438.796992481203,,,,,3.5556226066546515e-05
439.2481203007519,,,,,3.54609064743272e-05
439.69924812030075,,,,,3.536558688210789e-05
440.1503759398496,,,,,3.527026728988858e-05
440.6015037593985,,,,,3.517494769766927e-05
441.0526315789474,,,,,3.5079627650702605e-05
441.50375939849624,,,,,3.4984308513230644e-05
441.9548872180451,,,,,3.488898892101133e-05
442.406015037594,,,,,3.479366932879202e-05
442.8571428571429,,,,,3.469834928182536e-05
443.30827067669173,,,,,3.4603029689606046e-05
443.7593984962406,,,,,3.4507710097386735e-05
444.2105263157895,,,,,3.441239005042007e-05
444.6616541353383,,,,,3.431707091294811e-05
445.11278195488717,,,,,3.42217513207288e-05
445.56390977443607,,,,,3.412643172850949e-05
446.01503759398497,,,,,3.4031112136290176e-05
446.4661654135338,,,,,3.3935792544070864e-05
446.91729323308266,,,,,3.384047204235685e-05
447.36842105263156,,,,,3.374515245013754e-05
447.81954887218046,,,,,3.364983285791823e-05
448.2706766917293,,,,,3.3554513265698915e-05
448.72180451127815,,,,,3.3459193673479604e-05
449.17293233082705,,,,,3.336387408126029e-05
449.62406015037595,,,,,3.326855448904098e-05
450.0751879699248,,,,,3.317323489682167e-05
450.52631578947364,,,,,3.307791530460236e-05
450.97744360902254,,,,,3.2982595712383045e-05
451.42857142857144,,,,,3.288727612016373e-05
451.8796992481203,,,,,3.279195652794442e-05
452.33082706766913,,,,,3.269663648097776e-05
452.78195488721803,,,,,3.26013173435058e-05
453.23308270676694,,,,,3.2505997751286486e-05
453.6842105263158,,,,,3.241067724957247e-05
454.1353383458646,,,,,3.231535765735316e-05
454.5864661654135,,,,,3.222003806513385e-05
455.0375939849624,,,,,3.212471847291454e-05
455.4887218045113,,,,,3.2029398880695226e-05
455.9398496240601,,,,,3.1934079288475914e-05
456.390977443609,,,,,3.18387596962566e-05
456.8421052631579,,,,,3.174344010403729e-05
457.29323308270676,,,,,3.164812051181798e-05
457.7443609022556,,,,,3.155280091959867e-05
458.1954887218045,,,,,3.1457480872632004e-05
458.6466165413534,,,,,3.136216128041269e-05
459.09774436090225,,,,,3.126684168819338e-05
459.5488721804511,,,,,3.117152209597407e-05
460.0,,,,,3.10763011839299e-05
