Temperature (T),v_region_1
280.0,12.441890906573462
280.45112781954884,12.413753780723127
280.90225563909775,12.38561665487282
281.3533834586466,12.357479529022498
281.8045112781955,12.329342403172163
282.25563909774434,12.301205277321841
282.70676691729324,12.273068151471506
283.1578947368421,12.244931025621185
283.609022556391,12.216793899770849
284.0601503759398,12.188656773920556
284.5112781954887,12.16051964807022
284.9624060150376,12.132382522219885
285.4135338345865,12.104245396369578
285.8646616541353,12.076108270519242
286.3157894736842,12.047971144668935
286.76691729323306,12.0198340188186
287.21804511278197,11.991696892968264
287.6691729323308,11.963559767117943
288.1203007518797,11.935422641267621
288.57142857142856,11.9072855154173
289.02255639097746,11.879148389566978
289.4736842105263,11.851011263716657
289.9248120300752,11.822874137866336
290.37593984962405,11.794737012016014
290.82706766917295,11.766599886165693
291.2781954887218,11.738462760315372
291.7293233082707,11.710325634465022
292.18045112781954,11.682188508614715
292.63157894736844,11.65405138276438
293.0827067669173,11.625914256914058
293.5338345864662,11.597777131063737
293.98496240601503,11.569640005213415
294.43609022556393,11.541502879363094
294.8872180451128,11.513365753512758
295.3383458646617,11.485228627662437
295.7894736842105,11.457091501812116
296.2406015037594,11.42895437596178
296.69172932330827,11.400817250111473
297.14285714285717,11.372680124261151
297.593984962406,11.344542998410816
298.0451127819549,11.316405872560495
298.49624060150376,11.288268746710173
298.9473684210526,11.260131620859852
299.3984962406015,11.231994495009516
299.8496240601504,11.20385736915921
300.30075187969925,11.175720243308874
300.7518796992481,11.147583117458552
301.203007518797,11.119445991608217
301.65413533834584,11.09130886575791
302.10526315789474,11.063171739907588
302.5563909774436,11.035034614057281
303.0075187969925,11.006897488206931
303.45864661654133,10.97876036235661
303.90977443609023,10.950623236506289
304.3609022556391,10.922486110655967
304.812030075188,10.894348984805646
305.2631578947368,10.866211858955324
305.7142857142857,10.838074733104975
306.16541353383457,10.809937607254668
306.61654135338347,10.781800481404332
307.0676691729323,10.75366335555401
307.5187969924812,10.72552622970369
307.96992481203006,10.697389103853368
308.42105263157896,10.669251978003047
308.8721804511278,10.641114852152725
309.3233082706767,10.612977726302404
309.77443609022555,10.584840600452068
310.22556390977445,10.556703474601733
310.6766917293233,10.52856634875144
311.1278195488722,10.50042922290109
311.57894736842104,10.472292097050783
312.03007518796994,10.444154971200447
312.4812030075188,10.416017845350126
312.9323308270677,10.387880719499805
313.38345864661653,10.359743593649483
313.83458646616543,10.331606467799162
314.2857142857143,10.30346934194884
314.7368421052632,10.27533221609852
315.187969924812,10.247195090248184
315.6390977443609,10.219057964397862
316.09022556390977,10.190920838547527
316.5413533834586,10.162783712697205
316.9924812030075,10.134646586846884
317.4436090225564,10.106509460996563
317.89473684210526,10.078372335146241
318.3458646616541,10.05023520929592
318.796992481203,10.022098083445599
319.2481203007519,9.993960957595277
319.69924812030075,9.965823831744942
320.1503759398496,9.93768670589462
320.6015037593985,9.909549580044285
321.05263157894734,9.881412454193963
321.50375939849624,9.853275328343642
321.9548872180451,9.82513820249332
322.406015037594,9.797001076643
322.85714285714283,9.768863950792678
323.30827067669173,9.740726824942357
323.7593984962406,9.712589699092035
324.2105263157895,9.684452573241714
324.6616541353383,9.656315447391378
325.1127819548872,9.628178321541043
325.56390977443607,9.600041195690721
326.01503759398497,9.5719040698404
326.4661654135338,9.543766943990093
326.9172932330827,9.515629818139757
327.36842105263156,9.487492692289436
327.81954887218046,9.459355566439115
328.2706766917293,9.43121844058878
328.7218045112782,9.403081314738472
329.17293233082705,9.374944188888136
329.62406015037595,9.3468070630378
330.0751879699248,9.318669937187508
330.5263157894737,9.290532811337158
330.97744360902254,9.262395685486851
331.42857142857144,9.234258559636515
331.8796992481203,9.206121433786194
