Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.004,7.3420498529449105,0.008,8.777320163091645
2,0.01642,7.397683501942083,0.00696,8.97400736110285
3,0.00981,7.367416969966143,0.00625,8.970666102832183
4,0.00961,7.438943323912099,0.00684,8.798969137016684
5,0.00392,7.3819893600884825,0.00804,8.784020276973024
6,0.0088,7.422830500872806,0.00423,8.845132821938023
7,0.00495,7.387551027117297,0.01036,8.803390288958326
8,0.00898,7.404105289839208,0.00883,8.863505529006943
9,0.0034,7.407397391041741,0.00474,8.776772362180054
10,0.01185,7.370161447906867,0.00501,8.797176592983305
11,0.01312,7.417334567988291,0.00686,8.973392542917281
12,0.00876,7.54985620896332,0.00822,8.882721330970526
13,0.0085,7.370694876881316,0.0093,9.0912530280184
14,0.0081,7.392172993160784,0.01007,8.823249250184745
15,0.01102,7.4005676680244505,0.00517,8.767944862833247
16,0.006,7.375197923975065,0.00942,9.009689056081697
17,0.00507,7.4047420339193195,0.00597,8.804591862019151
18,0.01154,7.347816561115906,0.0054,8.862423826009035
19,0.01071,7.425374516984448,0.00609,8.98079090891406
20,0.01342,7.519640506943688,0.00449,8.867315995972604
21,0.0076,7.384380752919242,0.00896,8.753369005862623
22,0.01962,7.306008870014921,0.0086,8.76290808385238
23,0.00364,7.377804646035656,0.00714,8.780570161994547
24,0.00704,7.388941934099421,0.00735,8.956450870027766
25,0.00471,7.423444401007146,0.01418,8.988659282913432
26,0.00927,7.4434294670354575,0.00775,8.885477846954018
27,0.01127,7.4275411639828235,0.00606,8.71576213883236
28,0.00909,7.4149574199691415,0.00698,8.793190391967073
29,0.01491,7.388002027058974,0.00488,8.964653308968991
30,0.01006,7.342204113025218,0.00427,8.829858802026138
31,0.00858,7.500885469140485,0.00566,8.908809233922511
32,0.0131,7.557344037806615,0.00357,8.94964976189658
33,0.00725,7.456983940908685,0.00537,8.949763425858691
34,0.00826,7.313072515884414,0.00821,8.833176547894254
35,0.01007,7.380352077772841,0.00499,8.791093402076513
36,0.0098,7.440904407994822,0.00582,8.85926642594859
37,0.01067,7.419798738090321,0.00398,8.813146075932309
38,0.01113,7.365202107932419,0.00379,8.796603741822764
39,0.01132,7.494709650054574,0.00682,8.8709687278606
40,0.00942,7.47074663406238,0.00485,8.79690517601557
41,0.0079,7.49065909604542,0.00463,8.762853109976277
42,0.00451,7.454925410915166,0.00489,8.770274735987186
43,0.0162,7.3888362580910325,0.00536,8.82879033102654
44,0.0061,7.381626012967899,0.00856,8.858351324917749
45,0.01037,7.4732539700344205,0.00424,8.75527146202512
46,0.00731,7.464625491993502,0.00432,8.81311538303271
47,0.00807,7.351352546131238,0.00489,8.848748340969905
48,0.00328,7.398883065907285,0.006,8.796127578010783
49,0.0068,7.431770920054987,0.00965,8.958307253895327
50,0.01272,7.379319250117987,0.0062,8.819517106981948
