Temperature (T),v_region_1,v_region_2
280.0,2.9828723668856583e-07,
280.45112781954884,2.9686805902429114e-07,
280.90225563909775,2.954488795836596e-07,
281.3533834586466,2.940297001430281e-07,
281.8045112781955,2.926105224787534e-07,
282.25563909774434,2.911913430381219e-07,
282.70676691729324,2.897721653738472e-07,
283.1578947368421,2.883529859332157e-07,
283.609022556391,2.86933808268941e-07,
284.0601503759398,2.855146306046663e-07,
284.5112781954887,2.8409544938767795e-07,
284.9624060150376,2.8267627172340326e-07,
285.4135338345865,2.812570940591286e-07,
285.8646616541353,2.7983791461849705e-07,
286.3157894736842,2.7841873695422237e-07,
286.76691729323306,2.7699955751359084e-07,
287.21804511278197,2.7558037984931616e-07,
287.6691729323308,2.7416120040868464e-07,
288.1203007518797,2.7274202274440995e-07,
288.57142857142856,2.7132284330377843e-07,
289.02255639097746,2.6990366563950374e-07,
289.4736842105263,2.684844844225154e-07,
289.9248120300752,2.670653067582407e-07,
290.37593984962405,2.65646129093966e-07,
290.82706766917295,2.642269514296913e-07,
291.2781954887218,2.628077719890598e-07,
291.7293233082707,2.613885925484283e-07,
292.18045112781954,2.599694148841536e-07,
292.63157894736844,2.585502372198789e-07,
293.0827067669173,2.571310577792474e-07,
293.5338345864662,2.557118801149727e-07,
293.98496240601503,2.542927006743412e-07,
294.43609022556393,2.5287352123370965e-07,
294.8872180451128,2.5145434179307813e-07,
295.3383458646617,2.5003516412880344e-07,
295.7894736842105,2.4861598646452876e-07,
296.2406015037594,2.471968088002541e-07,
296.69172932330827,2.4577762935962255e-07,
297.14285714285717,2.4435844991899103e-07,
297.593984962406,2.4293927225471634e-07,
298.0451127819549,2.4152009459044166e-07,
298.49624060150376,2.4010091514981013e-07,
298.9473684210526,2.386817357091786e-07,
299.3984962406015,2.3726255804490393e-07,
299.8496240601504,2.358433786042724e-07,
300.30075187969925,2.3442420093999772e-07,
300.7518796992481,2.330050214993662e-07,
301.203007518797,2.315858438350915e-07,
301.65413533834584,2.3016666439445999e-07,
302.10526315789474,2.287474867301853e-07,
302.5563909774436,2.2732830728955378e-07,
303.0075187969925,2.259091296252791e-07,
303.45864661654133,2.2448995018464757e-07,
303.90977443609023,2.2307077252037288e-07,
304.3609022556391,2.2165159307974136e-07,
304.812030075188,2.2023241363910984e-07,
305.2631578947368,2.188132341984783e-07,
305.7142857142857,2.1739405653420363e-07,
306.16541353383457,2.1597487886992894e-07,
306.61654135338347,2.1455570120565426e-07,
307.0676691729323,2.1313652354137957e-07,
307.5187969924812,2.117173423243912e-07,
307.96992481203006,2.1029816466011653e-07,
308.42105263157896,2.0887898699584184e-07,
308.8721804511278,2.0745980755521032e-07,
309.3233082706767,2.0604062989093563e-07,
309.77443609022555,2.046214504503041e-07,
310.22556390977445,2.0320227100967259e-07,
310.6766917293233,2.017830933453979e-07,
311.1278195488722,2.0036391390476638e-07,
311.57894736842104,1.989447362404917e-07,
312.03007518796994,1.97525558576217e-07,
312.4812030075188,1.9610638091194232e-07,
312.9323308270677,1.9468719969495396e-07,
313.38345864661653,1.9326802203067928e-07,
313.83458646616543,1.918488443664046e-07,
314.2857142857143,1.9042966492577307e-07,
314.7368421052632,1.8901048726149838e-07,
315.187969924812,1.8759130782086686e-07,
315.6390977443609,1.8617212838023534e-07,
316.09022556390977,1.847529489396038e-07,
316.5413533834586,1.8333377127532913e-07,
316.9924812030075,1.8191459361105444e-07,
317.4436090225564,1.8049541594677976e-07,
317.89473684210526,1.790762347297914e-07,
318.3458646616541,1.776570570655167e-07,
318.796992481203,1.7623787940124203e-07,
319.2481203007519,1.7481870173696734e-07,
319.69924812030075,1.7339952229633582e-07,
320.1503759398496,1.719803428557043e-07,
320.6015037593985,1.705611651914296e-07,
321.05263157894734,1.6914198575079809e-07,
321.50375939849624,1.6772280631016656e-07,
321.9548872180451,1.6630362864589188e-07,
322.406015037594,1.648844509816172e-07,
322.85714285714283,1.634652733173425e-07,
323.30827067669173,1.6204609210035414e-07,
323.7593984962406,1.6062691443607946e-07,
324.2105263157895,1.5920773677180478e-07,
324.6616541353383,1.5778855733117325e-07,
325.1127819548872,1.5636937966689857e-07,
325.56390977443607,1.5495020022626704e-07,
326.01503759398497,1.5353102256199236e-07,
326.4661654135338,1.5211184312136083e-07,
326.9172932330827,1.506926636807293e-07,
327.36842105263156,1.4927348601645463e-07,
327.81954887218046,1.4785430835217994e-07,
328.2706766917293,1.4643513068790526e-07,
328.7218045112782,1.450159494709169e-07,
329.17293233082705,1.435967718066422e-07,
329.62406015037595,1.4217759414236752e-07,
330.0751879699248,1.4075841647809284e-07,
330.5263157894737,1.3933923703746132e-07,
330.97744360902254,1.379200575968298e-07,
331.42857142857144,1.3650087815619827e-07,
331.8796992481203,1.3508170049192358e-07,
332.3308270676692,1.336625228276489e-07,
332.78195488721803,1.3224334338701738e-07,
333.23308270676694,1.308241657227427e-07,
333.6842105263158,1.29404988058468e-07,
334.1353383458647,1.2798580684147964e-07,
334.5864661654135,1.2656662917720496e-07,
335.0375939849624,1.2514745151293027e-07,
335.4887218045113,1.2372827207229875e-07,
335.9398496240601,1.2230909440802407e-07,
336.390977443609,1.208899131910357e-07,
336.8421052631579,1.1947073552676102e-07,
337.29323308270676,1.1805155786248633e-07,
337.7443609022556,1.1663237842185481e-07,
338.1954887218045,1.1521320075758013e-07,
338.6466165413534,1.137940213169486e-07,
339.09774436090225,1.1237484365267392e-07,
339.5488721804511,1.1095566421204239e-07,
340.0,1.0953648654776771e-07,
340.45112781954884,1.0811730888349302e-07,
340.90225563909775,1.066981294428615e-07,
341.3533834586466,1.0527895177858682e-07,
341.8045112781955,1.0385977233795529e-07,
342.25563909774434,1.0244059289732377e-07,
342.70676691729324,1.0102141523304908e-07,
343.1578947368421,9.960223579241756e-08,
343.609022556391,9.818305812814287e-08,
344.0601503759398,9.676388046386819e-08,
344.5112781954887,9.534469924687983e-08,
344.9624060150376,9.392552158260514e-08,
345.4135338345865,9.250634391833046e-08,
345.8646616541353,9.108716447769893e-08,
346.3157894736842,8.966798681342425e-08,
346.76691729323306,8.824880737279273e-08,
347.21804511278197,8.682962970851804e-08,
347.6691729323308,8.541045026788652e-08,
348.1203007518797,8.399127260361183e-08,
348.57142857142856,8.257209316298031e-08,
349.02255639097746,8.115291372234879e-08,
349.4736842105263,7.97337360580741e-08,
349.9248120300752,7.831455661744258e-08,
350.37593984962405,7.689537895316789e-08,
350.82706766917295,7.547620128889321e-08,
351.2781954887218,7.405702362461852e-08,
351.7293233082707,7.263784240763016e-08,
352.18045112781954,7.121866474335548e-08,
352.63157894736844,6.979948707908079e-08,
353.0827067669173,6.838030763844927e-08,
353.5338345864661,6.696112819781774e-08,
353.98496240601503,6.554195053354306e-08,
354.43609022556393,6.412277109291153e-08,
354.8872180451128,6.270359342863685e-08,
355.3383458646616,6.128441398800533e-08,
355.7894736842105,5.986523632373064e-08,
356.2406015037594,5.844605865945596e-08,
356.69172932330827,5.702688099518127e-08,
357.1428571428571,5.560770155454975e-08,
357.593984962406,5.4188522113918225e-08,
358.0451127819549,5.276934444964354e-08,
358.49624060150376,5.1350165009012017e-08,
358.9473684210526,4.993098556838049e-08,
359.3984962406015,4.851180790410581e-08,
359.8496240601504,4.7092628463474284e-08,
360.30075187969925,4.567344902284276e-08,
360.7518796992481,4.4254271358568076e-08,
361.203007518797,4.283509369429339e-08,
361.6541353383459,4.141591603001871e-08,
362.10526315789474,3.9996734813030344e-08,
362.5563909774436,3.857755714875566e-08,
363.0075187969925,3.7158379484480974e-08,
363.45864661654133,3.573920004384945e-08,
363.90977443609023,3.4320022379574766e-08,
364.3609022556391,3.290084293894324e-08,
364.812030075188,3.148166349831172e-08,
365.2631578947368,3.0062485834037034e-08,
365.7142857142857,2.864330816976235e-08,5.606956644728008e-17
366.16541353383457,2.7224128729130825e-08,5.219956197055569e-15
366.61654135338347,2.5804952841212927e-08,4.857288318010422e-13
367.0676691729323,2.4385892416485206e-08,4.51769990417067e-11
367.5187969924812,2.2977671320815327e-08,4.199967027289193e-09
367.96992481203006,2.257775829514044e-08,3.9028997580938683e-07
368.42105263157896,1.1590605974825363e-07,3.625344951413617e-05
368.8721804511278,8.917920093747055e-06,0.0033661088219446664
369.3233082706767,0.0008246922567566612,0.3117193254217765
369.77443609022555,0.0628722200778144,23.749538818314775
370.22556390977445,0.06409443096137364,24.195967173663664
370.6766917293233,0.0008737230677873733,0.32963230953835304
371.1278195488722,9.799197524890767e-06,0.0036925050207388768
371.57894736842104,1.096183179744606e-07,3.899122252273661e-05
372.03007518796994,1.225811581357916e-09,1.8401840378945583e-06
372.4812030075188,1.370337830365595e-11,2.2809680330810507e-06
372.93233082706763,1.5312494817358237e-13,2.2703252398055523e-06
373.38345864661653,1.6908396485461062e-15,2.2546385025634617e-06
373.83458646616543,,2.2388953766494524e-06
374.2857142857143,,2.2223207452043425e-06
374.7368421052631,,2.2056968873584992e-06
375.187969924812,,2.189072915825818e-06
375.6390977443609,,2.172448944293137e-06
376.09022556390977,,2.155825086447294e-06
376.5413533834586,,2.1391444988694275e-06
376.9924812030075,,2.1223972908046562e-06
377.4436090225564,,2.1056544028397184e-06
377.89473684210526,,2.088911401187943e-06
378.3458646616541,,2.0721683995361673e-06
378.796992481203,,2.055425284197554e-06
379.2481203007519,,2.038682396232616e-06
379.69924812030075,,2.021939280894003e-06
380.1503759398496,,2.0051962792422273e-06
380.6015037593985,,1.9884532775904518e-06
381.0526315789474,,1.971710389625514e-06
381.50375939849624,,1.9549672742869006e-06
381.9548872180451,,1.938224386321963e-06
382.406015037594,,1.9214812709833495e-06
382.85714285714283,,1.904738269331574e-06
383.30827067669173,,1.8879952676797984e-06
383.7593984962406,,1.8712523797148606e-06
384.2105263157895,,1.8545092643762473e-06
384.6616541353383,,1.8377663764113095e-06
385.1127819548872,,1.8210234884463716e-06
385.56390977443607,,1.8042803731077584e-06
386.01503759398497,,1.7875374851428205e-06
386.4661654135338,,1.7707943698042072e-06
386.9172932330827,,1.754051254465594e-06
387.36842105263156,,1.7373083665006561e-06
387.81954887218046,,1.7205654785357183e-06
388.2706766917293,,1.703822363197105e-06
388.7218045112782,,1.6870794752321672e-06
389.17293233082705,,1.6703364735803916e-06
389.62406015037595,,1.653593471928616e-06
390.0751879699248,,1.6368503565900028e-06
390.5263157894737,,1.620107468625065e-06
390.97744360902254,,1.6033643532864517e-06
391.42857142857144,,1.5866214653215138e-06
391.8796992481203,,1.5698784636697383e-06
392.33082706766913,,1.5531354620179627e-06
392.78195488721803,,1.5363925740530249e-06
393.23308270676694,,1.5196494587144116e-06
393.6842105263158,,1.5029063433757983e-06
394.1353383458646,,1.4861634554108605e-06
394.5864661654135,,1.469420453759085e-06
395.0375939849624,,1.4526774521073094e-06
395.4887218045113,,1.4359345641423715e-06
395.9398496240601,,1.4191914488037582e-06
396.390977443609,,1.4024485608388204e-06
396.8421052631579,,1.3857054455002071e-06
397.29323308270676,,1.3689625575352693e-06
397.7443609022556,,1.352219442196656e-06
398.1954887218045,,1.3354765542317182e-06
398.6466165413534,,1.318733438893105e-06
399.09774436090225,,1.301990550928167e-06
399.5488721804511,,1.2852474355895538e-06
400.0,,1.268504547624616e-06
400.45112781954884,,1.2517614322860027e-06
400.90225563909775,,1.2350185443210648e-06
401.3533834586466,,1.2178102224424947e-06
401.8045112781955,,1.2005599501208053e-06
402.25563909774434,,1.1833097914859536e-06
402.70676691729324,,1.1660595191642642e-06
403.1578947368421,,1.1488093605294125e-06
403.609022556391,,1.1315590882077231e-06
404.0601503759398,,1.114308702199196e-06
404.5112781954887,,1.097058657251182e-06
404.9624060150376,,1.0798082712426549e-06
405.4135338345865,,1.0625579989209655e-06
405.8646616541353,,1.0453078402861138e-06
406.3157894736842,,1.0280575679644244e-06
406.76691729323306,,1.0108074093295727e-06
407.21804511278197,,9.935571370078833e-07
407.6691729323308,,9.763068646861939e-07
408.12030075187965,,9.590567060513422e-07
408.57142857142856,,9.418063200428151e-07
409.02255639097746,,9.245561614079634e-07
409.4736842105263,,9.07305889086274e-07
409.92481203007515,,8.900556167645846e-07
410.37593984962405,,8.728054581297329e-07
410.82706766917295,,8.555551858080435e-07
411.2781954887218,,8.383050271731918e-07
411.72932330827064,,8.210547548515024e-07
412.18045112781954,,8.038043688429752e-07
412.63157894736844,,7.865542102081235e-07
413.0827067669173,,7.693039378864341e-07
413.5338345864661,,7.520537792515825e-07
413.98496240601503,,7.34803506929893e-07
414.43609022556393,,7.175533482950414e-07
414.8872180451128,,7.003029622865142e-07
415.3383458646616,,6.830529173385003e-07
415.7894736842105,,6.658024176431354e-07
416.2406015037594,,6.485524863819592e-07
416.69172932330827,,6.31302100373432e-07
417.1428571428571,,6.140518280517426e-07
417.593984962406,,5.968015557300532e-07
418.0451127819549,,5.795513970952015e-07
418.49624060150376,,5.623011247735121e-07
418.9473684210526,,5.450508524518227e-07
419.3984962406015,,5.27800693816971e-07
419.8496240601504,,5.105503078084439e-07
420.30075187969925,,4.933001491735922e-07
420.7518796992481,,4.760498768519028e-07
421.203007518797,,4.587996045302134e-07
421.6541353383459,,4.415494458953617e-07
422.10526315789474,,4.242991735736723e-07
422.5563909774436,,4.070489012519829e-07
423.0075187969925,,3.897987426171312e-07
423.4586466165414,,3.725485839822795e-07
423.90977443609023,,3.552981979737524e-07
424.3609022556391,,3.38047925652063e-07
424.812030075188,,3.207977670172113e-07
425.2631578947368,,3.035474946955219e-07
425.71428571428567,,2.862973360606702e-07
426.16541353383457,,2.690469500521431e-07
426.61654135338347,,2.517967914172914e-07
427.0676691729323,,2.3454640540876426e-07
427.51879699248116,,2.1729624677391257e-07
427.96992481203006,,2.0004608813906088e-07
428.42105263157896,,1.827959295042092e-07
428.8721804511278,,1.6554554349568207e-07
429.32330827067665,,1.4829538486083038e-07
429.77443609022555,,1.3104499885230325e-07
430.22556390977445,,1.1379495390428929e-07
430.6766917293233,,9.654445420892444e-08
431.12781954887214,,7.929429557407275e-08
431.57894736842104,,6.204413693922106e-08
432.03007518796994,,4.4793978304369375e-08
432.4812030075188,,2.7543592295842245e-08
432.93233082706763,,1.0293433660990559e-08
433.38345864661653,,6.956724973861128e-09
433.83458646616543,,2.4206997295550536e-08
434.2857142857143,,4.1457269617239945e-08
434.7368421052631,,5.870742825209163e-08
435.187969924812,,7.595781426061876e-08
435.6390977443609,,9.320808658230817e-08
436.09022556390977,,1.1045835890399758e-07
436.5413533834586,,1.2770851753884926e-07
436.9924812030075,,1.4495878986053867e-07
437.4436090225564,,1.6220894849539036e-07
437.89473684210526,,1.7945922081707977e-07
438.3458646616541,,1.967096068256069e-07
438.796992481203,,2.1395976546045858e-07
439.2481203007519,,2.31210037782148e-07
439.69924812030075,,2.484601964169997e-07
440.1503759398496,,2.657104687386891e-07
