Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042879999999999,0.0826554563551303,8.08197134487331,64.49908143997192,86.3705255460739
KKThPINN,0.006836,0.06874854944036385,11.411785001768731,1.4848794305315494e-05,0.8781092809140683
