NN_Experiment_Error,KKThPINN_Experiment_Error
0.07887310132021322,0.0795673239038552
0.08476510168608403,0.08127251906748288
0.07970360074352793,0.0920661871612634
0.07727754027559496,0.07623015521701194
0.08793773712991791,0.07988941239977948
0.08179118872190895,0.09384116568136643
0.07976677600000272,0.07166854241646231
0.07451667406695911,0.07741370048249666
0.09440264426438594,0.07842941283808605
0.07664908189418115,0.08142041516482297
0.07664936439215012,0.0795713385617409
0.08162200831831734,0.07449786193611078
0.07867929695883967,0.08834973797072515
0.10343846558353555,0.08697631567386578
0.0785558621182632,0.0833917182922529
0.0774784965014103,0.07625885728785305
0.0830621121021123,0.08397160477358573
0.10450068109520805,0.07984591462006131
0.08509235795910622,0.09317054586023844
0.07545108767176403,0.08148148497268676
0.08222374582789753,0.08493581762237137
0.10033844619688351,0.07579001973228629
0.07470997012971166,0.08080252524032097
0.08657127461562761,0.09173135752840882
0.08349645625699416,0.08579427531633102
0.07662315447562183,0.07601230057840139
0.07484180784393375,0.08656348556687378
0.07679232059470874,0.08215750617009732
0.10926361031777142,0.07618079072174758
0.08281197165374635,0.08644072085638956
0.1105368038415583,0.0653445629537246
0.0917245955692113,0.09650317850554592
0.07876322349057281,0.0773693886320226
0.09077986462565178,0.07634921094043873
0.11747528343775349,0.07680060950461283
0.08941670180158882,0.08067824375289982
0.0990834939985173,0.08668963248477218
0.0987152048191684,0.08337260478252342
0.07808196551481286,0.07898331858402949
0.0774118357384423,0.08061388812913654
0.08338234498257396,0.08468199573027725
0.07915177046969157,0.08025588971488554
0.08363445429591326,0.08048450757802428
0.08968096996752553,0.08141464998670032
0.10666740503915519,0.08153690669660286
0.10480194437259603,0.07469546783314611
0.08887194002459568,0.0849859321484546
0.07947790722903207,0.07950302959238639
0.07785719628628282,0.0838786973992839
0.08102281932100264,0.08898150249329358
