region_id,T_low,T_high,width,n_points,mean_abs_f_PL,max_abs_f_PL,rmse_f_PL,mean_abs_y_PL_scaled,max_abs_y_PL_scaled
0,280.0,325.0,45.0,38,0.04593441313637654,0.12330498396785977,0.05867191602278543,0.015215833034889858,0.1057568277637686
1,325.0,370.0,45.0,33,0.25198425274058034,1.9109982081747967,0.49088125600368965,0.010602439494899044,0.07656917654233997
2,370.0,392.5,22.5,18,0.0937992515509828,0.2742797586213115,0.12682832197852487,0.0003416130308995215,0.0022529000555736034
3,392.5,415.0,22.5,21,0.10822446436811159,0.3862672442108419,0.14754075625112315,0.00010466673814225472,0.0006856472230907795
4,415.0,437.5,22.5,20,0.3254960702707976,1.225034624885609,0.47053936055859147,6.922844046265419e-05,0.000419883124969489
5,437.5,448.75,11.25,9,0.13134856924359106,0.42104618117468817,0.18792783456286047,1.1684234305194049e-05,6.525334116225245e-05
6,448.75,460.0,11.25,11,0.2941519505499483,0.7797957170778318,0.3836203699591877,1.585921356076862e-05,6.83145648014416e-05
