region_id,T_low,T_high,Tss,Cass,Cbss,Ccss,fss,aT,aCa,aCb
0,280.0,325.0,302.5,0.9156200161192216,1.8312400322384432,0.2531399516423352,-4.119968255444917e-17,-0.010033072398806008,-1.1117171334105793,-0.11171713341057928
1,325.0,370.0,347.5,0.5326761743545898,1.0653523487091796,1.4019714769362306,2.220446049250313e-16,-0.05505561672303558,-5.300758740977564,-4.300758740977565
2,370.0,392.5,381.25,0.46064885270074807,0.9212977054014951,1.6180534418977568,-3.552713678800501e-15,-0.18660710619476872,-51.5240248011212,-50.524024801121236
3,392.5,415.0,403.75,0.4373038778129393,0.874607755625867,1.6880883665611937,0.0,-0.5933840439070881,-219.24902357163182,-218.2490235716341
4,415.0,437.5,426.25,0.4187424438521777,0.8374848877043819,1.7437726684434405,0.0,-1.8477584207502158,-813.5159142452553,-812.5159142452346
5,437.5,448.75,443.125,0.4066300129432596,0.8132600258866127,1.7801099611701277,-1.1368683772161603e-13,-4.078587366420464,-1997.840644855447,-1996.8406448552603
6,448.75,460.0,454.375,0.39922060074686677,0.798441201493977,1.8023381977591564,0.0,-6.7014083794108,-3505.50187514521,-3504.5018751443345
