batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.002399505969939241,0.04898475242296567,0.002399505969939241,0.04898475242296567
-1,8,0.002399505969939241,0.05583044244618463,0.002399505969939241,0.05583044244618463
