NN_Experiment_Error,KKThPINN_Experiment_Error
0.09576673665501613,0.10538415141772821
0.08646505742692738,0.09819257522498505
0.10909411426649869,0.08455339814631457
0.09253489718421104,0.07971359062163089
0.08074507601152062,0.07762765297950883
0.08067442685694634,0.07597770803851119
0.08051054194457978,0.09013891678668422
0.07729890017428968,0.07997204939650991
0.08985290924719563,0.08436664380663873
0.07730224266548469,0.07766172546449109
0.09707360570603818,0.09026725389373652
0.07918548952018281,0.07928093240850322
0.08010627801272091,0.07799490784593303
0.10635997256785604,0.07687761001676464
0.075671633132352,0.09261148709866543
0.10353642069995744,0.07733907245784177
0.07889671202633769,0.1074089726147528
0.07855926743866491,0.07924115142827207
0.0784284233015427,0.07930558317363548
0.07318308491622445,0.08358743231568679
0.1043395747269966,0.09705764058929965
0.11410620954376895,0.07708133690266859
0.08520646751103748,0.07972907008092377
0.07733174766345147,0.10703701020430934
0.07617752770253358,0.10536661311573702
0.07862312555944023,0.08217608599509402
0.07836096459349323,0.08775827691323666
0.08191337403306866,0.07660054467716519
0.09972098250551482,0.07666636604181276
0.07791990183507672,0.09538044850752896
0.07592932068862356,0.11173645212653395
0.08219886013154487,0.07771265005185776
0.07768594405740849,0.07923029375967716
0.0768695486624951,0.08107668603550139
0.09820553038539255,0.08041745621957228
0.07844039316808929,0.08256120067460286
0.09357737213107428,0.09212164333866298
0.07904151502828885,0.07863623327746079
0.07937457923531195,0.0878865153560056
0.07781221592980686,0.07432201061937793
0.08893562928483184,0.08036605196490047
0.08259206811394407,0.0767183478841427
0.07778626858335663,0.08095062631358656
0.07699867941415693,0.0743761498505802
0.09348092579704453,0.07803920477106129
0.07965635493889385,0.09289632405357465
0.07865470306274404,0.07452526421488227
0.07592791537636244,0.07853541394433387
0.08485717472050798,0.08149153275205345
0.08215651826404204,0.09540238237955932
