epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.31655417176816614,0.5626314706521189,0.32747776230388703,0.5722567276178473
1,1,train,16,0.34457990714287634,0.5870092905081454,0.32747776230388703,0.5722567276178473
1,2,train,16,0.33763429421650076,0.5810630724942868,0.32747776230388703,0.5722567276178473
1,3,train,16,0.33345562194827255,0.5774561645253019,0.32747776230388703,0.5722567276178473
1,4,train,16,0.3211942837354967,0.5667400495249093,0.32747776230388703,0.5722567276178473
1,5,train,16,0.317095594247737,0.5631124170605164,0.32747776230388703,0.5722567276178473
1,6,train,16,0.3034541841692889,0.550866757182977,0.32747776230388703,0.5722567276178473
1,7,train,8,0.3458540412027584,0.5880935650070985,0.32747776230388703,0.5722567276178473
1,-1,train,120,0.32747776230388703,0.5722567276178473,0.32747776230388703,0.5722567276178473
2,0,train,16,0.35171455460453555,0.5930552711211119,0.3176465700910143,0.5636014283968896
2,1,train,16,0.3159833864809784,0.5621239956459593,0.3176465700910143,0.5636014283968896
2,2,train,16,0.32380370188924373,0.5690375223913128,0.3176465700910143,0.5636014283968896
2,3,train,16,0.2831758515990253,0.5321426985302207,0.3176465700910143,0.5636014283968896
2,4,train,16,0.29175995514484704,0.5401480863104553,0.3176465700910143,0.5636014283968896
2,5,train,16,0.31990349079434455,0.5656001156244087,0.3176465700910143,0.5636014283968896
2,6,train,16,0.33940257385434763,0.582582675552876,0.3176465700910143,0.5636014283968896
2,7,train,8,0.31542904636079233,0.5616307028295304,0.3176465700910143,0.5636014283968896
2,-1,train,120,0.3176465700910143,0.5636014283968896,0.3176465700910143,0.5636014283968896
3,0,train,16,0.2871162274853035,0.5358322755166056,0.3074539621915463,0.5544853128727093
3,1,train,16,0.28902710245841917,0.537612409137307,0.3074539621915463,0.5544853128727093
3,2,train,16,0.3386566845457746,0.5819421659802412,0.3074539621915463,0.5544853128727093
3,3,train,16,0.33535226634302134,0.5790960769535755,0.3074539621915463,0.5544853128727093
3,4,train,16,0.35090114798574207,0.5923690977640056,0.3074539621915463,0.5544853128727093
3,5,train,16,0.30793884140048094,0.5549223742114575,0.3074539621915463,0.5544853128727093
3,6,train,16,0.27354194422997646,0.523012374834455,0.3074539621915463,0.5544853128727093
3,7,train,8,0.27709748308365273,0.5264004968497397,0.3074539621915463,0.5544853128727093
3,-1,train,120,0.3074539621915463,0.5544853128727093,0.3074539621915463,0.5544853128727093
4,0,train,16,0.28669993741031924,0.5354436827625472,0.3030708664946867,0.5505187249264885
4,1,train,16,0.3121667396202904,0.5587188377174072,0.3030708664946867,0.5505187249264885
4,2,train,16,0.3476891359907393,0.5896517073584535,0.3030708664946867,0.5505187249264885
4,3,train,16,0.27839479356429514,0.5276313045719474,0.3030708664946867,0.5505187249264885
4,4,train,16,0.3141891767131472,0.5605258037888596,0.3030708664946867,0.5505187249264885
4,5,train,16,0.2657393306923212,0.515499108333197,0.3030708664946867,0.5505187249264885
4,6,train,16,0.29015692834198015,0.538662165315126,0.3030708664946867,0.5505187249264885
4,7,train,8,0.3295308896244003,0.5740478112704553,0.3030708664946867,0.5505187249264885
4,-1,train,120,0.3030708664946867,0.5505187249264885,0.3030708664946867,0.5505187249264885
5,0,train,16,0.2794207709318832,0.528602658839211,0.29498665146484754,0.5431267360983507
5,1,train,16,0.284124095840607,0.5330329219106518,0.29498665146484754,0.5431267360983507
5,2,train,16,0.28694367296711804,0.5356712358967187,0.29498665146484754,0.5431267360983507
5,3,train,16,0.28663022081873984,0.5353785771010452,0.29498665146484754,0.5431267360983507
5,4,train,16,0.2778878997143089,0.5271507371846396,0.29498665146484754,0.5431267360983507
5,5,train,16,0.29736369598297624,0.5453106417290756,0.29498665146484754,0.5431267360983507
5,6,train,16,0.3263033726347988,0.5712297021643734,0.29498665146484754,0.5431267360983507
5,7,train,8,0.3212194828283486,0.566762280703602,0.29498665146484754,0.5431267360983507
5,-1,train,120,0.29498665146484754,0.5431267360983507,0.29498665146484754,0.5431267360983507
6,0,train,16,0.28059932251133646,0.5297162660437533,0.2878742007409451,0.5365390952586262
6,1,train,16,0.26003979712436953,0.5099409741571759,0.2878742007409451,0.5365390952586262
6,2,train,16,0.3215422008567736,0.5670469123950624,0.2878742007409451,0.5365390952586262
6,3,train,16,0.24810090409076957,0.49809728376168605,0.2878742007409451,0.5365390952586262
6,4,train,16,0.2732802442895658,0.5227621297392973,0.2878742007409451,0.5365390952586262
6,5,train,16,0.3126488494702539,0.559150113538622,0.2878742007409451,0.5365390952586262
6,6,train,16,0.2816818968700994,0.5307371259579449,0.2878742007409451,0.5365390952586262
6,7,train,8,0.3251003907143927,0.570175754232318,0.2878742007409451,0.5365390952586262
6,-1,train,120,0.2878742007409451,0.5365390952586262,0.2878742007409451,0.5365390952586262
7,0,train,16,0.2948405384839752,0.5429922084928799,0.2789146973268642,0.5281237519056156
7,1,train,16,0.2791502282738796,0.5283466932553658,0.2789146973268642,0.5281237519056156
7,2,train,16,0.25563525539332815,0.5056038522334736,0.2789146973268642,0.5281237519056156
7,3,train,16,0.2459433842125399,0.4959267931988953,0.2789146973268642,0.5281237519056156
7,4,train,16,0.3007483555071683,0.5484052839891026,0.2789146973268642,0.5281237519056156
7,5,train,16,0.31584300220641537,0.5619991122825866,0.2789146973268642,0.5281237519056156
7,6,train,16,0.24256303031649495,0.4925068835219412,0.2789146973268642,0.5281237519056156
7,7,train,8,0.29659378422111216,0.5446042455041203,0.2789146973268642,0.5281237519056156
7,-1,train,120,0.2789146973268642,0.5281237519056156,0.2789146973268642,0.5281237519056156
8,0,train,16,0.2924215577852818,0.5407601666037188,0.27326788979453437,0.5227503130506326
8,1,train,16,0.2751969017293747,0.5245921289243431,0.27326788979453437,0.5227503130506326
8,2,train,16,0.23589421962692358,0.4856894271310871,0.27326788979453437,0.5227503130506326
8,3,train,16,0.2681019046847793,0.5177855779034206,0.27326788979453437,0.5227503130506326
8,4,train,16,0.2703185668876506,0.5199216930342978,0.27326788979453437,0.5227503130506326
8,5,train,16,0.2657111149421721,0.5154717401974351,0.27326788979453437,0.5227503130506326
8,6,train,16,0.26018102099900375,0.5100794261671449,0.27326788979453437,0.5227503130506326
8,7,train,8,0.31831783170108946,0.5641966250351818,0.27326788979453437,0.5227503130506326
8,-1,train,120,0.27326788979453437,0.5227503130506326,0.27326788979453437,0.5227503130506326
9,0,train,16,0.25035409701418676,0.5003539717182095,0.2634349154014043,0.5132591113671576
9,1,train,16,0.2617913755093469,0.51165552426349,0.2634349154014043,0.5132591113671576
9,2,train,16,0.24747014470524764,0.49746371194816574,0.2634349154014043,0.5132591113671576
9,3,train,16,0.2698085295820223,0.5194309670995967,0.2634349154014043,0.5132591113671576
9,4,train,16,0.27185212589657487,0.5213944053176778,0.2634349154014043,0.5132591113671576
9,5,train,16,0.2863278147439167,0.535096079918286,0.2634349154014043,0.5132591113671576
9,6,train,16,0.2486808069937668,0.49867906211687574,0.2634349154014043,0.5132591113671576
9,7,train,8,0.27119442876617245,0.5207633135755364,0.2634349154014043,0.5132591113671576
9,-1,train,120,0.2634349154014043,0.5132591113671576,0.2634349154014043,0.5132591113671576
10,0,train,16,0.2861365690488495,0.5349173478667985,0.2545856015451108,0.5045647644704402
10,1,train,16,0.24383841760858874,0.49379997732744857,0.2545856015451108,0.5045647644704402
10,2,train,16,0.2671997220996915,0.5169136505255897,0.2545856015451108,0.5045647644704402
10,3,train,16,0.2443129485181296,0.49428023278109107,0.2545856015451108,0.5045647644704402
10,4,train,16,0.24412070282171303,0.49408572416303737,0.2545856015451108,0.5045647644704402
10,5,train,16,0.24341590646478692,0.49337197575945363,0.2545856015451108,0.5045647644704402
10,6,train,16,0.2706443177314239,0.5202348678543413,0.2545856015451108,0.5045647644704402
10,7,train,8,0.23701622806770292,0.4868431247000443,0.2545856015451108,0.5045647644704402
10,-1,train,120,0.2545856015451108,0.5045647644704402,0.2545856015451108,0.5045647644704402
11,0,train,16,0.29688934427113556,0.5448755309895422,0.25082578450397525,0.5008251037078465
11,1,train,16,0.2376344223542913,0.4874776121570008,0.25082578450397525,0.5008251037078465
11,2,train,16,0.2282041307089031,0.47770715999334057,0.25082578450397525,0.5008251037078465
11,3,train,16,0.256564453324069,0.5065219179108333,0.25082578450397525,0.5008251037078465
11,4,train,16,0.25378824428478236,0.5037740011997268,0.25082578450397525,0.5008251037078465
11,5,train,16,0.22170197819251217,0.47085239533479295,0.25082578450397525,0.5008251037078465
11,6,train,16,0.2300985223830089,0.4796858580185671,0.25082578450397525,0.5008251037078465
11,7,train,8,0.2817251805130995,0.5307779013043964,0.25082578450397525,0.5008251037078465
11,-1,train,120,0.25082578450397525,0.5008251037078465,0.25082578450397525,0.5008251037078465
12,0,train,16,0.27302728934289233,0.5225201329545995,0.24017233821802378,0.49007380894924774
12,1,train,16,0.24294158148141173,0.49289104422926144,0.24017233821802378,0.49007380894924774
12,2,train,16,0.2488364087221188,0.4988350516173846,0.24017233821802378,0.49007380894924774
