Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0048,0.1035012244158458,13.218877537176011,37.82139587402344,36.65058517456055
KKThPINN,0.0097,0.039948806566794094,20.63776242826134,0.0003925610799342394,0.6780701279640198
