NN_Experiment_RMSE,NN_Experiment_VIOL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL
0.10411016960328343,10442.133440639027,0.11661562356363304,6.654315987120185e-12
0.09186270029542463,4541.006321474962,0.09121605127154887,1.97623514774925e-12
0.10723130833565753,9070.568873412742,0.08323551500968512,5.6280223537097385e-12
0.1292500692399638,1539.7172175260853,0.10541930978132366,5.102161748649081e-12
0.175738070355748,7902.657326452829,0.09335559734251853,5.507757444567218e-12
0.08332188387147879,3523.9348351290673,0.08877706822350886,3.503041606789381e-12
0.05386542020852883,2134.9412689527117,0.11729751073212238,3.773505813375877e-12
0.0886210877021728,6893.175664430946,0.12287140770618113,4.228287858731861e-12
0.08414292644888871,1536.3200975414952,0.1558851157344184,2.8564824117172094e-12
0.09365708643516099,4503.8689954661295,0.13781888895840314,5.478895115373916e-12
0.11413766612110958,3117.523077488952,0.089155201418511,2.7325953999568497e-12
0.15376871303354292,52111.84766541376,0.10967384371043207,9.848628856889974e-12
0.1587627510665259,861.649985050124,0.12440494677922173,3.3011267330795846e-12
0.06806029297365722,5892.061964145776,0.19462822074805344,5.471643971244333e-12
0.11696127334693664,16977.3068210765,0.06802669081673607,3.997316366799453e-12
0.10323460681258041,7614.734648570387,0.15751426923565967,3.1406821587864897e-12
0.1345030256928494,8633.83043484397,0.0959324182657637,4.1673400841268915e-12
0.10757834453027437,8051.942532706864,0.12263669784181336,5.205232078697719e-12
0.12693305652678513,7406.382320045161,0.09634504053868147,4.455640717493381e-12
0.10182987945307007,13276.125532497124,0.09022065176495846,1.9940091244841085e-12
0.1047572014923399,8726.145233242076,0.09769097249390128,3.0733610101307818e-12
0.11268224584366081,3594.649801684,0.08794722837114052,4.72181321820031e-12
0.11078568194210345,19715.96288585643,0.11562850523437217,3.0310337573169477e-12
0.07004927210978366,1943.8157771817582,0.11868142197022803,1.9364752856798617e-12
0.10922055408302325,8170.662028273608,0.12822596426899352,4.743400117135366e-12
0.12902714958404143,14919.601673831254,0.1182031339184003,1.6527196278204315e-12
0.1129458075275359,7805.328606050503,0.10154262906365144,3.1304334124904187e-12
0.10799654635088325,5841.519651913073,0.07492600303839744,2.265018034242061e-12
0.07907529756797387,2851.233359128667,0.08965280169797099,6.5020037964824695e-12
0.09365902850071088,713.8049508181186,0.12210662734231947,2.1605599254126417e-12
0.14347481506692875,21214.885748198074,0.09017295916281394,5.290438226390748e-12
0.17852879512069725,3849.008265390381,0.08403759492409353,2.629074041804458e-12
0.09609528391637805,6388.8844066359525,0.07585064678729597,3.428909933766988e-12
0.1408327226980911,16186.55122271743,0.09106478825236432,2.2401802635130252e-12
0.11094171929340305,11037.511285628792,0.10340799963421518,4.611939302678891e-12
0.1205212673211073,11340.526430506303,0.08194009908069046,3.3059874282592716e-12
0.1293794309786799,14643.238950845436,0.1266991241119098,4.423683641618936e-12
0.10871772927844987,11861.23827178746,0.09692404152489154,2.8497516846304194e-12
0.11003750546046251,16260.111826889482,0.09448435546061502,4.465889463789452e-12
0.0984007474099714,8231.082930085026,0.12240735060662868,6.009255593131257e-13
0.09469088490029362,10939.748632276554,0.1372089024117724,2.8569854815252427e-12
0.08610898154058515,8098.883680398048,0.09248936506725793,2.8282029496118355e-12
0.1422379420479146,8787.995600409524,0.1179493409449182,6.214376235824659e-12
0.11276533020257824,13737.810707750565,0.07958894025290414,5.318481766103389e-12
0.08907731294349672,2229.9960294961747,0.10398768996314488,1.8443510607646374e-12
0.11152077426919318,9856.615489085623,0.13049863597669686,3.713057639131989e-12
0.1674006560763532,2156.0437797848526,0.06856776403306716,2.51717743871005e-12
0.1145398916881909,13143.657344836152,0.14307875539007658,1.904358615245627e-12
0.11475465924453061,3643.356242890829,0.09865740457299053,3.7877478931136466e-12
0.10042019141781777,12158.16771849132,0.11726429282529965,3.3862704307274782e-12
