region_id,A_Cao,B_Ca,B_Cb,B_Cc,b
0,2.148741995664915,-7.903715189308453,-3.8289953595538586,0.0,-5.641915812850618
1,2.148741995664915,-6.198198893218337,-5.198198893218338,0.0,-6.536060392024831
2,2.148741995664915,-5.21715801518609,-6.462285553816859,0.0,-7.138830980518112
