region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,18,0.0163315291277942,0.018268804459074178,0.026706511287763506,6.784696261598178e-16,0.01633152912779383
1,0.5333333333333333,0.5666666666666667,16,0.011517321753517868,0.013949910101035714,0.025451921539140315,6.106226635438361e-16,0.011517321753517868
2,0.5666666666666667,0.6,17,0.008873254489708049,0.011218266174147304,0.022760949923535147,7.053181568206876e-16,0.008873254489708075
3,0.6,0.6333333333333333,18,0.013721999578502854,0.015118607208803909,0.02350322238409401,4.194175870806147e-16,0.013721999578503001
4,0.6333333333333333,0.6666666666666666,16,0.009784037696380461,0.012006291897427563,0.020404425535348856,4.718447854656915e-16,0.009784037696380738
5,0.6666666666666666,0.7,17,0.009468871564452502,0.011891358573744907,0.021351218387643055,5.224578939412502e-16,0.009468871564452488
6,0.7,0.7333333333333334,18,0.014513516418885049,0.015696014402027676,0.020666117777279454,4.934324553889585e-16,0.014513516418884974
7,0.7333333333333334,0.7666666666666666,16,0.010464937547618867,0.01237435648615692,0.01779020075415729,4.718447854656915e-16,0.010464937547618812
8,0.7666666666666666,0.8,17,0.007976538675111097,0.009648291729184496,0.017649012361036123,4.963349992441876e-16,0.007976538675111229
9,0.8,0.8333333333333333,18,0.009163860655561372,0.010915760462239679,0.018197529169516266,6.167905692361981e-16,0.009163860655561608
10,0.8333333333333333,0.8666666666666667,16,0.00881217898447938,0.010393948368167377,0.016603059615519694,6.245004513516506e-16,0.008812178984479477
11,0.8666666666666667,0.9,17,0.00925959119066665,0.010482059346306959,0.016568815247336832,3.7878197310740633e-16,0.009259591190666454
12,0.9,0.9333333333333332,18,0.007909236566893796,0.009526063169857327,0.016072930200622823,3.577385301569949e-16,0.007909236566893733
13,0.9333333333333332,0.9666666666666668,16,0.006859775528515454,0.00843098569888583,0.014740970301669577,6.106226635438361e-16,0.006859775528515287
14,0.9666666666666668,1.0,17,0.008692574672781402,0.009679446325275969,0.013752898690970412,5.224578939412502e-16,0.008692574672781546
15,1.0,1.0333333333333332,18,0.0060801644965378775,0.007747702991076746,0.014254746961216341,5.181040781584064e-16,0.006080164496537976
16,1.0333333333333332,1.0666666666666669,16,0.006592117942897338,0.007885300888709777,0.013540108755052911,7.077671781985373e-16,0.0065921179428975185
17,1.0666666666666669,1.1,17,0.006160858657817251,0.007242269020725082,0.012243532681060112,6.138880253809689e-16,0.006160858657817238
18,1.1,1.1333333333333333,18,0.007481258317513651,0.008607817078130261,0.012701680021684841,5.181040781584064e-16,0.00748125831751333
19,1.1333333333333333,1.1666666666666663,16,0.004803303320839487,0.0058956533658614365,0.010565746598638962,5.273559366969494e-16,0.004803303320839348
20,1.1666666666666663,1.2,17,0.005202695940827005,0.00640904125410833,0.011720849293862825,5.616422359868439e-16,0.00520269594082707
21,1.2,1.2333333333333334,18,0.005537963857353839,0.0064248420359405345,0.011374007759515841,4.564250212347865e-16,0.005537963857353777
22,1.2333333333333334,1.2666666666666666,16,0.005024078892312709,0.006012464964277238,0.009962687621062075,5.412337245047638e-16,0.005024078892312779
23,1.2666666666666666,1.3,17,0.005392083479175483,0.00620035636849857,0.010421517980483606,5.747036833353752e-16,0.005392083479175535
24,1.3,1.3333333333333337,18,0.0050780449000850025,0.006098251055911655,0.010236085460017703,4.564250212347865e-16,0.005078044900085089
25,1.3333333333333337,1.3666666666666667,16,0.004477682338880474,0.0053273787846236246,0.008772531171052943,5.273559366969494e-16,0.0044776823388806685
26,1.3666666666666667,1.4,17,0.005402560104092135,0.00599316231794973,0.008904901514560595,3.3959763106181257e-16,0.005402560104092031
27,1.4,1.4333333333333331,18,0.005514628585541535,0.0062616585997938646,0.009257163404017946,3.4540271877227093e-16,0.005514628585541708
28,1.4333333333333331,1.4666666666666668,16,0.0028998728542144366,0.0034814923277240424,0.006566876491794518,3.885780586188048e-16,0.00289987285421452
29,1.4666666666666668,1.5,18,0.00361401685078243,0.0045838298400531765,0.008679894197326565,4.6876083261951055e-16,0.003614016850782652
