Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,3.171707703586435e-06,6.992258724058047,1.1398046808608342e-06,7.235830200021155
2,1.1105532848887378e-06,6.957608241937123,1.5972816527209943e-06,7.295892126043327
3,2.0753507214976707e-06,6.966683760983869,1.300396615988575e-05,7.2032049630070105
4,4.107133463548962e-06,7.00294767098967,6.788489372411277e-06,7.2648502450902015
5,3.7394825085357297e-06,7.004144547972828,1.5874090877332492e-06,7.216598278959282
6,6.646653218922438e-06,7.5714876929996535,3.3422054457332706e-06,7.143690764904022
7,2.8478664262365783e-06,6.980518540949561,1.2180635167169385e-06,7.245715514058247
8,3.956417913286714e-06,6.975419545080513,3.200191940777586e-06,7.249925888958387
9,2.545721827118541e-06,6.966740431031212,1.211367475661973e-06,7.2349831310566515
10,5.436523679236416e-06,7.011459650006145,2.635824330354808e-06,7.253879756084643
11,3.0888415949448245e-06,6.975329925073311,3.850923064874223e-07,7.249366595060565
12,0.00028066395316272974,6.949920386890881,2.7245048386248527e-06,7.2782778210239485
13,6.758289714525745e-07,7.017414579051547,5.32160186139663e-07,7.253748725983314
14,3.811040642176522e-06,7.035434649907984,2.2066853944124887e-06,7.240394530002959
15,3.3903409075719537e-06,7.004064325941727,1.4477830063697184e-06,7.305380490026437
16,1.2622391295735724e-05,7.018812055001035,2.1914904664299684e-06,7.168865890009329
17,3.5124915029882686e-06,7.065711249015294,5.583206984738354e-06,7.218263982911594
18,8.582210853091965e-07,6.999825419043191,6.042542963768938e-07,7.1530515879858285
19,1.616485519662092e-06,7.008679867954925,5.515162797564699e-07,7.192097160033882
20,1.6005336874513887e-05,7.0112193879904225,2.130705524905352e-06,7.297726253978908
21,2.5238086891476996e-06,6.985234710969962,6.781398269595229e-07,7.318772827042267
22,2.228356379418983e-06,7.125410864013247,3.270757247264555e-07,7.234782181913033
23,4.7957983042579144e-06,6.955268600024283,7.37567063424649e-07,7.234630531980656
24,4.327762326283846e-06,6.941031286958605,3.612544333009282e-06,7.182468815008178
25,1.2734468327835202e-05,7.015951003995724,3.850492703350028e-06,7.223893983988091
26,5.476381375046913e-06,6.983005351037718,4.2316610233683605e-06,7.244956877082586
27,1.6784199033281766e-05,6.969720636028796,1.6480017848152784e-06,7.218029955052771
28,1.3899971236241981e-06,7.0033869839971885,9.110366931963654e-07,7.25336029403843
29,3.416621439100709e-06,6.969446075963788,9.494541473031859e-07,7.23658709297888
30,1.601100666448474e-05,6.969685035990551,2.8953337505299714e-07,7.2116376659832895
31,4.538976099865977e-06,6.997464544023387,1.5152284504438285e-05,7.130211275070906
32,6.467873845394934e-06,7.046448140987195,5.105832201479643e-07,7.248657007003203
33,5.533346211450407e-06,7.120157322031446,2.4240648599516135e-06,7.244481372064911
34,2.5302481390099274e-06,7.005307685001753,1.6412624859185598e-07,7.252391056972556
35,3.874746198562207e-06,6.995877756038681,2.877934093703516e-06,7.274284317041747
36,3.596262274641049e-07,7.009804214001633,1.0414017879156745e-06,7.248797356034629
37,1.591883847140707e-05,6.941302992985584,8.303931053887936e-07,7.249167048954405
38,2.0539005163300317e-06,6.951043494045734,5.996624281578988e-07,7.28349484805949
39,6.1872374317317735e-06,7.027736478950828,1.7078035625672783e-06,7.2159216640284285
40,2.0158918232482392e-06,7.050812261062674,5.165415473129542e-07,7.227083340054378
41,3.6483122585195815e-06,6.990765391965397,5.234019226918463e-07,7.321656406042166
42,4.394762527226703e-06,7.000251971068792,2.9732839834650804e-07,7.2317086410475895
43,3.7892484670010163e-06,6.96016149490606,6.917257451277692e-06,7.331369357998483
44,3.857282536046114e-06,6.962773832958192,5.339520612324122e-07,7.1982176640303805
45,1.2154041542089544e-06,7.0587574320379645,1.8005575839197263e-06,7.258061056025326
46,8.886237083061133e-06,7.015856531914324,1.166388756246306e-06,7.348906103055924
47,2.768240392470034e-06,6.973353922949173,5.894000310036063e-07,7.242209936026484
48,1.671539394010324e-06,7.0872476829681545,4.582109340844909e-06,7.6432656639954075
49,7.752003511996008e-06,6.990472794044763,7.170942808443215e-07,7.225621388992295
50,4.82338464280474e-06,6.976227215025574,7.205298402368499e-07,7.258895941078663
