region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,4,0.014658992338912174,0.01856863354693365,0.026706511287763024,3.3306690738754696e-16,0.014658992338911951
1,0.5333333333333333,0.5666666666666667,2,0.005585513996944336,0.007899109647302964,0.011171027993888007,3.3306690738754696e-16,0.005585513996944225
2,0.5666666666666667,0.6,3,0.014574713458345517,0.017865387348423013,0.02276094992353616,6.661338147750939e-16,0.014574713458346183
3,0.6,0.6333333333333333,4,0.016602238608058376,0.01919044355940671,0.023503222384094455,5.551115123125783e-16,0.016602238608058376
4,0.6333333333333333,0.6666666666666666,2,0.00695890924804346,0.00984138383790654,0.013917818496086809,6.661338147750939e-16,0.006958909248042905
5,0.6666666666666666,0.7,3,0.012563910617282658,0.015416261710408309,0.019996963310075846,6.661338147750939e-16,0.012563910617282806
6,0.7,0.7333333333333334,4,0.01102603086796111,0.01425110559850266,0.020666117777279946,5.551115123125783e-16,0.011026030867960777
7,0.7333333333333334,0.7666666666666666,2,0.004455876558081519,0.006301561060698916,0.008911753116162593,4.440892098500626e-16,0.004455876558081741
8,0.7666666666666666,0.8,3,0.006397571730793829,0.010198430228724959,0.01759147420455169,5.921189464667501e-16,0.006397571730793978
9,0.8,0.8333333333333333,4,0.012705979618009008,0.014696953624517232,0.01819752916951599,5.551115123125783e-16,0.012705979618008897
10,0.8333333333333333,0.8666666666666667,2,0.005439337167629118,0.007692384392781156,0.010878674335258236,5.551115123125783e-16,0.005439337167629673
11,0.8666666666666667,0.9,3,0.0103208757075565,0.012640483516403516,0.015522126651675149,2.9605947323337506e-16,0.010320875707556796
12,0.9,0.9333333333333332,4,0.010586332625162502,0.012345927184152039,0.016072930200622296,2.220446049250313e-16,0.010586332625162724
13,0.9333333333333332,0.9666666666666668,2,0.006693107453646763,0.009465483335367546,0.013386214907293303,5.551115123125783e-16,0.006693107453647096
14,0.9666666666666668,1.0,3,0.006810736943216202,0.008827144367423132,0.01375289869097053,2.9605947323337506e-16,0.00681073694321635
15,1.0,1.0333333333333332,4,0.009043616513864892,0.01064985291790989,0.014254746961216681,3.885780586188048e-16,0.009043616513864726
16,1.0333333333333332,1.0666666666666669,2,0.00493062776368812,0.006972960654420749,0.009861255527375795,6.661338147750939e-16,0.004930627763687898
17,1.0666666666666669,1.1,3,0.004433914544408539,0.007095160391221301,0.01224353268106003,8.141635513917814e-16,0.004433914544409205
18,1.1,1.1333333333333333,4,0.007331739027992137,0.008996318755702252,0.012701680021685417,7.216449660063518e-16,0.007331739027991859
19,1.1333333333333333,1.1666666666666663,2,0.0009072851813122264,0.0012830950083514122,0.0018145703626237866,5.551115123125783e-16,0.0009072851813121154
20,1.1666666666666663,1.2,3,0.007104115397413288,0.008704149799828182,0.01095502180752389,7.401486830834377e-16,0.007104115397413288
21,1.2,1.2333333333333334,4,0.007490054192407204,0.008737052600341615,0.011374007759515713,6.661338147750939e-16,0.007490054192407204
22,1.2333333333333334,1.2666666666666666,2,0.0018296369559648194,0.0025874973973443157,0.0036592739119294167,2.220446049250313e-16,0.0018296369559645973
23,1.2666666666666666,1.3,3,0.004298382304265185,0.00595332035050971,0.009852251314587463,5.181040781584064e-16,0.004298382304264963
24,1.3,1.3333333333333337,4,0.005513992130239527,0.007083525482887054,0.010236085460017696,1.1102230246251565e-16,0.005513992130239638
25,1.3333333333333337,1.3666666666666667,2,0.0011017958679921096,0.0015581746594806067,0.002203591735983553,6.661338147750939e-16,0.0011017958679918876
26,1.3666666666666667,1.4,3,0.006139068167254843,0.007522880190999102,0.0095123029872035,7.401486830834377e-16,0.006139068167254991
27,1.4,1.4333333333333331,4,0.006691760600679993,0.007730295997563346,0.009257163404018807,2.7755575615628914e-16,0.006691760600679827
28,1.4333333333333331,1.4666666666666668,2,0.0016272774371450943,0.00230131782135401,0.0032545548742897445,3.3306690738754696e-16,0.0016272774371449833
29,1.4666666666666668,1.5,4,0.004829394843020409,0.006067346757490727,0.008679894197326583,6.661338147750939e-16,0.0048293948430205205
