region_id,A_T,B_Ca,B_Cb,B_Cc,b
0,-0.0029240528807791127,-1.0273747968156437,-0.027374796815643584,0.0,-1.905549065522972
1,-0.01728132792025868,-1.2297236134944975,-0.22972361349449752,0.0,-6.7900648340624175
2,-0.03838040129122558,-2.1460864566452322,-1.1460864566452322,0.0,-15.505786048928927
3,-0.05824921283321108,-6.198198893218333,-5.1981988932183345,0.0,-29.07202687931361
4,-0.11149755930198735,-23.92537746020591,-22.925377460205905,0.0,-74.48683302363656
5,-0.2901631198955572,-91.9277656259678,-90.92776562596788,0.0,-236.5618872356263
6,-0.8195625776827553,-319.92825083593686,-318.92825083593806,0.0,-749.5985504843176
7,-2.213965799556796,-999.2645665515304,-998.264566551517,0.0,-2198.064852996653
8,-5.540823105388682,-2826.3737638899543,-2825.373763890081,0.0,-5901.54902691939
