0,1,2,3
0.35,1.0,1.0,0.010487200797589814
0.35061616253828376,0.9995620848518196,0.9995620848518196,0.0112072639457287
0.35371871799391874,0.9969048913100137,0.9969048913100137,0.015576482856919385
0.35375,0.9968738256066777,0.9968738256066777,0.01562756414112744
0.35637192600772877,0.9939147447176732,0.9939147447176732,0.02049317591406388
0.35755675444373,0.9923224289897473,0.9923224289897473,0.023111418011066483
0.35921904288564377,0.9897810968321836,0.9897810968321836,0.027290126241291273
0.3602272727272725,0.9880478206891368,0.9880478206891368,0.03014014931389325
0.36125,0.9861284794099086,0.9861284794099087,0.03329611897974351
0.36170479273949246,0.9852199050227816,0.9852199050227816,0.03479008632988282
0.3625,0.9835457536832617,0.9835457536832617,0.03754289058660763
0.3631778078311687,0.9820293981166793,0.9820293981166793,0.0400362315169406
0.36607142857142877,0.9745489151088246,0.9745489151088246,0.05233637725662454
0.36875,0.9660037793820903,0.9660037793820903,0.06638712968716239
0.3689034523060362,0.9654628251738099,0.9654628251738098,0.06727661979005502
0.37041943526430254,0.9598023204515186,0.9598023204515185,0.07658417826873136
0.3725,0.951061562942519,0.9510615629425188,0.09095659126974202
0.3737364379033013,0.9453125943298553,0.9453125943298551,0.10040961077588632
0.37585984248820375,0.9344469397537754,0.9344469397537754,0.1182759884820463
0.37625,0.9323126883610587,0.9323126883610587,0.12178533448924549
0.3779637372124025,0.9224317956846256,0.9224317956846256,0.13803246984543682
0.3803967136300425,0.9070101404573032,0.9070101404573032,0.16339027182748003
0.3806818181818188,0.9050988972830821,0.9050988972830821,0.16653292579276716
0.38375,0.8832342758147034,0.8832342758147034,0.20248488642441148
0.38381288005133873,0.882762612319437,0.882762612319437,0.2032604419234047
0.3875,0.8536684182881282,0.8536684182881282,0.25109997666841627
0.38952251463557624,0.8366946632409124,0.8366946632409124,0.27900989379692587
0.39125,0.8217760623122631,0.8217760623122631,0.3035405244342641
0.39466543501458246,0.7915572918072294,0.7915572918072294,0.35322919840032785
0.3948909748928475,0.7895428141670858,0.7895428141670858,0.35654160062583706
0.39821428571428624,0.759857236193094,0.7598572361930941,0.40535354700195253
0.39875,0.7550980140584994,0.7550980140584994,0.413179128024137
0.40111045854501,0.7343393816143341,0.7343393816143341,0.4473125127469758
0.40113636363636374,0.7341139682100232,0.7341139682100232,0.4476831596319149
0.40189449702359376,0.7275450078508758,0.7275450078508758,0.4584844901998576
0.40385812467341375,0.7108168862189568,0.7108168862189568,0.4859905127130712
0.40625,0.6911119580333182,0.6911119580333183,0.5183912932801628
0.4107020105968712,0.6568544599750488,0.6568544599750488,0.574720840229363
0.4125,0.644029176929557,0.644029176929557,0.5958094317610331
0.41375,0.6354773725354183,0.6354773725354183,0.6098711494702672
0.4172066298842575,0.6134217076052204,0.6134217076052204,0.6461372425477069
0.41743517537091124,0.612046290444976,0.6120462904449762,0.6483988386914458
0.4175,0.6116580335650308,0.6116580335650308,0.6490372488319067
0.419804422000765,0.5983884567872747,0.5983884567872747,0.6708563918068912
0.42125,0.5905858628096183,0.5905858628096183,0.6836861840772537
0.4215909090909088,0.5888032749907688,0.5888032749907688,0.6866172902561746
0.4224206129920875,0.5845551156090737,0.5845551156090737,0.6936025316457194
0.4256263386227737,0.5693077814099946,0.5693077814099945,0.7186736978516196
0.42603002573910503,0.5675144869745848,0.5675144869745848,0.7216224089023023
0.42875,0.5561281430687474,0.5561281430687474,0.7403449552053821
0.4303571428571425,0.5499424523807972,0.5499424523807971,0.7505160760918946
0.43050391925954123,0.5493965891809518,0.5493965891809518,0.751413638041434
0.4321497878550863,0.5434850992571887,0.5434850992571888,0.7611338910684925
0.43625,0.5303076519623754,0.5303076519623755,0.7828015456882558
0.43632744970892373,0.5300783590323929,0.5300783590323928,0.78317857167079
0.4375,0.5266891096205247,0.5266891096205247,0.7887515088287703
0.4375073203952987,0.5266684249687339,0.5266684249687339,0.7887855205672285
0.4381142751188362,0.5249733505733223,0.5249733505733223,0.791572728569877
0.4410241639598438,0.5173653586439569,0.5173653586439569,0.8040825370166406
0.442045454545455,0.5148844852059156,0.5148844852059156,0.8081618330751407
0.4432975661050263,0.5119662184152465,0.5119662184152461,0.8129603342942224
0.44375,0.5109436681861098,0.5109436681861099,0.8146417119313775
0.44510462476947377,0.5079783395800698,0.5079783395800694,0.8195175968150209
0.44567644059104256,0.5067682248632058,0.5067682248632059,0.8215073864266715
0.44908485981105123,0.5000231676240768,0.5000231676240767,0.8325982728008109
0.45125,0.496112991601074,0.49611299160107386,0.8390277687170841
0.45132635749609,0.4959798969920035,0.4959798969920036,0.8392466159609066
0.4535101563445463,0.4923015975730668,0.4923015975730672,0.8452948375636571
0.45875,0.4843631411091741,0.484363141109174,0.8583480282936526
0.45931295573715253,0.48357490726132496,0.4835749072613253,0.8596441198956674
0.46192010648471377,0.4800653196194143,0.4800653196194148,0.8654149290047001
0.46247655807972005,0.47934437617524694,0.479344376175247,0.866600375108116
0.4625,0.47931420994416946,0.47931420994416957,0.8666499773915891
0.46625,0.47468713279175406,0.47468713279175456,0.8742582726398646
0.46820472255703877,0.47241733468997865,0.47241733468997754,0.8779904978748119
0.4690952360442738,0.4714121494200181,0.47141214942001697,0.8796433223385416
0.471828774556045,0.46842961543839845,0.4684296154383991,0.8845474979925663
0.47231562307971997,0.4679136703437427,0.4679136703437435,0.8853958656516165
0.47375,0.46641844354666023,0.4664184435466601,0.8878544645814839
0.47859421191419627,0.46161634260521095,0.46161634260521095,0.8957505511542998
0.48057478684704125,0.45975016251676576,0.45975016251676687,0.8988191079627652
0.48125,0.45912548230737726,0.45912548230737826,0.899846268589707
0.48295454545454497,0.4575730371319062,0.4575730371319051,0.9023989516037757
0.48371750679493125,0.456889058438013,0.45688905843801214,0.9035236166299363
0.48649304954761496,0.45445385063599225,0.45445385063599364,0.9075278247592509
0.4875,0.4535897405271382,0.45358974052713913,0.9089486795707493
0.4884616500832825,0.45277356224105786,0.45277356224105875,0.910290720165964
0.48875,0.4525305084339682,0.4525305084339689,0.9106903731357855
0.48954802670346,0.45186177382917686,0.45186177382917747,0.9117899723316487
0.49021710755436,0.4513054525610591,0.45130545256105964,0.9127047304654148
0.491549334096435,0.4502091949676306,0.4502091949676313,0.9145073049988033
0.4933163796473275,0.4487776459922996,0.4487776459922999,0.9168611985925164
0.4946428571428575,0.44771905753469476,0.4477190575346891,0.9186018338286722
0.4956176401042062,0.4469495198644249,0.44694951986442644,0.9198671833370525
0.49625,0.44645398610519427,0.4464539861051925,0.9206819886712932
0.49635333716025876,0.446373278722369,0.4463732787223707,0.9208146956863281
0.5008904933060675,0.4429006918990371,0.44290069189903536,0.926524664411057
0.5011988475401812,0.4426694845940162,0.4426694845940145,0.926904838197275
0.5034090909090913,0.4410289292678535,0.4410289292678566,0.9296024005852369
0.50375,0.440778432886608,0.4407784328866132,0.9300142913673335
0.5042469465081563,0.4404144670307264,0.4404144670307206,0.9306127598174324
0.5049005143784613,0.43993790381900777,0.43993790381900194,0.93139637191202
0.5075,0.43806545415160725,0.4380654541516062,0.9344752377787062
0.5100071475476937,0.4362927811249308,0.4362927811249373,0.9373900410813766
0.51125,0.4354255477984349,0.4354255477984394,0.9388160313944388
0.5123348765436687,0.4346745685571244,0.4346745685571356,0.940050865309019
0.5125,0.4345607493267118,0.4345607493267108,0.9402380180798607
0.5141367262213999,0.4334393266124719,0.433439326612471,0.9420819715794486
0.5141724754467375,0.43341496810453334,0.4334149681045324,0.942122024233446
0.5152588036524637,0.4326774863037295,0.4326774863037227,0.9433346643291154
0.51875,0.43034190031810554,0.43034190031809905,0.9471750644718028
0.520488990194365,0.4291974037704243,0.429197403770412,0.9490569582372602
0.5238636363636363,0.4270104599461084,0.42701045994610676,0.952652946321887
0.52625,0.4254899951992334,0.425489995199237,0.9551530439705194
0.5267857142857137,0.4251515324681448,0.4251515324681566,0.9557095776750144
0.5268017826606062,0.42514139650831745,0.4251413965083293,0.9557262442168616
0.5270971191849537,0.42495526289258123,0.42495526289259294,0.956032303410928
0.5291729608146413,0.4236557183516791,0.42365571835169,0.9581691423331645
0.5329858038200612,0.4213074747954863,0.42130747479549474,0.9620303552980407
0.533567049677345,0.42095377523748395,0.4209537752374521,0.9626119428916832
0.53375,0.4208426757910886,0.4208426757910645,0.9627946235261773
0.537344933222015,0.41868147993650584,0.418681479936515,0.9663482742670697
0.5375,0.418589179113667,0.4185891791136762,0.9665000443561961
0.54125,0.4163795954588375,0.4163795954588576,0.9701332590763951
0.5429159622322025,0.4154115711636204,0.41541157116364,0.971724979811303
0.544215257528725,0.4146622670600591,0.41466226706004067,0.9729570592997239
0.5443181818181813,0.41460312046986453,0.4146031204698549,0.9730543139393725
0.5472089519324088,0.4129543069611089,0.4129543069611019,0.9757654552432077
0.54875,0.4120849733914095,0.4120849733914076,0.9771948989826605
0.550134762728525,0.41130941090743917,0.41130941090745526,0.9784701550821532
0.5503117292010787,0.41121067619680524,0.41121067619682145,0.9786325044022555
0.5525,0.4099967850141257,0.4099967850141295,0.9806285036503655
0.5553700048874876,0.40842406007679727,0.4084240600767163,0.9832145326431402
0.55625,0.4079461525326674,0.40794615253261934,0.9840003552212341
0.55860977444027,0.4066744321203957,0.4066744321204617,0.9860914429750213
0.5589285714285712,0.4065037135025879,0.40650371350252323,0.986372155313834
0.5597134294880101,0.40608450604562923,0.40608450604556484,0.9870614574364829
0.5601597910901562,0.4058467850852437,0.40584678508517996,0.9874523416153579
0.5603912953522475,0.4057236877247491,0.40572368772479933,0.9876547503998883
0.5619754498639625,0.4048849176284829,0.40488491762854506,0.9890339386709172
0.5625,0.40460854541278557,0.4046085454127341,0.9894883770445942
0.5635123268609975,0.40407707810202603,0.40407707810205395,0.9903622678576212
0.56375,0.4039526621914954,0.4039526621915499,0.9905668447318735
0.5647727272727274,0.40341884905062725,0.4034188490505715,0.9914445927896455
0.5647828610804162,0.40341357231812236,0.40341357231804076,0.9914532693121353
0.5706879512246512,0.40038009763518817,0.40038009763518356,0.9964412066763295
0.57125,0.4000956009255964,0.40009560092559115,0.9969090041416496
0.5738967136779475,0.39876555164889,0.398765551648978,0.9990960019500142
0.5743722355525724,0.39852826153465526,0.39852826153474347,0.9994861776892823
0.575,0.39821577425646393,0.398215774256451,1.0
