Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0046859999999999,0.0898325519930131,8.344996629720553,81.9820813369751,89.94652224063873
KKThPINN,0.007208000000000001,0.07007902460967737,13.107625184706412,0.008299015071243048,0.7057777968049049
