Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00777,8.71382168494165,0.00698,14.793511865893379
2,0.00075,8.881510847015306,0.0076,14.763744807103649
3,0.02018,8.904580699978396,0.00457,14.877541557187214
4,0.00753,8.894910374190658,0.00503,14.882058270042762
5,0.00683,8.711495294002816,0.00437,14.685672733932734
6,0.0155,8.773705122061074,0.00711,14.654448807006702
7,0.00986,8.704152385005727,0.00709,14.618434307165444
8,0.00845,8.779852698091418,0.00431,14.784682924859226
9,0.00412,8.620995040051639,0.00508,14.918504552915692
10,0.00925,8.824636003933847,0.00377,14.765081965830177
11,0.00952,8.791429369011894,0.00439,15.080803527962416
12,0.0074,8.807552027981728,0.00645,14.854553076904267
13,0.00798,8.884564575040713,0.00348,14.705326342955232
14,0.01013,8.798580574803054,0.00628,14.672797580016777
15,0.00611,8.918712870916352,0.01077,14.687141214031726
16,0.00757,8.804878758033738,0.01161,14.663163679884747
17,0.01226,8.809995874064043,0.00257,14.683213250013068
18,0.01895,8.813720574136823,0.00745,14.747673656092957
19,0.01066,8.868451589951292,0.00323,14.737901856889948
20,0.0096,8.881982601014897,0.0031,15.032358190976083
21,0.00345,8.900977314915508,0.01126,14.882853396935388
22,0.00501,8.840965720126405,0.0054,14.824069327907637
23,0.0149,8.875886444933712,0.00697,14.664770625997335
24,0.00464,8.878110851161182,0.00713,14.766960986889899
25,0.00448,8.67904057004489,0.00441,14.651938064955175
26,0.00598,8.812220714055002,0.00552,14.815639982931316
27,0.00783,8.825643131043762,0.0066,14.85104289301671
28,0.01027,8.920786279952154,0.00822,14.935663043987006
29,0.00734,8.75578603381291,0.0071,14.885730009991676
30,0.0088,8.761052321176976,0.00505,14.883802175987512
31,0.01102,8.652285566087812,0.00334,14.862278377870098
32,0.00753,8.77725000004284,0.00389,14.89501604391262
33,0.0084,8.836755444062874,0.00844,14.756253974046558
34,0.00928,8.84126199199818,0.00431,15.011130021885037
35,0.00623,8.636916736140847,0.00402,14.84050310892053
36,0.00314,8.761204737937078,0.0057,14.670674005988985
37,0.00686,8.684295844985172,0.00547,14.780132577056065
38,0.0055,8.793911542976275,0.00445,14.80571000603959
39,0.01124,8.695769042009488,0.00624,14.6943431107793
40,0.00889,8.819488012930378,0.01078,14.820876788115129
41,0.00298,8.786243889015168,0.00296,14.9102343369741
42,0.00632,8.860443396959454,0.00386,14.75245310808532
43,0.02648,8.738505265209824,0.00469,14.748535457998514
44,0.00705,8.77341738389805,0.00893,14.963565245969221
45,0.00766,8.76560026500374,0.00651,14.781234756112099
46,0.01261,8.850429510930553,0.00554,14.902487912215292
47,0.0217,8.735710127977654,0.00982,14.77516872389242
48,0.01235,8.725085361860693,0.0067,15.061194371897727
49,0.01132,8.76865726779215,0.00585,14.713722561951727
50,0.00943,8.84590243990533,0.00646,14.745498615084216
