Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0143,9.261302317027003,0.00736,16.436563081108034
2,0.00783,9.37073602201417,0.00437,16.594528324902058
3,0.0084,9.338015291839838,0.00391,16.452115864958614
4,0.01077,9.254449075087905,0.0061,16.469112616963685
5,0.01062,9.431657606968656,0.00245,16.371909575071186
6,0.00486,9.195360036101192,0.00582,16.511686898069456
7,0.00975,9.163200357928872,0.00578,16.7517831500154
8,0.0082,9.296105280984193,0.00628,16.754795351065695
9,0.01227,9.212307743029669,0.00377,16.5603348959703
10,0.00228,9.180847907206044,0.00646,16.29945182800293
11,0.02111,9.131252848077565,0.00369,16.440518704010174
12,0.00574,9.159005360910669,0.00638,16.421039861859754
13,0.0102,9.206615263130516,0.01121,16.609840293880552
14,0.00865,9.18037417018786,0.00201,16.572768514975905
15,0.00461,9.331748965894803,0.00421,16.511968545848504
16,0.00887,9.242732770042494,0.00605,16.369253861019388
17,0.01037,9.282751793041825,0.0041,16.434606377966702
18,0.00884,9.157982821110636,0.00455,16.41575791593641
19,0.02067,9.415599940810353,0.00737,16.306528278859332
20,0.00725,9.094061573036015,0.00644,16.396328625036404
21,0.00243,9.231316443998367,0.00306,16.439363335026428
22,0.00395,9.178517012158409,0.0065,16.517259594984353
23,0.02182,9.208966542035341,0.00666,16.575968485092744
24,0.00966,9.304254396120086,0.00552,16.572283236077055
25,0.00276,9.161921637831256,0.01953,16.46724362182431
26,0.01072,9.132449623197317,0.00585,16.51055062515661
27,0.01019,9.098440248984843,0.00493,16.693264346104115
28,0.00876,9.270777415018529,0.00374,16.628714775899425
29,0.00269,9.188996518030763,0.01654,16.596544687869027
30,0.02163,9.204634172841907,0.01439,16.246777606895193
31,0.01175,9.315829182043672,0.00631,16.355249487096444
32,0.00277,9.241979368962348,0.00634,16.34578701807186
33,0.00262,9.347327545983717,0.00724,16.586238792166114
34,0.01136,9.222858005901799,0.00557,16.556439126143232
35,0.00907,9.207032477948815,0.00335,16.4108635999728
36,0.01,9.310758830048144,0.00395,16.694246890954673
37,0.00251,9.191871994873509,0.00981,16.521321856882423
38,0.00787,9.215974094113335,0.00789,16.74961453792639
39,0.00596,9.220831222832203,0.00382,16.676688168896362
40,0.00638,9.38522430905141,0.00506,16.48513563279994
41,0.00341,9.154402418993413,0.00489,16.485097581986338
42,0.02483,9.328031640965492,0.00553,16.498988040955737
43,0.00697,9.2226728068199,0.00798,16.506520410068333
44,0.00386,9.114794682012871,0.00766,16.588601496070623
45,0.00776,9.16981119196862,0.01159,16.31701149698347
46,0.0085,9.36955244699493,0.0033,16.26732247811742
47,0.00874,9.208584858104587,0.00831,16.3593696099706
48,0.00644,9.134031919995323,0.00645,16.49855067417957
49,0.01089,9.354701444972306,0.00569,16.498358353972435
50,0.0112,9.222779494011775,0.0062,16.293671627063304
