batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,4,0.0041062081888790115,0.06407970184761327,0.006213365262505236,0.07882490255309699
-1,4,0.0041062081888790115,0.08403768042150607,0.006213365262505236,0.10636658322364496
1,4,0.002365151781258964,0.04863282616976895,0.0037803252330545142,0.06148434949688021
-1,4,0.002365151781258964,0.0827767943414727,0.0037803252330545142,0.10553771227372724
1,4,0.012160448479514072,0.11027442350569815,0.020255338215062712,0.14232125004742865
-1,4,0.012160448479514072,0.09475564206333334,0.020255338215062712,0.12229177654168746
