0,1,2,3,4,5
0.35,1.0,1.0,0.009509200855087328,1.0430193198246954e-10,2.933853031592411e-08
0.3520100502512563,0.998467093583064,0.998467093583064,0.0117946980678314,1.5741945747225794e-10,3.641797399504249e-08
0.35402010050251254,0.9966016964516249,0.996601696451625,0.014575924565067176,2.3619091467953563e-10,4.504709688931798e-08
0.35603015075376887,0.9943427960786662,0.994342796078666,0.017943847387507723,3.522465659546669e-10,5.551719008363404e-08
0.35804020100502515,0.9916218657395238,0.991621865739524,0.02200063691978091,5.220778106412962e-10,6.815884833411389e-08
0.36005025125628143,0.988363250990998,0.988363250990998,0.026859090666780865,7.688478206387182e-10,8.33420092081654e-08
0.3620603015075376,0.9844851264660598,0.9844851264660598,0.032641206714111116,1.1247604253994355e-09,1.0147393633773576e-07
0.364070351758794,0.9799011622651461,0.979901162265146,0.039475699210690635,1.6341014254710047e-09,1.2299462254751543e-07
0.36608040201005027,0.9745230106956586,0.9745230106956586,0.047494290747640534,2.3570630924096595e-09,1.4836921596743183e-07
0.36809045226130654,0.9682636624508046,0.9682636624508046,0.056826708440694235,3.374446312915283e-09,1.7807733856980687e-07
0.3701005025125628,0.9610416230502973,0.9610416230502971,0.06759445703762465,4.793303654477972e-09,2.1259958582122797e-07
0.3721105527638191,0.9527857307426439,0.9527857307426439,0.07990363563417123,6.753541413906776e-09,2.524020450706643e-07
0.3741206030150754,0.9434402933106316,0.9434402933106316,0.09383727891908361,9.43544428492188e-09,2.9792027480905723e-07
0.3761306532663316,0.9329700924081127,0.9329700924081127,0.10944789592426916,1.3068031563445823e-08,3.495447226559122e-07
0.37814070351758794,0.9213647257004653,0.9213647257004653,0.126750996081041,1.7938110296338325e-08,4.076098755719363e-07
0.3801507537688443,0.9086417604575492,0.908641760457549,0.14572038734932757,2.4399869447079443e-08,4.7238939898810215e-07
0.3821608040201005,0.8948482717868431,0.8948482717868431,0.16628588277854614,3.288486672975514e-08,5.440990728667288e-07
0.38417085427135683,0.8800605232437041,0.8800605232437041,0.1883337767039046,4.3912296042786173e-08,6.229085230785424e-07
0.38618090452261306,0.8643817808019968,0.8643817808019968,0.2117101040217071,5.8099481103185693e-08,7.089617350264941e-07
0.3881909547738694,0.8479384823904721,0.8479384823904721,0.23622635124505587,7.617260820246536e-08,8.02405343922731e-07
0.3902010050251256,0.8308751659916233,0.8308751659916234,0.26166701848923857,9.897777616167233e-08,9.034229325949372e-07
0.39221105527638195,0.8133486586447543,0.8133486586447543,0.28779828341699304,1.2749249663775486e-07,1.012273167408577e-06
0.3942211055276381,0.7955220400413433,0.7955220400413433,0.31437700125691614,1.6283782080152115e-07,1.129329593751699e-06
0.3962311557788945,0.7775588330341572,0.7775588330341572,0.3411593665032771,2.0629130208647745e-07,1.2551202274919377e-06
0.39824120603015073,0.759617767171627,0.759617767171627,0.3679087202599356,2.5930103491247105e-07,1.390365595850374e-06
0.40025125628140706,0.7418483400461956,0.7418483400461956,0.3944021680781072,3.235010415186442e-07,1.5360144694701982e-06
0.4022613065326633,0.7243872884166817,0.7243872884166817,0.4204358413603964,4.0072831632830033e-07,1.6932770819148008e-06
0.4042713567839196,0.7073559906618302,0.7073559906618302,0.445828770190281,4.93041879137948e-07,1.8636560890755898e-06
0.4062814070351759,0.690858758734816,0.690858758734816,0.4704254299541231,6.027442310711092e-07,2.0489758541646688e-06
0.4082914572864321,0.6749819392381136,0.6749819392381134,0.4940970815996854,7.324056446566282e-07,2.251410858088257e-06
0.41030150753768846,0.659793723766602,0.659793723766602,0.5167420544063634,8.848917450195133e-07,2.4735141498760338e-06
0.41231155778894474,0.6453445616604054,0.6453445616604054,0.538285130588541,1.0633948476884776e-06,2.718246792472412e-06
0.414321608040201,0.6316680681074563,0.6316680681074563,0.5586761913539184,1.2714695073754286e-06,2.9890092489707342e-06
0.4163316582914573,0.6187823232935986,0.6187823232935986,0.5778882799268598,1.5130727024082676e-06,3.289675612056318e-06
0.4183417085427136,0.606691462092257,0.606691462092257,0.5959152313898054,1.792609036187687e-06,3.6246315187227094e-06
0.42035175879396985,0.5953874582250446,0.5953874582250446,0.6127690125769201,2.114981287880241e-06,3.998816522818493e-06
0.42236180904522613,0.5848520124211584,0.5848520124211584,0.6284769069100448,2.4856465986657296e-06,4.4177716264357515e-06
0.42437185929648247,0.5750584616206489,0.5750584616206489,0.6430786678591396,2.9106785457977114e-06,4.887692602635422e-06
0.42638190954773864,0.5659736362125775,0.5659736362125775,0.6566237498804656,3.3968353408613987e-06,5.415489680541936e-06
0.428391959798995,0.5575596046475307,0.5575596046475307,0.6691687072747293,3.951634394030005e-06,6.008854112654535e-06
0.43040201005025125,0.5497752589213232,0.5497752589213232,0.6807748302994118,4.5834335124750504e-06,6.6763321056851165e-06
0.4324120603015076,0.5425777093849414,0.5425777093849414,0.6915060655674259,5.301519045164117e-06,7.42740657174638e-06
0.4344221105527638,0.5359234719246535,0.5359234719246535,0.7014272460128861,6.116201343063648e-06,8.272587146627665e-06
0.43643216080402014,0.5297694436960851,0.5297694436960851,0.7106026361137739,7.038917967678608e-06,9.22350892558122e-06
0.43844221105527637,0.5240736744857767,0.5240736744857766,0.719094781825196,8.082345146792765e-06,1.0293040383058459e-05
0.44045226130653264,0.5187959489793856,0.5187959489793853,0.7269636424426602,9.260518040288847e-06,1.1495400969239224e-05
0.4424623115577889,0.5138982006671524,0.5138982006671524,0.7342659734869165,1.0588960438510494e-05,1.2846288910791817e-05
0.44447236180904526,0.5093447810376063,0.5093447810376063,0.7410549253477767,1.2084824569660696e-05,1.4363019783948496e-05
0.4464824120603015,0.505102608514821,0.5051026085148211,0.7473798212251029,1.376704174118233e-05,1.606467647274461e-05
0.4484924623115578,0.501141220786159,0.5011412207861591,0.7532860791104036,1.5656484583661125e-05,1.7972271172570147e-05
0.45050251256281415,0.49743275225357386,0.497432752253574,0.7588152454059653,1.7776141705639434e-05,2.010892014780211e-05
0.4525125628140704,0.4939518557749949,0.49395185577499473,0.7640051116050679,2.0151305605065174e-05,2.250003200138691e-05
0.4545226130653266,0.4906755850107945,0.4906755850107945,0.7688898897083143,2.280977471907127e-05,2.5173510263282763e-05
0.456532663316583,0.4875832508269476,0.4875832508269476,0.7735004263203159,2.578207052936427e-05,2.8159971153380406e-05
0.4585427135678392,0.4846562625156849,0.4846562625156848,0.7778644393828337,2.910167067643601e-05,3.149297742278906e-05
0.4605527638190955,0.4818779621856396,0.4818779621856395,0.7820067650919117,3.28052590726376e-05,3.520928922524126e-05
0.46256281407035177,0.479233458598177,0.4792334585981764,0.7859496056407297,3.693299404218825e-05,3.934913301791558e-05
0.46457286432160805,0.47670946499495576,0.476709464994955,0.7897127710116969,4.152879555564355e-05,4.395648953836569e-05
0.4665829145728643,0.47429414405700226,0.47429414405700276,0.7933139101357713,4.6640652667251774e-05,4.907940195158679e-05
0.4685929648241206,0.47197696202518996,0.4719769620251905,0.7967687283925267,5.232095230601688e-05,5.477030530873042e-05
0.4706030150753769,0.46974855315640496,0.4697485531564059,0.80009118970014,5.862683061505974e-05,6.108637850667276e-05
0.47261306532663316,0.4676005950475052,0.4676005950475052,0.8032937024019887,6.562054807898233e-05,6.808991998569848e-05
0.4746231155778895,0.4655256948910978,0.4655256948910968,0.8063872888543645,7.336988972524572e-05,7.584874845101332e-05
0.4766331658291458,0.46351728639786594,0.46351728639786655,0.8093817391108296,8.19485917330141e-05,8.443662995275182e-05
0.478643216080402,0.4615695368989972,0.4615695368989976,0.812285749428489,9.143679583133483e-05,9.393373270856728e-05
0.48065326633165834,0.4596772640037185,0.4596772640037196,0.815107046527991,0.00010192153291787742,0.00010442711110290232
0.4826633165829146,0.45783586111004343,0.4578358611100453,0.8178524986537932,0.0001134972373795862,0.00011601122034749269
0.4846733668341709,0.4560412310349158,0.45604123103491706,0.8205282145287455,0.0001262662936474971,0.00012878846333871648
0.4866834170854271,0.4542897270299583,0.4542897270299582,0.8231396312970595,0.00014033961656944295,0.00014286977129888468
0.4886934673366835,0.4525781004708257,0.4525781004708263,0.8256915925172196,0.0001558372672364916,0.00015837521984056254
0.4907035175879397,0.45090345454417197,0.4509034545441757,0.8281884172127193,0.00017288910595147604,0.00017543468214537095
0.492713567839196,0.4492632033008181,0.449263203300819,0.8306339609220235,0.00019163548408100817,0.00019418852100154443
0.49472361809045223,0.4476550354926479,0.44765503549265034,0.8330316696161667,0.000212227976585624,0.00021478832149763165
0.49673366834170857,0.44607688266114365,0.44607688266114803,0.8353846272774009,0.00023483015707643148,0.0002373976662229603
0.4987437185929649,0.4445268909954677,0.444526890995471,0.8376955978575628,0.0002596184173003146,0.0002621929548793989
0.5007537688442212,0.4430033965256981,0.44300339652569704,0.8399670622638871,0.0002867828330098906,0.00028936427026226414
0.5027638190954774,0.44150490326238256,0.4415049032623831,0.8422012509519785,0.000316528078228303,0.0003191162926226003
0.5047738693467337,0.44003006393514993,0.4400300639351509,0.8444001726437363,0.0003490743899731937,0.00035166926447639877
0.50678391959799,0.4385776630219026,0.43857766302189377,0.8465656396300796,0.00038465858555806944,0.0003872600079806382
0.5087939698492463,0.43714660179498305,0.43714660179497805,0.8486992900664334,0.0004235351346432778,0.00042614299704960993
0.5108040201005025,0.43573588514231365,0.43573588514231376,0.8508026076219072,0.0004659772882625901,0.0004685914864382206
0.5128140703517589,0.43434460994996577,0.43434460994995516,0.8528769388003513,0.0005122782671046839,0.0005148987000732582
0.5148241206030151,0.4329719548577182,0.43297195485771295,0.8549235082143235,0.0005627525113821727,0.000565379080965577
0.5168341708542714,0.4316171712219425,0.4316171712219427,0.8569434320591316,0.0006177369946735895,0.0006203696050891902
0.5188442211055276,0.43027957513997134,0.4302795751399739,0.8589377300040967,0.0006775926041757886,0.0006802311616662817
0.520854271356784,0.42895854040775044,0.4289585404077485,0.8609073356924013,0.0007427055898564071,0.0007453500023473446
0.5228643216080403,0.42765349229826277,0.4276534922982463,0.8628531060171907,0.0008134890850468394,0.0008161392618280286
0.5248743718592965,0.4263639020618515,0.4263639020618341,0.8647758293213261,0.0008903847010669668,0.0008930405524940664
0.5268844221105528,0.4250892820618337,0.42508928206184055,0.8666762326500137,0.000973864198522338,0.0009765256357361583
0.5288944723618091,0.4238291814689452,0.4238291814689251,0.8685549881702767,0.0010644312379640974,0.0010670981726230283
0.5309045226130654,0.422583182448121,0.4225831824481292,0.8704127188560314,0.0011626232126486667,0.0011652955566747098
0.5329145728643216,0.421350896778845,0.4213508967788423,0.872250003527382,0.0012690131661835015,0.0012716908315160156
0.5349246231155779,0.420131962857437,0.4201319628574511,0.8740673813197198,0.0013842117978886338,0.0013868946962471026
0.5369346733668342,0.4189260430364034,0.41892604303637987,0.875865355650946,0.0015088695587513387,0.0015115576014028246
0.5389447236180905,0.4177328212607882,0.4177328212607736,0.8776443977452388,0.0016436788408925776,0.0016463719384253893
0.5409547738693468,0.4165520009668052,0.41655200096685946,0.8794049497663721,0.0017893762635097146,0.0017920743256062057
0.542964824120603,0.415383303212405,0.4153833032124286,0.8811474276050439,0.001946745058297093,0.0019494479935092575
0.5449748743718593,0.41422646501218296,0.4142264650122207,0.8828722233609824,0.0021166175573890983,0.0021193252729169595
0.5469849246231157,0.4130812378535867,0.4130812378535931,0.8845797075557514,0.00229987778690944,0.002302590188374475
0.5489949748743719,0.41194738637288153,0.4119473863729084,0.8862702311064102,0.0024974641692441643,0.002500181160459834
0.5510050251256281,0.41082468717371506,0.4108246871737234,0.8879441270873549,0.0027103723371925356,0.002713093819937279
0.5530150753768845,0.40971292777027424,0.4097129277702654,0.8896017123057083,0.002939658063187835,0.002942383936967581
0.5550251256281408,0.4086119056425883,0.4086119056426006,0.8912432887099571,0.00318644030680473,0.0031891704686137353
0.557035175879397,0.40752142739040675,0.4075214273904183,0.8928691446515754,0.00345190438380705,0.00345463872788202
0.5590452261306532,0.4064413079747035,0.406441307974654,0.8944795560157917,0.003737305260014808,0.003740043677582414
0.5610552763819096,0.405371370037058,0.4053713700370659,0.8960747872361674,0.0040439709732971235,0.004046713352314186
0.5630653266331659,0.4043114432888164,0.4043114432888377,0.8976550922058868,0.004373306187022548,0.004376052411908099
0.5650753768844221,0.40326136396120804,0.40326136396116424,0.899220715097143,0.004726795878321137,0.004729545829679597
0.5670854271356783,0.4022209743105823,0.40222097431059506,0.9007718910987019,0.005106009164533522,0.005108762718868363
0.5690954773869347,0.40119012217302297,0.40119012217297584,0.9023088470806226,0.005512603271241365,0.00551536030065672
0.571105527638191,0.40016866056169487,0.40016866056177147,0.9038318021936254,0.005948327645287631,0.00595108801718895
0.5731155778894472,0.3991564473039557,0.3991564473039818,0.9053409684113297,0.0064150282162195975,0.006417791792983265
0.5751256281407034,0.398153344712358,0.39815334471238206,0.9068365510195485,0.006914651809580214,0.006917418448230314
0.5771356783919599,0.39715921928747466,0.39715921928757475,0.9083187490601271,0.007449250715507949,0.007452020267371279
0.5791457286432161,0.3961739414481863,0.39617394144828194,0.9097877557330721,0.008020987416094229,0.008023759726443432
0.5811557788944723,0.3951973852865692,0.3951973852865736,0.9112437587616615,0.008632139474962344,0.008634914382645104
0.5831658291457287,0.39422942834537134,0.3942294283452093,0.9126869407243541,0.009285104592532617,0.009287881929586713
0.585175879396985,0.393269951415265,0.39326995141502374,0.9141174793569434,0.009982405830440017,0.009985185421692966
0.5871859296482412,0.3923188383501533,0.3923188383501565,0.915535547828005,0.010726697008568573,0.010729478671221614
0.5891959798994975,0.39137597589904183,0.391375975899131,0.9169413149903558,0.011520768278163743,0.011523551821359418
0.5912060301507538,0.3904412535510335,0.3904412535510504,0.9183349456109664,0.012367551874477297,0.0123703370988501
0.5932160804020101,0.389514563394262,0.38951456339434004,0.9197166005814761,0.013270128052390463,0.013272914749599657
0.5952261306532663,0.3885957999867367,0.3885957999871026,0.9210864371112424,0.014231731208450385,0.014234519160695402
0.5972361809045226,0.38768486023792104,0.38768486023792026,0.9224446089046751,0.015255756192741301,0.015258545172257316
0.5992462311557789,0.3867816432976525,0.3867816432972668,0.9237912663243756,0.016345764813995415,0.016348554582529116
0.6012562814070352,0.38588605045642665,0.3858860504561565,0.925126556541433,0.017505492541329454,0.017508282849596643
0.6032663316582915,0.3849979850528622,0.3849979850528059,0.9264506236741888,0.018738855405973854,0.018741645993094254
0.6052763819095478,0.38411735238668626,0.38411735238709394,0.9277636089165058,0.020049957106335045,0.02005274769924603
0.607286432160804,0.3832440596402295,0.38324405964031555,0.9290656506565462,0.02144309631970767,0.02144588663255611
0.6092964824120604,0.38237801580231034,0.38237801580239156,0.930356884586953,0.022922774223922887,0.022925563957436893
0.6113065326633166,0.38151913160212947,0.38151913160184975,0.9316374438072976,0.02449370223219108,0.02449649107302076
0.6133165829145729,0.3806673194432067,0.38066731944304366,0.9329074589193184,0.02616080994435812,0.026163597564402882
0.6153266331658291,0.37982249334553025,0.37982249334558543,0.9341670581158695,0.027929253317766144,0.027932039373466305
0.6173366834170855,0.378984568888909,0.37898456888919685,0.9354163672638938,0.029804423060862183,0.029807207192472367
0.6193467336683418,0.3781534631614282,0.3781534631613357,0.9366555099820966,0.03179195325266544,0.0317947350835014
0.621356783919598,0.37732909470940307,0.37732909470892945,0.9378846077137928,0.03389773019115499,0.03390050932680686
0.6233668341708543,0.37651138349216184,0.3765113834922678,0.9391037797952083,0.03612790147359561,0.03613067750112347
0.6253768844221106,0.37570025084012504,0.3757002508412345,0.9403131435198201,0.03848888531177318,0.03849165779886411
0.6273869346733669,0.3748956194142583,0.37489561941467037,0.9415128141988973,0.04098738008505539,0.04099014857915634
0.6293969849246231,0.37409741316386214,0.3740974131640152,0.9427029052186195,0.04363037413414455,0.043633138161574034
0.6314070351758794,0.3733055572955311,0.37330555729438636,0.9438835280941896,0.04642515579834058,0.04642791486334597
0.6334170854271357,0.37251997823359106,0.37251997823300226,0.9450547925208832,0.049379323699051035,0.04938207728285894
0.635427135678392,0.3717406035930454,0.3717406035938784,0.946216806422583,0.05250079727225969,0.05250354483208166
0.6374371859296483,0.3709673621464098,0.3709673621480873,0.9473696759978238,0.055797827552571164,0.05580056852057902
0.6394472361809045,0.37020018379467523,0.37020018379420866,0.9485135057635954,0.05927900821140806,0.05928174199367532
0.6414572864321607,0.3694389995339492,0.36943899953303877,0.9496483985970586,0.06295328685185367,0.06295601282726243
0.6434673366834172,0.3686837414377546,0.3686837414364031,0.9507744557753419,0.06682997656257947,0.06683269408169187
0.6454773869346734,0.3679343426252685,0.36793434262479185,0.9518917770135564,0.07091876773321046,0.07092147611710396
0.6474874371859296,0.36719073724133044,0.3671907372407767,0.953000460501154,0.07522974013342928,0.07523243867249241
0.649497487437186,0.36645286042635744,0.3664528604290409,0.9541006029367294,0.07977337525801878,0.07977606321072128
0.6515075376884423,0.3657206483095845,0.36572064830611944,0.9551922995614557,0.08456056893999674,0.08456324553159666
0.6535175879396985,0.36499403795487095,0.3649940379552904,0.956275644191097,0.08960264423388872,0.08960530865512444
0.6555276381909547,0.364272967384947,0.3642729673834281,0.957350729246844,0.09491136457112594,0.09491401597685556
0.6575376884422109,0.36355737551995704,0.363557375521902,0.9584176457849638,0.10049894718946632,0.10050158469726816
0.6595477386934674,0.3628472021901975,0.3628472021914562,0.959476483525379,0.10637807683824849,0.10638069952697057
0.6615577889447236,0.36214238809560134,0.36214238809482785,0.9605273308791389,0.11256191976120132,0.11256452666951468
0.6635678391959798,0.3614428747929225,0.3614428747962639,0.9615702749751497,0.11906413795848142,0.11906672808329527
0.6655778894472363,0.3607486046965418,0.36074860469541437,0.9626054016857221,0.12589890372943735,0.1259014760243644
0.6675879396984925,0.36005952102803807,0.36005952102748595,0.9636327956514831,0.13308091449761378,0.13308346787134254
