epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.3616095842875541,0.601339824298669,0.353349811886362,0.5944323442464768
1,1,train,16,0.33760508558062574,0.5810379381594852,0.353349811886362,0.5944323442464768
1,2,train,16,0.3428150230600774,0.5855040760405322,0.353349811886362,0.5944323442464768
1,3,train,12,0.3713695546171907,0.6094009801577207,0.353349811886362,0.5944323442464768
1,-1,train,60,0.353349811886362,0.5944323442464768,0.353349811886362,0.5944323442464768
2,0,train,16,0.3491102395164689,0.5908555149243078,0.34680541146676575,0.5889018691316625
2,1,train,16,0.34538909959759156,0.5876981364591788,0.34680541146676575,0.5889018691316625
2,2,train,16,0.34767092510510617,0.5896362650864566,0.34680541146676575,0.5889018691316625
2,3,train,12,0.34505138164789645,0.5874107435584546,0.34680541146676575,0.5889018691316625
2,-1,train,60,0.34680541146676575,0.5889018691316625,0.34680541146676575,0.5889018691316625
3,0,train,16,0.351393917747609,0.5927848831976141,0.34163400980355363,0.5844946619119405
3,1,train,16,0.346167579644812,0.5883600765218626,0.34163400980355363,0.5844946619119405
3,2,train,16,0.3304161668545957,0.5748183772763321,0.34163400980355363,0.5844946619119405
3,3,train,12,0.33855837496719776,0.5818576930549236,0.34163400980355363,0.5844946619119405
3,-1,train,60,0.34163400980355363,0.5844946619119405,0.34163400980355363,0.5844946619119405
4,0,train,16,0.34278767665308363,0.585480722699803,0.3358638786572607,0.5795376421400604
4,1,train,16,0.3487142632131155,0.5905203325992388,0.3358638786572607,0.5795376421400604
4,2,train,16,0.3309704464009041,0.5753003097521364,0.3358638786572607,0.5795376421400604
4,3,train,12,0.32098312836193954,0.5665537294572682,0.3358638786572607,0.5795376421400604
4,-1,train,60,0.3358638786572607,0.5795376421400604,0.3358638786572607,0.5795376421400604
5,0,train,16,0.3283681707022954,0.5730341793490991,0.3316619245663115,0.5759009676726646
5,1,train,16,0.3410602835402084,0.5840036674030467,0.3316619245663115,0.5759009676726646
5,2,train,16,0.3290680661908368,0.57364454690238,0.3316619245663115,0.5759009676726646
5,3,train,12,0.3281511778319055,0.5728448112987544,0.3316619245663115,0.5759009676726646
5,-1,train,60,0.3316619245663115,0.5759009676726646,0.3316619245663115,0.5759009676726646
6,0,train,16,0.3496556133238248,0.5913168468121172,0.3270348465726045,0.5718696062675516
6,1,train,16,0.31549879600248876,0.5616927950423513,0.3270348465726045,0.5718696062675516
6,2,train,16,0.31585158609199804,0.5620067491516433,0.3270348465726045,0.5718696062675516
6,3,train,12,0.32713339087210647,0.5719557595409862,0.3270348465726045,0.5718696062675516
6,-1,train,60,0.3270348465726045,0.5718696062675516,0.3270348465726045,0.5718696062675516
7,0,train,16,0.31333867258546605,0.559766623322136,0.32176418930586637,0.5672426194371033
7,1,train,16,0.3249127778170215,0.5700112085012202,0.32176418930586637,0.5672426194371033
7,2,train,16,0.3350061243553625,0.5787971357525558,0.32176418930586637,0.5672426194371033
7,3,train,12,0.3137991824656154,0.5601778132571973,0.32176418930586637,0.5672426194371033
7,-1,train,60,0.32176418930586637,0.5672426194371033,0.32176418930586637,0.5672426194371033
8,0,train,16,0.32093038751436903,0.5665071822266413,0.3176773307270896,0.5636287170887317
8,1,train,16,0.30920848065977397,0.5560651766292994,0.3176773307270896,0.5636287170887317
8,2,train,16,0.32214048725854444,0.5675742129964543,0.3176773307270896,0.5636287170887317
8,3,train,12,0.31842996747567104,0.5642959927871817,0.3176773307270896,0.5636287170887317
8,-1,train,60,0.3176773307270896,0.5636287170887317,0.3176773307270896,0.5636287170887317
9,0,train,16,0.3152871389782547,0.5615043534811237,0.31280042242975686,0.5592856358156867
9,1,train,16,0.3057368475257999,0.5529347588330832,0.31280042242975686,0.5592856358156867
9,2,train,16,0.32076646084042265,0.5663624818439359,0.31280042242975686,0.5592856358156867
9,3,train,12,0.3094112423745503,0.5562474650499994,0.31280042242975686,0.5592856358156867
9,-1,train,60,0.31280042242975686,0.5592856358156867,0.31280042242975686,0.5592856358156867
10,0,train,16,0.2949832943954284,0.5431236455867379,0.30809906341386506,0.5550667197858876
10,1,train,16,0.3201574729870032,0.5658245956009718,0.30809906341386506,0.5550667197858876
10,2,train,16,0.3158341557749522,0.5619912417244171,0.30809906341386506,0.5550667197858876
10,3,train,12,0.3014213304980763,0.5490185156240874,0.30809906341386506,0.5550667197858876
10,-1,train,60,0.30809906341386506,0.5550667197858876,0.30809906341386506,0.5550667197858876
11,0,train,16,0.3138431203101732,0.5602170296502715,0.30396815948881356,0.5513330749091819
11,1,train,16,0.3140677930652437,0.5604175167366235,0.30396815948881356,0.5513330749091819
11,2,train,16,0.2860524447854971,0.5348387091315447,0.30396815948881356,0.5513330749091819
11,3,train,12,0.3019092797943404,0.5494627192033509,0.30396815948881356,0.5513330749091819
11,-1,train,60,0.30396815948881356,0.5513330749091819,0.30396815948881356,0.5513330749091819
12,0,train,16,0.2947962845310467,0.5429514568827003,0.30082756746248773,0.5484774995042985
12,1,train,16,0.3015941309982798,0.5491758652729377,0.30082756746248773,0.5484774995042985
12,2,train,16,0.29160927157127764,0.5400085847199817,0.30082756746248773,0.5484774995042985
12,3,train,12,0.3153105827493467,0.561525228951778,0.30082756746248773,0.5484774995042985
12,-1,train,60,0.30082756746248773,0.5484774995042985,0.30082756746248773,0.5484774995042985
13,0,train,16,0.2858552856435577,0.5346543609132518,0.29621860496153446,0.5442596852252924
13,1,train,16,0.30199935887150564,0.5495446832346808,0.29621860496153446,0.5442596852252924
13,2,train,16,0.292604444136806,0.5409292413401275,0.29621860496153446,0.5442596852252924
13,3,train,12,0.3044153311942684,0.551738462674362,0.29621860496153446,0.5442596852252924
13,-1,train,60,0.29621860496153446,0.5442596852252924,0.29621860496153446,0.5442596852252924
14,0,train,16,0.2732669833457123,0.5227494460501247,0.2921313636048072,0.5404917794053923
14,1,train,16,0.29797704144029086,0.5458727337395511,0.2921313636048072,0.5404917794053923
14,2,train,16,0.2961375281366475,0.5441851965430955,0.2921313636048072,0.5404917794053923
14,3,train,12,0.3011439014965782,0.5487657984027232,0.2921313636048072,0.5404917794053923
14,-1,train,60,0.2921313636048072,0.5404917794053923,0.2921313636048072,0.5404917794053923
15,0,train,16,0.28864130488203854,0.5372534828942839,0.28794790267004977,0.536607773583322
15,1,train,16,0.28420878217850126,0.5331123541792117,0.28794790267004977,0.536607773583322
15,2,train,16,0.2836611382332396,0.5325984774980488,0.28794790267004977,0.536607773583322
15,3,train,12,0.29528038538641965,0.5433970789270215,0.28794790267004977,0.536607773583322
15,-1,train,60,0.28794790267004977,0.536607773583322,0.28794790267004977,0.536607773583322
16,0,train,16,0.28148211522153704,0.5305488810859345,0.28305630378897173,0.5320303598376428
16,1,train,16,0.28987398921950014,0.5383994699286954,0.28305630378897173,0.5320303598376428
16,2,train,16,0.28370240143886,0.5326372137194885,0.28305630378897173,0.5320303598376428
16,3,train,12,0.27716670927598985,0.5264662470434261,0.28305630378897173,0.5320303598376428
16,-1,train,60,0.28305630378897173,0.5320303598376428,0.28305630378897173,0.5320303598376428
17,0,train,16,0.28046064732635445,0.5295853541463873,0.27843916377593747,0.5276733495032107
17,1,train,16,0.29194792353387256,0.5403220553835208,0.27843916377593747,0.5276733495032107
17,2,train,16,0.27926427811480936,0.5284546131077005,0.27843916377593747,0.5276733495032107
17,3,train,12,0.2620838061287136,0.5119412135477214,0.27843916377593747,0.5276733495032107
17,-1,train,60,0.27843916377593747,0.5276733495032107,0.27843916377593747,0.5276733495032107
18,0,train,16,0.2889595075428209,0.5375495396173462,0.2755689013843172,0.5249465700281479
18,1,train,16,0.2581448665521734,0.5080795868288485,0.2755689013843172,0.5249465700281479
18,2,train,16,0.2810842157708354,0.530173759979533,0.2755689013843172,0.5249465700281479
18,3,train,12,0.2740870156714391,0.5235332039817906,0.2755689013843172,0.5249465700281479
18,-1,train,60,0.2755689013843172,0.5249465700281479,0.2755689013843172,0.5249465700281479
19,0,train,16,0.29328667861190655,0.541559487602153,0.2720347488585647,0.5215695052996913
19,1,train,16,0.26495819538425336,0.5147409012156051,0.2720347488585647,0.5215695052996913
19,2,train,16,0.25526891350440895,0.5052414408027205,0.2720347488585647,0.5215695052996913
19,3,train,12,0.27462520793368994,0.5240469520316762,0.2720347488585647,0.5215695052996913
19,-1,train,60,0.2720347488585647,0.5215695052996913,0.2720347488585647,0.5215695052996913
20,0,train,16,0.26853848343309644,0.5182069889851896,0.2684391857186199,0.5181111711965106
20,1,train,16,0.2553200083833275,0.5052920030866583,0.2684391857186199,0.5181111711965106
20,2,train,16,0.27738557739588454,0.5266740713153483,0.2684391857186199,0.5181111711965106
20,3,train,12,0.2725126736621711,0.5220274644711436,0.2684391857186199,0.5181111711965106
20,-1,train,60,0.2684391857186199,0.5181111711965106,0.2684391857186199,0.5181111711965106
21,0,train,16,0.26045844837233467,0.5103512989817256,0.2638102484642889,0.5136246182420474
21,1,train,16,0.2735464275912157,0.523016660911692,0.2638102484642889,0.5136246182420474
21,2,train,16,0.26756883702290246,0.5172705646205885,0.2638102484642889,0.5136246182420474
21,3,train,12,0.2536672808707029,0.5036539296686793,0.2638102484642889,0.5136246182420474
21,-1,train,60,0.2638102484642889,0.5136246182420474,0.2638102484642889,0.5136246182420474
22,0,train,16,0.26745431688819,0.5171598562226094,0.2609764771872303,0.5108585686735913
22,1,train,16,0.2513290747685234,0.5013273130087004,0.2609764771872303,0.5108585686735913
22,2,train,16,0.2633717148262341,0.5131975397702468,0.2609764771872303,0.5108585686735913
22,3,train,12,0.2617508022659738,0.5116158737431569,0.2609764771872303,0.5108585686735913
22,-1,train,60,0.2609764771872303,0.5108585686735913,0.2609764771872303,0.5108585686735913
23,0,train,16,0.26917968887627064,0.518825297066624,0.257245877953085,0.5071941225537664
23,1,train,16,0.24720666361540494,0.49719881698914464,0.257245877953085,0.5071941225537664
23,2,train,16,0.2574831235696112,0.5074279491411675,0.257245877953085,0.5071941225537664
23,3,train,12,0.2551140357510532,0.505088146516084,0.257245877953085,0.5071941225537664
23,-1,train,60,0.257245877953085,0.5071941225537664,0.257245877953085,0.5071941225537664
24,0,train,16,0.2412266060199401,0.49114825258768874,0.2537720580516569,0.5037579359689105
24,1,train,16,0.2531826301020065,0.5031725649337476,0.2537720580516569,0.5037579359689105
24,2,train,16,0.2693463889617719,0.5189859236643821,0.2537720580516569,0.5037579359689105
24,3,train,12,0.25133260712290934,0.5013308359984545,0.2537720580516569,0.5037579359689105
24,-1,train,60,0.2537720580516569,0.5037579359689105,0.2537720580516569,0.5037579359689105
25,0,train,16,0.24962860938674708,0.4996284713532117,0.25058445009725655,0.500584108914033
