Model,default_RMSE_TOTAL,default_VIOL,default_VIOL_NL,default_TRAIN_TIME_SEC,default_EXP_TIME_SEC
NN,0.083772681286925,2.4037684488296507,105.79483916627863,8.717111488042866,0.00502
KKThPINN,0.11903438806941581,1.292758542348338e-07,111.6352662118276,12.107906361918431,0.006666
