T,Ca_pred,Cb_pred,Cc_pred,region,violation_unscaled
280.0,1.0064303111666635,1.9608884561957305,-0.08280046552456184,0,2.220446049250313e-16
280.64128256513027,1.004613958024243,1.9586574634432634,-0.07158948863906975,0,2.220446049250313e-16
281.28256513026054,1.0027976048818232,1.9564264706907972,-0.0603785117535792,0,2.220446049250313e-16
281.9238476953908,1.0009812517394032,1.9541954779383297,-0.049167534868088315,0,2.220446049250313e-16
282.565130260521,0.9991648985969832,1.951964485185863,-0.0379565579825971,0,2.220446049250313e-16
283.2064128256513,0.9973485454545633,1.949733492433396,-0.026745581097106216,0,2.220446049250313e-16
283.84769539078155,0.9955321923121434,1.94750249968093,-0.015534604211615335,0,2.220446049250313e-16
284.4889779559118,0.9937158391697231,1.9452715069284627,-0.004323627326123341,0,2.220446049250313e-16
285.1302605210421,0.9918994860273032,1.9430405141759963,0.00688734955936732,0,0.0
285.7715430861724,0.9900831328848829,1.9408095214235292,0.01809832644485987,0,2.220446049250313e-16
286.4128256513026,0.9882667797424629,1.9385785286710633,0.029309303330349864,0,0.0
287.05410821643284,0.9864504266000432,1.9363475359185962,0.0405202802158403,0,0.0
287.6953907815631,0.9846340734576232,1.93411654316613,0.05173125710133129,0,2.220446049250313e-16
288.3366733466934,0.9828177203152031,1.9318855504136625,0.06294223398682285,0,2.220446049250313e-16
288.97795591182364,0.9810013671727831,1.9296545576611959,0.07415321087231384,0,2.220446049250313e-16
289.6192384769539,0.9791850140303631,1.9274235649087292,0.08536418775780473,0,2.220446049250313e-16
290.2605210420842,0.9773686608879429,1.9251925721562624,0.09657516464329662,0,2.220446049250313e-16
290.90180360721445,0.9755628963386923,1.9225762674285904,0.10824411319815506,0,0.0
291.5430861723447,0.9737820225201339,1.9190542053019912,0.12098962115091173,0,2.220446049250313e-16
292.1843687374749,0.9720056122745491,1.9153697166762835,0.13404324861958222,0,2.220446049250313e-16
292.8256513026052,0.9702537685042298,1.9107912700944083,0.14879269477678514,0,0.0
293.46693386773546,0.9685019247339103,1.9062128235125344,0.1635421409339876,0,2.220446049250313e-16
294.10821643286573,0.9667500809635909,1.9016343769306596,0.17829158709118978,0,0.0
294.749498997996,0.9649982371932715,1.8970559303487862,0.19304103324839259,0,0.0
295.39078156312627,0.963246393422952,1.8924774837669114,0.20779047940559472,0,2.220446049250313e-16
296.03206412825654,0.9614945496526327,1.8878990371850368,0.22253992556279786,0,2.220446049250313e-16
296.67334669338675,0.9597427058823136,1.8833205906031631,0.2372893717199987,0,2.220446049250313e-16
297.314629258517,0.9579908621121369,1.8787421440212608,0.25203881787720106,0,1.4588330543574557e-13
297.9559118236473,0.9562390184201199,1.8741636974147258,0.2667882640344032,0,7.996425743783675e-11
298.59719438877755,0.9544872171316304,1.8695852311638825,0.28153771019160634,0,4.3206419109154126e-08
299.2384769539078,0.9527580578321346,1.8649919755949755,0.2962871563488085,0,2.295021551490528e-05
299.8797595190381,0.9601389688776271,1.8521469657402747,0.3110366025060105,0,0.009180181085651107
300.5210420841684,0.9821709514283201,1.8144903246309982,0.32578604866321453,1,0.00015457980836330876
301.1623246492986,0.9740918939411721,1.8039439021543384,0.3405354948204159,1,1.364306054796316e-07
301.80360721442884,0.9658334847484362,1.793622430296769,0.35528494097761715,1,2.937916576684074e-11
302.4448897795591,0.9575748378223825,1.7833013807217324,0.37003438713481995,1,2.7000623958883807e-13
303.0861723446894,0.9493161906016263,1.7729803319234914,0.38478383329202176,1,0.0
303.72745490981964,0.9410575433805428,1.762659283126664,0.3995332794492238,1,0.0
304.3687374749499,0.9327988961594585,1.7523382343298377,0.4142827256064271,1,1.7763568394002505e-15
305.0100200400802,0.9245402489383746,1.7420171855330129,0.42903217176362923,1,0.0
305.6513026052104,0.9162816017172917,1.7316961367361876,0.44378161792083004,1,0.0
306.29258517034066,0.9080229544962076,1.7213750879393626,0.4585310640780323,1,0.0
306.9338677354709,0.8997643072751236,1.711054039142536,0.47328051023523543,1,0.0
307.5751503006012,0.89150566005404,1.7007329903457107,0.48802995639243757,1,0.0
308.21643286573146,0.8832470128329556,1.6904119415488847,0.5027794025496405,1,1.7763568394002505e-15
308.85771543086173,0.874988365611872,1.680090892752059,0.5175288487068426,1,0.0
309.498997995992,0.8667297183907883,1.6697698439552342,0.5322782948640447,1,0.0
310.14028056112227,0.858471071169704,1.659448795158407,0.5470277410212477,1,1.7763568394002505e-15
310.7815631262525,0.8502124239486206,1.649127746361583,0.5617771871784487,1,1.7763568394002505e-15
311.42284569138275,0.8419537767275369,1.6388066975647577,0.5765266333356508,1,0.0
312.064128256513,0.8336951295064533,1.6284856487679318,0.5912760794928532,1,0.0
312.7054108216433,0.825436482285369,1.6181645999711058,0.6060255256500562,1,1.7763568394002505e-15
313.34669338677355,0.8171778350642852,1.6078435511742803,0.6207749718072584,1,0.0
313.9879759519038,0.808919187843201,1.597522502377454,0.6355244179644612,1,0.0
314.6292585170341,0.8006605406221174,1.5872014535806287,0.6502738641216637,1,1.7763568394002505e-15
315.2705410821643,0.7924018934010341,1.576880404783804,0.6650233102788644,1,1.7763568394002505e-15
315.91182364729457,0.7841432461799507,1.5665593559869782,0.6797727564360669,1,0.0
316.55310621242484,0.7758845989588663,1.5562383071901527,0.6945222025932696,1,1.7763568394002505e-15
317.1943887775551,0.7676259517377825,1.5459172583933267,0.7092716487504716,1,1.7763568394002505e-15
317.8356713426854,0.759367304516699,1.5355962095965012,0.7240210949076737,1,0.0
318.47695390781564,0.7511086572956146,1.5252751607996755,0.7387705410648766,1,0.0
319.1182364729459,0.7428500100745309,1.5149541120028498,0.7535199872220791,1,1.7763568394002505e-15
319.7595190380762,0.7345913628534472,1.5046330632060247,0.7682694333792813,1,0.0
320.4008016032064,0.7263327156323635,1.494312014409199,0.7830188795364832,1,0.0
321.04208416833666,0.7180740684112796,1.4839909656123733,0.7977683256936852,1,1.7763568394002505e-15
321.6833667334669,0.7098154211901961,1.4736699168155478,0.8125177718508876,1,0.0
322.3246492985972,0.7015567739691118,1.4633488680187219,0.8272672180080904,1,1.7763568394002505e-15
322.96593186372746,0.693298126748028,1.4530278192218964,0.8420166641652926,1,1.7763568394002505e-15
323.60721442885773,0.6850394795269443,1.4427067704250711,0.8567661103224947,1,0.0
324.248496993988,0.6767808323058601,1.432385721628245,0.8715155564796975,1,1.7763568394002505e-15
324.8897795591182,0.6685221850847769,1.42206467283142,0.8862650026368991,1,0.0
325.5310621242485,0.6602635378636933,1.4117436240345942,0.901014448794101,1,1.7763568394002505e-15
326.17234468937875,0.652004890642609,1.4014225752377685,0.9157638949513042,1,1.7763568394002505e-15
326.813627254509,0.6437462434215252,1.391101526440943,0.9305133411085065,1,0.0
327.4549098196393,0.6354875962004416,1.3807804776441177,0.9452627872657086,1,1.7763568394002505e-15
328.09619238476955,0.6272289489793572,1.370459428847292,0.9600122334229112,1,1.7763568394002505e-15
328.7374749498998,0.6189703017582736,1.360138380050466,0.9747616795801135,1,0.0
329.3787575150301,0.6107116545371898,1.3498173312536408,0.9895111257373158,1,0.0
330.0200400801603,0.6024530073161065,1.3394962824568162,1.0042605718945166,1,1.7763568394002505e-15
330.66132264529057,0.5941943600950225,1.3291752336599896,1.0190100180517199,1,1.7763568394002505e-15
331.30260521042084,0.5859357128739385,1.3188541848631647,1.0337594642089216,1,0.0
331.9438877755511,0.577677065652855,1.3085331360663388,1.0485089103661238,1,0.0
332.5851703406814,0.5694184184317707,1.2982120872695126,1.0632583565233271,1,1.7763568394002505e-15
333.22645290581164,0.561159771210687,1.2878910384726874,1.078007802680529,1,0.0
333.86773547094185,0.5529011239896038,1.2775699896758628,1.09275724883773,1,0.0
334.5090180360721,0.5446424767685195,1.2672489408790366,1.107506694994933,1,1.7763568394002505e-15
335.1503006012024,0.5363838295474359,1.2569278920822111,1.1222561411521355,1,0.0
335.79158316633266,0.5281251823263522,1.2466068432853854,1.1370055873093372,1,0.0
336.4328657314629,0.5198665351052679,1.2362857944885592,1.1517550334665405,1,1.7763568394002505e-15
337.0741482965932,0.5116078878842044,1.2259647456917053,1.1665044796237427,1,1.4210854715202004e-14
337.71543086172346,0.503349240676036,1.2156436968782076,1.1812539257809447,1,1.0867751143450732e-11
338.35671342685373,0.49508285894151194,1.205344478353951,1.195865485101844,1,7.446544714184711e-09
338.99799599198394,0.48679285145912066,1.1951210445301552,1.2099638771093841,1,5.036896666865687e-06
339.6392785571142,0.4817004970539328,1.1818405388505981,1.2240622691169245,1,0.003284932197960444
340.2805611222445,0.5889463826894251,1.072475998504795,1.2381606611244664,2,0.01259547078780443
340.92184368737475,0.5922814607663147,1.0638594052580161,1.252259053132007,2,2.8923014856019336e-05
341.563126252505,0.5884482907097773,1.0614195899007528,1.26584858026548,2,5.8906007183168185e-08
342.2044088176353,0.5845911117960619,1.0590028977305928,1.2790143932167302,2,1.1535306043697346e-10
342.84569138276555,0.5807339110101413,1.0565862206368781,1.2921802061679792,2,2.2026824808563106e-13
343.48697394789576,0.5768767101871437,1.0541695435658682,1.3053460191192272,2,3.552713678800501e-15
344.12825651302603,0.573019509364083,1.0517528664948923,1.3185118320704765,2,3.552713678800501e-15
344.7695390781563,0.5691623085410221,1.0493361894239164,1.3316776450217263,2,3.552713678800501e-15
345.41082164328657,0.5653051077179615,1.04691951235294,1.3448434579729753,2,0.0
346.05210420841684,0.5614479068949005,1.0445028352819639,1.3580092709242257,2,3.552713678800501e-15
346.6933867735471,0.55759070607184,1.0420861582109877,1.371175083875475,2,0.0
347.3346693386774,0.5537335052487792,1.039669481140012,1.3843408968267243,2,0.0
347.97595190380764,0.5502055175779484,1.0368628014646415,1.3940054593563282,2,3.552713678800501e-15
348.61723446893785,0.5467312381605242,1.0339924962671323,1.4030988234280009,2,0.0
349.2585170340681,0.5432569587431,1.0311221910696222,1.4121921874996741,2,0.0
