num_samples,run_name,model,rmse_total,violation,violation_original_nonlinear
200,20250925-003228_run17_KKThPINN,KKThPINN,0.04469472108188932,0.012746735552743424,82.21314298782166
200,20250925-003251_run18_KKThPINN,KKThPINN,0.0252231923502189,0.0063956541785982245,10.792066664793458
200,20250925-003315_run19_KKThPINN,KKThPINN,0.04878576693579549,0.012760176797628017,25.925395376519088
200,20250925-003338_run20_KKThPINN,KKThPINN,0.03506769859050855,0.006408064373614339,7.100896653796295
200,20250925-003401_run21_KKThPINN,KKThPINN,0.03305679331296336,0.006397572773774733,10.81769796793209
200,20250925-003425_run22_KKThPINN,KKThPINN,0.028315979210552875,0.006393363860693414,9.159820637682005
200,20250925-003448_run23_KKThPINN,KKThPINN,0.03745952078486656,0.006435746505796004,7.987517431307469
200,20250925-003511_run24_KKThPINN,KKThPINN,0.09189139375802319,0.006427548612544358,155.6793655441729
200,20250925-003534_run25_KKThPINN,KKThPINN,0.05649890399791498,0.006429884461851855,42.5416752904349
200,20250925-003558_run26_KKThPINN,KKThPINN,0.03442425053565096,0.006394225755493463,8.427475648568981
200,20250925-003621_run27_KKThPINN,KKThPINN,0.059022172999282994,0.006383183237969496,11.716134367628884
200,20250925-003645_run28_KKThPINN,KKThPINN,0.0705818807147356,0.006380607316923252,80.44936771599671
200,20250925-003708_run29_KKThPINN,KKThPINN,0.028162648195391358,0.012766018331460594,51.93380404901231
200,20250925-003731_run30_KKThPINN,KKThPINN,0.022903813766402343,0.006423544799397153,11.97546492447294
200,20250925-003755_run31_KKThPINN,KKThPINN,0.02535656434229959,0.006475166526175455,13.091038271230474
200,20250925-003818_run32_KKThPINN,KKThPINN,0.03364448166403104,0.006407272082874065,8.595948096678503
200,20250925-003841_run33_KKThPINN,KKThPINN,0.0653665162437978,0.006396468512256249,126.51056499908778
200,20250925-003905_run34_KKThPINN,KKThPINN,0.05085519678056066,0.006423468674784018,8.376007344990187
200,20250925-003928_run35_KKThPINN,KKThPINN,0.06681310569298557,0.006408088512694703,65.84762350627572
200,20250925-003952_run36_KKThPINN,KKThPINN,0.07941249747396806,0.006392361982830187,180.13040490073402
200,20250925-004015_run37_KKThPINN,KKThPINN,0.08121224841821094,0.012754077263902916,76.77663193783765
200,20250925-004038_run38_KKThPINN,KKThPINN,0.060796647610147095,0.006386447352464709,52.90315354964332
200,20250925-004102_run39_KKThPINN,KKThPINN,0.035837706391270464,0.006424375491919844,17.486966943512254
200,20250925-004125_run40_KKThPINN,KKThPINN,0.045304952999957744,0.006424351822181235,6.611234200332274
200,20250925-004149_run41_KKThPINN,KKThPINN,0.018547233551451763,0.006393446858826891,9.622967016301509
200,20250925-004212_run42_KKThPINN,KKThPINN,0.05929411924728893,0.006409283764965787,11.737823503502225
200,20250925-004235_run43_KKThPINN,KKThPINN,0.017249008339203592,0.006417032501645238,6.773707205036086
200,20250925-004259_run44_KKThPINN,KKThPINN,0.05155820986552807,0.006391078484567002,67.12139519923807
200,20250925-004322_run45_KKThPINN,KKThPINN,0.04207933091467886,0.006411097384660803,7.686925195588195
200,20250925-004346_run46_KKThPINN,KKThPINN,0.08141865309478792,0.006396571469776943,156.62981003268786
200,20250925-004410_run47_KKThPINN,KKThPINN,0.07287319743117088,0.006401174781869047,121.37630553126296
200,20250925-004433_run48_KKThPINN,KKThPINN,0.02594709755229204,0.006416812861050859,12.864380970109329
200,20250925-004457_run49_KKThPINN,KKThPINN,0.050666689364586605,0.006396058134771255,18.439776424110093
200,20250925-004521_run50_KKThPINN,KKThPINN,0.07757767213445706,0.006408146901368673,64.94797335533829
30,20250925-032130_run01_NN,NN,0.09339721031447869,1319.3056517621033,1153.9835476562284
30,20250925-032139_run02_NN,NN,0.09947751149100328,3766.2847409831415,3660.4802799810786
30,20250925-032148_run03_NN,NN,0.10254563531253072,3759.251536951446,3657.797238066247
30,20250925-032156_run04_NN,NN,0.09543831930913253,3194.601456226101,3006.458902795221
30,20250925-032205_run05_NN,NN,0.1056320495171109,2263.577561249304,2047.8641736015861
30,20250925-032214_run06_NN,NN,0.08146887264908452,2107.8471455436797,1865.774071252634
30,20250925-032223_run07_NN,NN,0.09833089983641889,3524.3860485692844,3381.7499998258027
30,20250925-032231_run08_NN,NN,0.0943122346609909,3520.9809578901527,3368.654096219348
30,20250925-032240_run09_NN,NN,0.08562071887516186,2508.16611470513,2244.127936753048
30,20250925-032249_run10_NN,NN,0.10487855999128219,3933.1345701941214,3872.8109335142526
30,20250925-032257_run11_NN,NN,0.10112653467766325,3507.2731327986353,3348.360685730459
30,20250925-032306_run12_NN,NN,0.0987529540939929,2453.118444754942,2230.4810718152144
30,20250925-032315_run13_NN,NN,0.11481131260037161,3004.0213989932504,2817.5676572198845
30,20250925-032324_run14_NN,NN,0.10973151059331486,2805.5860683591363,2599.5535642984632
30,20250925-032333_run15_NN,NN,0.08801834455119999,2211.5926042559154,1976.2678568050305
30,20250925-032341_run16_NN,NN,0.09775079365824085,4048.3537520446607,3985.850145032655
30,20250925-032350_run17_NN,NN,0.0975461591574258,3369.1708106409565,3199.7405919245143
30,20250925-032359_run18_NN,NN,0.10223147716987467,3674.690850210832,3561.105547542018
30,20250925-032408_run19_NN,NN,0.10168035603254874,1991.3827734618617,1764.9151354540807
30,20250925-032416_run20_NN,NN,0.09390084409576409,2103.508643071684,1879.7933603854
30,20250925-032425_run21_NN,NN,0.08832619925001761,2235.0862063439595,2002.3512118901592
30,20250925-032434_run22_NN,NN,0.10436187716976773,3709.782613049541,3606.7263832557105
30,20250925-032442_run23_NN,NN,0.09702900542314563,3365.3086088293926,3196.21060837378
30,20250925-032451_run24_NN,NN,0.09271398944754661,2896.588212969132,2668.558761210656
30,20250925-032500_run25_NN,NN,0.10662716252519171,1059.0727068614035,915.0852834008623
30,20250925-032509_run26_NN,NN,0.09311923281789848,2935.639166469579,2711.2902656161677
30,20250925-032517_run27_NN,NN,0.09847165552663044,3070.6349613941134,2880.2319665291784
30,20250925-032526_run28_NN,NN,0.09347801282045314,3316.3885982493302,3140.61120955809
30,20250925-032535_run29_NN,NN,0.1059813873517215,4192.113929138964,4191.178080373522
30,20250925-032544_run30_NN,NN,0.08924523938983402,2560.5754790373626,2328.4784508803573
30,20250925-032552_run31_NN,NN,0.09406283734072189,2962.3211069610206,2756.876128156528
