,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003759352081932834,0.003759352081932834,0.009835106217380601,0.018831214681125967,0.0008389977536352,0.006099968577336999,0.4000000000000001,0.10000000000000002,0.5,0.0
std,0.001537977552190937,0.001537977552190937,0.009136311195153046,0.017495265374132117,0.0007774833363489214,0.00543424851152918,6.798699777552591e-17,1.6996749443881478e-17,0.0,0.0
min,0.00251698036284,0.00251698036284,0.0027371093392089,0.0052274388401999,0.0002467798382179,0.001871181985013,0.4,0.1,0.5,0.0
max,0.0054795189853294,0.0054795189853294,0.0201432475379846,0.0385670607221213,0.0017194343538479,0.0122292192623103,0.4,0.1,0.5,0.0
