,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0026658683127467665,0.0026658683127467665,0.004498114558507733,0.008096199358105067,0.0009000297589103666,0.0034495654342665337,0.5,0.10000000000000002,0.20000000000000004,0.20000000000000004
std,0.0014680485622366385,0.0014680485622366385,0.001361333216371171,0.002468385361051677,0.00025452781679394053,0.0011804189987021042,0.0,1.6996749443881478e-17,3.3993498887762956e-17,3.3993498887762956e-17
min,0.001240163665459,0.001240163665459,0.0034223791056382,0.0061546640741352,0.0006900941371411,0.00248403965857,0.5,0.1,0.2,0.2
max,0.0041728813727102,0.0041728813727102,0.0060286166852003,0.0108741075166186,0.001183125853782,0.0047655203737128,0.5,0.1,0.2,0.2
