,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0031259253143197997,0.0031259253143197997,0.0060047933629689,0.008805282067857667,0.0032043046580801666,0.0059968601334848,0.10000000000000002,0.5,0.3,0.10000000000000002
std,0.0012104429483224255,0.0012104429483224255,0.0019463468206546324,0.002809706062300044,0.001084747286272656,0.0019258708401524486,1.6996749443881478e-17,0.0,0.0,1.6996749443881478e-17
min,0.0018358124328516,0.0018358124328516,0.0037738151987841,0.0055925710795125,0.0019550593180557,0.0038492293166392,0.1,0.5,0.3,0.1
max,0.0042366841234673,0.0042366841234673,0.0073554808070249,0.0108031911797511,0.0039077704342987,0.0075704153730706,0.1,0.5,0.3,0.1
