,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0012171429464492669,0.0012171429464492669,0.13173478332770874,4.064385402309985e-12,0.2634695666513531,0.2969348931932205,0.0,1.0,0.0,0.0
std,0.0002945423421364386,0.0002945423421364386,0.03155564243603006,9.971351430792626e-15,0.0631112848720661,0.07341386233077987,0.0,0.0,0.0,0.0
min,0.0010290141191428,0.0010290141191428,0.1051602014713156,4.056956159903535e-12,0.2103204029385556,0.2366995198501755,0.0,1.0,0.0,0.0
max,0.0015565863517938,0.0015565863517938,0.1666114760289739,4.075717937749143e-12,0.3332229520538874,0.3787088479354301,0.0,1.0,0.0,0.0
