,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0039658466515199,0.0039658466515199,0.0105897024634559,0.0196589056237436,0.0015204993031682334,0.007110449591773533,0.3,0.10000000000000002,0.3,0.3
std,0.003145030648051288,0.003145030648051288,0.010224084862500973,0.018972897474790428,0.0014752963298918613,0.006969415422174492,0.0,1.6996749443881478e-17,0.0,0.0
min,0.001022799252584,0.001022799252584,0.0011075009300862,0.0020571420641348,0.0001578597960376,0.0007486664399361,0.3,0.1,0.3,0.3
max,0.0072799424073521,0.0072799424073521,0.0214215997163191,0.0397559937704054,0.0030872056622328,0.0145596590651305,0.3,0.1,0.3,0.3
