,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0026435941188031665,0.0026435941188031665,0.005239954982431801,4.043179812116126e-12,0.010479909960820434,0.012551664738436899,0.4000000000000001,0.5,0.0,0.10000000000000002
std,0.001515364329135608,0.001515364329135608,0.0038218249390719705,1.5132618100828663e-14,0.0076436498781393735,0.008932941156603317,6.798699777552591e-17,0.0,0.0,1.6996749443881478e-17
min,0.0017023685212456,0.0017023685212456,0.0024495535083772,4.026928592169655e-12,0.0048991070127275,0.0060798411015768,0.4,0.5,0.0,0.1
max,0.0043916652655892,0.0043916652655892,0.0095959986020025,4.056865954282785e-12,0.0191919971999593,0.0227434418385822,0.4,0.5,0.0,0.1
