,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0020598797368684336,0.0020598797368684336,0.006175140433438466,0.012350280866876867,1.0292692624129056e-16,0.0050963748789705,0.10000000000000002,0.0,0.20000000000000004,0.6999999999999998
std,0.0008435957053429723,0.0008435957053429723,0.0027524661933644723,0.005504932386728991,3.9153095685243276e-17,0.0027554430586406286,1.6996749443881478e-17,0.0,3.3993498887762956e-17,1.3597399555105182e-16
min,0.0012558052037832,0.0012558052037832,0.0032991321763945,0.0065982643527889,5.848496290436093e-17,0.0034451173790501,0.1,0.0,0.2,0.7
max,0.0029381016556269,0.0029381016556269,0.0087846830908512,0.0175693661817024,1.3233461945308784e-16,0.0082773120909221,0.1,0.0,0.2,0.7
