,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.004400359062961499,0.004400359062961499,0.0075658019740985,4.046988934445852e-12,0.01513160394415,0.018697573125008065,0.3,0.6,0.0,0.10000000000000002
std,0.001955488440361285,0.001955488440361285,0.004258031208915007,7.043844498739251e-15,0.008516062417823425,0.008931736202372404,0.0,0.0,0.0,1.6996749443881478e-17
min,0.0021441882163295,0.0021441882163295,0.0034400221611489,4.0422625564267326e-12,0.0068800443182556,0.0099283858372905,0.3,0.6,0.0,0.1
max,0.0056072155056469,0.0056072155056469,0.0119447845983606,4.055084641090596e-12,0.0238895691926661,0.0277834354618336,0.3,0.6,0.0,0.1
