,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0026487365336164,0.0026487365336164,0.002976612817695995,0.003097228691989075,0.002855996943402905,0.004331071809761319,0.20000000000000004,0.4000000000000001,0.10000000000000002,0.29999999999999993
std,0.0012598335541555343,0.0012598335541555343,0.0019001655096570762,0.002005235266578968,0.0017984798460180366,0.0025657821771115446,2.8476619731297836e-17,5.695323946259567e-17,1.4238309865648918e-17,5.695323946259567e-17
min,0.0010174667054348,0.0010174667054348,0.0005519843744424,0.0005599693090605,0.0005439994398242,0.0007812918532374,0.2,0.4,0.1,0.3
max,0.006328193928523,0.006328193928523,0.008012712545348,0.0082929476495816,0.0077324774411143,0.0115556983360931,0.2,0.4,0.1,0.3
