,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0030924410807095667,0.0030924410807095667,0.012359815814445334,0.024719631628890532,1.4753410133783703e-16,0.006861428949837767,0.6,0.0,0.20000000000000004,0.20000000000000004
std,0.0010110565286088604,0.0010110565286088604,0.005421700690146195,0.010843401380292468,2.0533502244889842e-17,0.002530883104785426,0.0,0.0,3.3993498887762956e-17,3.3993498887762956e-17
min,0.0019414987654684,0.0019414987654684,0.0062595279944013,0.0125190559888024,1.2390881971262908e-16,0.0040239601687004,0.6,0.0,0.2,0.2
max,0.0038374237255016,0.0038374237255016,0.0166284443398805,0.033256888679761,1.610814656264178e-16,0.0088859252384666,0.6,0.0,0.2,0.2
