,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0015684255527583667,0.0015684255527583667,0.0035844936070031333,0.007168987214006201,1.47534101337837e-16,0.0027571770729512,0.10000000000000002,0.0,0.10000000000000002,0.8000000000000002
std,0.0006121376146702378,0.0006121376146702378,0.0013408986393768979,0.0026817972787537264,2.8628390252679016e-17,0.0011483209133874152,1.6996749443881478e-17,0.0,1.6996749443881478e-17,1.3597399555105182e-16
min,0.0008806970464179,0.0008806970464179,0.0020478656013161,0.0040957312026322,1.1746556108757238e-16,0.0015263792226052,0.1,0.0,0.1,0.8
max,0.0020536566530647,0.0020536566530647,0.0045173978288347,0.0090347956576692,1.7446361815538174e-16,0.0037997684709168,0.1,0.0,0.1,0.8
