,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.002812306430600033,0.002812306430600033,0.0040871251339336,0.005147147447179334,0.003027102820687867,0.005292323248650133,0.3,0.5,0.20000000000000004,0.0
std,0.00036354671413831816,0.00036354671413831816,0.0019337673891858724,0.0025971506988330777,0.0012762170771977977,0.0021941764325666235,0.0,0.0,3.3993498887762956e-17,0.0
min,0.0025883105806529,0.0025883105806529,0.0018849786669535,0.0022108143113106,0.0015591430225965,0.0027714958905939,0.3,0.5,0.2,-0.0
max,0.0032317707891328,0.0032317707891328,0.0055081507372446,0.0071431895107077,0.0038731119637815,0.006772923871858,0.3,0.5,0.2,-0.0
