,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0032517795345952667,0.0032517795345952667,0.005248588815766233,0.0040047878072934666,0.006492389824239067,0.0086597239278177,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.10000000000000002
std,0.001628195641672606,0.001628195641672606,0.0030464174945065664,0.002359751685509409,0.0037384706801409503,0.004709918412061833,1.6996749443881478e-17,1.3597399555105182e-16,1.6996749443881478e-17,1.6996749443881478e-17
min,0.0013748280018039,0.0013748280018039,0.0017314582964023,0.0012816428895383,0.0021812737032663,0.0032215774803833,0.1,0.7,0.1,0.1
max,0.0042841209242285,0.0042841209242285,0.0070619649608156,0.0054487576868992,0.0088399670761884,0.0114358397713163,0.1,0.7,0.1,0.1
