,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0038787279793528334,0.0038787279793528334,0.012114612911346365,0.02319026525411147,0.0010389605685812667,0.007991375612786867,0.20000000000000004,0.10000000000000002,0.5,0.20000000000000004
std,0.001455590936894931,0.001455590936894931,0.0071973570176787445,0.013800903985396205,0.0006013561017905828,0.004630273024434586,3.3993498887762956e-17,1.6996749443881478e-17,0.0,3.3993498887762956e-17
min,0.00219851573231,0.00219851573231,0.0040564768869764,0.0077128976466757,0.0004000561272772,0.0029880444446032,0.2,0.1,0.5,0.2
max,0.0047563851246462,0.0047563851246462,0.0179048682785543,0.0342157818452325,0.001593954711876,0.012125351276771,0.2,0.1,0.5,0.2
