,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003944319235430967,0.003944319235430967,0.0037831915195155005,0.004027544223247467,0.003538838815783567,0.005345703919879766,0.0,0.4000000000000001,0.10000000000000002,0.5
std,0.0005161635463011551,0.0005161635463011551,0.001272899044273351,0.0013536203485155535,0.0011947489835190718,0.0017538891996717117,0.0,6.798699777552591e-17,1.6996749443881478e-17,0.0
min,0.0035674250759851,0.0035674250759851,0.0027716545106883,0.0029049720233217,0.0026383369980549,0.003847812858136,0.0,0.4,0.1,0.5
max,0.0045326261668043,0.0045326261668043,0.0052124678131446,0.0055307229868832,0.0048942126394061,0.0072750600149564,0.0,0.4,0.1,0.5
