,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.001706332619457,0.001706332619457,0.0016263589215727333,0.002205228775213467,0.0010474890679319333,0.0020691954190063,0.0,0.20000000000000004,0.10000000000000002,0.6999999999999998
std,0.0007373035038487898,0.0007373035038487898,0.0004282650865138044,0.0006260912243322166,0.00024073792105098609,0.000589626497117994,0.0,3.3993498887762956e-17,1.6996749443881478e-17,1.3597399555105182e-16
min,0.001209925318443,0.001209925318443,0.001156826700163,0.0015434727511223,0.0007701806492036,0.0013933236168768,0.0,0.2,0.1,0.7
max,0.0025535365207258,0.0025535365207258,0.0019955333806798,0.0027881969390304,0.0012028698223292,0.0024782466237567,0.0,0.2,0.1,0.7
