,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003294426951818667,0.003294426951818667,0.01529966972245867,4.055525426065253e-12,0.030599339440861798,0.036162272287209196,0.6999999999999998,0.3,0.0,0.0
std,0.0003425875224584642,0.0003425875224584642,0.001634061357495304,2.180808819322256e-15,0.0032681227149893672,0.004042889529682447,1.3597399555105182e-16,0.0,0.0,0.0
min,0.0029064057120219,0.0029064057120219,0.0134214343371334,4.0542569301749146e-12,0.0268428686702125,0.0315560926409733,0.7,0.3,0.0,0.0
max,0.0035551147690499,0.0035551147690499,0.0163947694590989,4.0580435837053336e-12,0.0327895389141398,0.039122847889008,0.7,0.3,0.0,0.0
