,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0021148926469323334,0.0021148926469323334,0.003933362000233033,0.006395221831462366,0.0014715021690037,0.0036670566157359003,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.4000000000000001
std,0.00043089102469719755,0.00043089102469719755,0.001357856281897941,0.002151179918559388,0.0005666500186514189,0.001176221462482128,3.3993498887762956e-17,3.3993498887762956e-17,3.3993498887762956e-17,6.798699777552591e-17
min,0.0016364848572695,0.0016364848572695,0.003061253285915,0.0049720740093205,0.0011382982007563,0.0029332112105073,0.2,0.2,0.2,0.4
max,0.0024724669994677,0.0024724669994677,0.0054978415764906,0.0088699074092359,0.0021257757437453,0.0050237268213641,0.2,0.2,0.2,0.4
