,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0033230616253904,0.0033230616253904,0.0020682546042730334,4.0325094454095126e-12,0.004136509204513633,0.005171221704177367,0.20000000000000004,0.4000000000000001,0.0,0.4000000000000001
std,0.0015830386290075953,0.0015830386290075953,0.0008740215076147581,9.273642926944054e-15,0.0017480430152326532,0.0021893721748852367,3.3993498887762956e-17,6.798699777552591e-17,0.0,6.798699777552591e-17
min,0.0015464525714302,0.0015464525714302,0.0010985074453684,4.021862208349246e-12,0.0021970148866981,0.0028114576987088,0.2,0.4,0.0,0.4
max,0.0045838664919277,0.0045838664919277,0.0027952158364887,4.038821856320952e-12,0.0055904316689406,0.0071365882064614,0.2,0.4,0.0,0.4
