,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.002849487763996067,0.002849487763996067,0.0039013746453446,0.006342686966851867,0.0014600623238373667,0.003611394215546167,0.0,0.5,0.5,0.0
std,0.0009148086171135201,0.0009148086171135201,0.002150873028089029,0.0035287292122024947,0.000774623714736604,0.0019728448708146904,0.0,0.0,0.0,0.0
min,0.0017937408550362,0.0017937408550362,0.0026291014420983,0.0043003521322184,0.0009578507519783,0.0022332170368192,0.0,0.5,0.5,0.0
max,0.0034077528968011,0.0034077528968011,0.0063847376692525,0.0104173083580289,0.0023521669804761,0.0058713385055795,0.0,0.5,0.5,0.0
