,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0023282671979749,0.0023282671979749,0.005394815938687733,0.009701544786023699,0.0010880870913517,0.0038138498039022328,0.0,0.20000000000000004,0.4000000000000001,0.4000000000000001
std,0.0021225607090182954,0.0021225607090182954,0.006739882883523485,0.012169230692904048,0.0013109290427594877,0.004271041649129168,0.0,3.3993498887762956e-17,6.798699777552591e-17,6.798699777552591e-17
min,0.0007391999128226,0.0007391999128226,0.0008028911118517,0.0013821300819055,0.0002236521417978,0.0011164229509126,0.0,0.2,0.4,0.4
max,0.0047387874852707,0.0047387874852707,0.0131324408804263,0.0236684270571303,0.0025964547037222,0.0087381349396729,0.0,0.2,0.4,0.4
