,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.00166852783093482,0.00166852783093482,0.00087636666132057,4.033628094233878e-12,0.0017527333186075598,0.00240525604115313,0.0,0.2,0.0,0.8
std,0.0004858515174423724,0.0004858515174423724,0.0002744188720436063,1.2161738594320032e-14,0.0005488377440925032,0.0006951203033183832,0.0,0.0,0.0,0.0
min,0.0010330946758683,0.0010330946758683,0.0005899359944929,4.016745269730393e-12,0.0011798719849499,0.0017676174427167,0.0,0.2,0.0,0.8
max,0.0025427573155373,0.0025427573155373,0.0013469732335393,4.061831228506309e-12,0.002693946463041,0.0036744328217945,0.0,0.2,0.0,0.8
