,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0026078659830160666,0.0026078659830160666,0.010993699601525101,0.021987399203050165,1.2225670211646068e-16,0.006327317579779533,0.5,0.0,0.5,0.0
std,0.0019670653517489334,0.0019670653517489334,0.010832595367212514,0.021665190734425042,3.481227790445105e-18,0.005829047215985349,0.0,0.0,0.0,0.0
min,0.0011893286726197,0.0011893286726197,0.0025543034520153,0.0051086069040306,1.189524669241239e-16,0.00193690545606,0.5,0.0,0.5,0.0
max,0.0048534158697312,0.0048534158697312,0.0232088693236241,0.0464177386472482,1.2589136082803114e-16,0.012940781497866,0.5,0.0,0.5,0.0
