,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.002496680322778,0.002496680322778,0.0037202493420159,0.004426519696350534,0.003013978987681267,0.004746437716554967,0.10000000000000002,0.6,0.20000000000000004,0.10000000000000002
std,0.0008337230175871333,0.0008337230175871333,0.002430745229856533,0.0030074660824555817,0.001856769173722904,0.0031304718481134667,1.6996749443881478e-17,0.0,3.3993498887762956e-17,1.6996749443881478e-17
min,0.0015789655577645,0.0015789655577645,0.0016947741308161,0.0019847985419624,0.0014047497196697,0.0021134554866024,0.1,0.6,0.2,0.1
max,0.0032074181880772,0.0032074181880772,0.00641572578626,0.0077859196326121,0.005045531939908,0.0082077848696831,0.1,0.6,0.2,0.1
