,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0022522520024245334,0.0022522520024245334,0.0029567503233940673,0.004429610445496233,0.0014838902012919667,0.0030658826939909665,0.20000000000000004,0.3,0.20000000000000004,0.3
std,0.0005357915907451139,0.0005357915907451139,0.00036469370512581687,0.0005826814578460131,0.00016145730295572374,0.0003192159586911933,3.3993498887762956e-17,0.0,3.3993498887762956e-17,0.0
min,0.0016427791958966,0.0016427791958966,0.0026409220408667,0.0039736665874309,0.0013081774943026,0.00283778504595,0.2,0.3,0.2,0.3
max,0.0026490742476535,0.0026490742476535,0.0033558923041068,0.0050860728412104,0.0016257117670033,0.0034306852328429,0.2,0.3,0.2,0.3
