,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0021512660398714666,0.0021512660398714666,0.0076887974172197,0.014880741824520002,0.0004968530099194,0.005304904691336334,0.0,0.10000000000000002,0.6999999999999998,0.20000000000000004
std,0.0007243438384717802,0.0007243438384717802,0.0027466572088558805,0.0053096446312300045,0.0001865738249372245,0.0023143825458289613,0.0,1.6996749443881478e-17,1.3597399555105182e-16,3.3993498887762956e-17
min,0.0015506461806996,0.0015506461806996,0.005849693132493,0.0112952532384048,0.0003748026525329,0.003872207704803,0.0,0.1,0.7,0.2
max,0.0029556750022955,0.0029556750022955,0.0108460710336242,0.0209805187166042,0.0007116233506441,0.0079749422788607,0.0,0.1,0.7,0.2
