,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0027686828465467665,0.0027686828465467665,0.006282624593913033,0.011254256520308634,0.0013109926675174664,0.0046024098431927,0.4000000000000001,0.10000000000000002,0.20000000000000004,0.3
std,0.0010349710496771391,0.0010349710496771391,0.003454148215877152,0.006149676057107529,0.0007586584237547803,0.002700730625639939,6.798699777552591e-17,1.6996749443881478e-17,3.3993498887762956e-17,0.0
min,0.001595272094646,0.001595272094646,0.0037780083886771,0.0067886635301691,0.0007673532471851,0.0026046186643438,0.4,0.1,0.2,0.3
max,0.0035515908707019,0.0035515908707019,0.0102231129631053,0.0182685146164136,0.002177711309797,0.0076750866931542,0.4,0.1,0.2,0.3
