,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.004678165738482066,0.004678165738482066,0.022011066054284465,0.035706595134662934,0.008315536973906032,0.0196970153595461,0.8000000000000002,0.10000000000000002,0.10000000000000002,0.0
std,0.0015985262769552535,0.0015985262769552535,0.010371458550712361,0.01676489638542288,0.003993957438241633,0.009176423771604278,1.3597399555105182e-16,1.6996749443881478e-17,1.6996749443881478e-17,0.0
min,0.0032421723157726,0.0032421723157726,0.014203934572368,0.0228085291226404,0.0055993400220956,0.0130615881610495,0.8,0.1,0.1,-0.0
max,0.0064005171807799,0.0064005171807799,0.0337793425964862,0.0546572948566004,0.0129013903363721,0.0301691040297669,0.8,0.1,0.1,-0.0
