,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.002571436253179033,0.002571436253179033,0.002849062367672,0.0024160077645898003,0.0032821169707542004,0.004598645678915933,0.0,0.6,0.10000000000000002,0.3
std,0.000666376182292078,0.000666376182292078,0.001112089379477945,0.0009903334811353422,0.0012338666715631574,0.001485123485774668,0.0,0.0,1.6996749443881478e-17,0.0
min,0.0019057893583779,0.0019057893583779,0.0021450521572422,0.0017844007903109,0.0025057035241735,0.0036862255348763,0.0,0.6,0.1,0.3
max,0.0032385393363748,0.0032385393363748,0.0041311319898187,0.003557380677271,0.0047048833023663,0.0063123170340624,0.0,0.6,0.1,0.3
